Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
Chicken Wings,"7241 Bathurst Street
#6
Vaughan, ON L4J 3W1",Sheli’s,(905) 597-1984,$11-30,shelisbfc.com,https://www.yelp.ca/biz/shelis-vaughan,43.79895,-79.446329,Vaughan
Chicken Wings,"21 Colossus Dr
Vaughan, ON L4L 9J8",Shoeless Joe’s Sports Grill - Vaughan,,$11-30,shoelessjoes.ca,https://www.yelp.ca/biz/shoeless-joes-sports-grill-vaughan-vaughan,43.786244,-79.544267,Vaughan
Chicken Wings,"800 Steeles Avenue W
Vaughan, ON L4J 7L2",Popeyes Louisiana Kitchen,(905) 669-9999,$11-30,popeyeschicken.ca,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-vaughan-6,43.793417,-79.447554,Vaughan
Chinese,"1102 Centre Street
Unit 2
Vaughan, ON L4J 3M8",Ann’s Congee,(905) 889-5948,$11-30,annscongee.com,https://www.yelp.ca/biz/anns-congee-vaughan-2,43.80878,-79.461611,Vaughan
Chinese,"2100 Steeles Avenue W
Unit 1
Vaughan, ON L4K 2V1",Royal Jade,(905) 669-5233,$11-30,royaljade.ca,https://www.yelp.ca/biz/royal-jade-vaughan-3,43.78318,-79.489917,Vaughan
Chinese,"1520 Steeles Ave W
Unit 102
Vaughan, ON L4K 3B9",Deer Garden Signatures,(905) 761-8188,,deergarden.ca,https://www.yelp.ca/biz/deer-garden-signatures-vaughan-2,43.787376,-79.471728,Vaughan
Chinese,"180 Steeles Avenue W
Suite 20A
Vaughan, ON L4J 2L1",Top Gourmet of China,(905) 597-1885,,,https://www.yelp.ca/biz/top-gourmet-of-china-vaughan-2,43.797357,-79.425825,Vaughan
Chinese,"8787 Weston Road
Vaughan, ON L4L 0C3",Mandarin Restaurant - Vaughan,(905) 605-5000,$11-30,mandarinrestaurant.com,https://www.yelp.ca/biz/mandarin-restaurant-vaughan-vaughan,43.814621,-79.553182,Vaughan
Chinese,"200 Marycroft Avenue
Unit 9-11
Vaughan, ON L4L 5X9",Eastern Sense,(905) 264-1688,$11-30,easternsense.ca,https://www.yelp.ca/biz/eastern-sense-vaughan,43.784325,-79.566844,Vaughan
Chinese,"7330 Yonge Street
Vaughan, ON L4J 8H9",Chung King Garden Restaurant,(905) 513-8788,$31-60,,https://www.yelp.ca/biz/chung-king-garden-restaurant-vaughan-2,43.806167,-79.423188,Vaughan
Chinese,"2150 Steeles Avenue W
Vaughan, ON L4K 2Y7",Beijing Sung,(905) 660-1352,,,https://www.yelp.ca/biz/beijing-sung-vaughan,43.782788,-79.491392,Vaughan
Chinese,"30 Disera Drive
Unit 100
Vaughan, ON L4J 0A7",Hua Sang Seafood Restaurant,(905) 764-8280,$11-30,huasangseafoodrestaurant.com,https://www.yelp.ca/biz/hua-sang-seafood-restaurant-vaughan,43.811877,-79.454125,Vaughan
Chinese,"2150 Steeles Avenue W
Unit 9&10
Vaughan, ON L4K 2Y7",East Moon,(905) 738-1428,Under $10,eastmoon.wixsite.com/chinese,https://www.yelp.ca/biz/east-moon-vaughan-2,43.782669,-79.49162,Vaughan
Chinese,"3200 Steeles Avenue W
Vaughan, ON L4K 2Y2",Enmore Nanking Restaurant,(905) 660-9777,Under $10,,https://www.yelp.ca/biz/enmore-nanking-restaurant-vaughan,43.774601,-79.525664,Vaughan
Chinese,"7040 Yonge Street
Vaughan, ON L4J 1V7",Buk Keung,(647) 427-8591,,,https://www.yelp.ca/biz/buk-keung-vaughan,43.798997,-79.421038,Vaughan
Chinese,"167 Applewood Crescent
Vaughan, ON L4K 4G2",Ming’s Kitchen,(905) 738-8838,$11-30,,https://www.yelp.ca/biz/mings-kitchen-vaughan-3,43.807998,-79.536426,Vaughan
Chinese,"3901 Highway 7
Vaughan, ON L4L 8L5",Vedic Spice,,,,https://www.yelp.ca/biz/vedic-spice-vaughan-2,43.787463,-79.554337,Vaughan
Colombian,"26A - 4000 Steeles Avenue W
Vaughan, ON L1L 4V9",Colarepas,(647) 956-9390,,colarepas.com,https://www.yelp.ca/biz/colarepas-vaughan-2,43.770181,-79.551298,Vaughan
Comfort Food,"1 Promenade Circle
Unit F112
Vaughan, ON L4J 4P8",Bourbon Street Grill,(905) 771-8892,,irg168.com,https://www.yelp.ca/biz/bourbon-street-grill-vaughan,43.806667,-79.4524,Vaughan
Comfort Food,"7040 Yonge Street
S5
Vaughan, ON L4J 1V7",Jin Mee Korean Restaurant,(647) 367-5112,Under $10,,https://www.yelp.ca/biz/jin-mee-korean-restaurant-vaughan,43.798871,-79.421426,Vaughan
Comfort Food,"205 Marycroft Avenue
Vaughan, ON L4L 5X8",Swiss Chalet Rotisserie & Grill,(905) 856-2948,$11-30,swisschalet.com,https://www.yelp.ca/biz/swiss-chalet-rotisserie-and-grill-vaughan-2,43.785251,-79.564839,Vaughan
Comfort Food,"2 Steeles Avenue W
Vaughan, ON L4J 1A1",Tindahan,(905) 889-1886,,,https://www.yelp.ca/biz/tindahan-vaughan-2,43.798344,-79.420697,Vaughan
Comfort Food,"3900 Highway 7
Vaughan, ON L4L 1A6",Milestones Restaurants,(905) 850-1580,$11-30,milestonesrestaurants.com,https://www.yelp.ca/biz/milestones-restaurants-vaughan,43.789995,-79.552934,Vaughan
Cuban,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=5735ba459b9fa1ef&signature=432e2e0affbc3f2c02602585a5ca047c7f164ecb283c2852ce5fd8e184022815&slot=0,43.828561,-79.541024,Vaughan
Delis,"120 Whitmore Road
Unit 19
Vaughan, ON L4L 6A4",The Corned Beef House,(905) 265-8989,$11-30,cornedbeefhouse.com,https://www.yelp.ca/biz/the-corned-beef-house-vaughan-2,43.785369,-79.556078,Vaughan
Delis,"180 Steeles Avenue W
Unit 19
Vaughan, ON L4J 1A1",Steeles Deli,(905) 881-8366,$11-30,,https://www.yelp.ca/biz/steeles-deli-vaughan,43.797171,-79.426208,Vaughan
Delis,"30 Pennsylannia Avenue
Unit 4
Vaughan, ON L4K",Pumpernicke,(906) 669-9176,,pumpernickels.ca,https://www.yelp.ca/biz/pumpernicke-vaughan,43.803683,-79.527847,Vaughan
Diners,"200 Edgeley Boulevard
Vaughan, ON L4K 3Y8",Gordo’s Diner,(905) 738-5003,Under $10,gordosdiner.com,https://www.yelp.ca/biz/gordo-s-diner-vaughan,43.797362,-79.533367,Vaughan
Diners,"211 Marycroft Avenue
Unit 4
Vaughan, ON L4L 5X8",The Vaughan City Grill,(905) 856-6122,$11-30,thevaughancitygrill.ca,https://www.yelp.ca/biz/the-vaughan-city-grill-vaughan,43.78475,-79.565876,Vaughan
Diners,"1520 Steeles Avenue W
Vaughan, ON L4K 3B9",Wimpy’s Diner,(905) 597-4782,,wimpysdiner.ca,https://www.yelp.ca/biz/wimpys-diner-vaughan,43.787875,-79.471229,Vaughan
Diners,"7540 Weston Rd
Vaughan, ON L4L 9L9",Sunset Grill,(905) 264-3773,$11-30,sunsetgrill.ca,https://www.yelp.ca/biz/sunset-grill-vaughan-4,43.786037,-79.547704,Vaughan
Falafel,"2104 Regional Road 7
Suite 2
Vaughan, ON L4K 2S9",Pita Golden Pocket,(905) 532-0405,Under $10,,https://www.yelp.ca/biz/pita-golden-pocket-vaughan,43.802186,-79.495121,Vaughan
Falafel,"441 Clark Avenue W
Vaughan, ON L4J 6W7",Laffa,(905) 597-7072,$11-30,drlaffa.com,https://www.yelp.ca/biz/laffa-vaughan,43.804779,-79.43708,Vaughan
Fast Food,"7600 Weston Road
Vaughan, ON L4L 3B1",Five Guys,(905) 856-7007,$11-30,fiveguys.com,https://www.yelp.ca/biz/five-guys-vaughan,43.788609,-79.548507,Vaughan
Fast Food,"7600 Weston Road
Unit 37
Vaughan, ON L4L 8B7",Smoke’s Poutinerie,(905) 856-1211,$11-30,smokespoutinerie.com,https://www.yelp.ca/biz/smokes-poutinerie-vaughan,43.787472,-79.548671,Vaughan
Fast Food,"7011 Bathurst Street
Vaughan, ON L4J 2J6",A&W,(289) 843-1076,Under $10,web.aw.ca,https://www.yelp.ca/biz/a-and-w-vaughan,43.793161,-79.445187,Vaughan
Fast Food,"4535 Highway 7
Vaughan, ON L4L 1S6",McDonald’s,(905) 851-7405,Under $10,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-vaughan-3,43.783477,-79.574063,Vaughan
Fast Food,"3320 Steeles Avenue W
Vaughan, ON L4K 1A2",McDonald’s,(905) 760-9900,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-vaughan-6,43.774023,-79.530911,Vaughan
Fast Food,"4100 Highway 7
Vaughan, ON L4L 1A6",DQ Grill & Chill Restaurant,(905) 851-6869,Under $10,dairyqueen.ca,https://www.yelp.ca/biz/dq-grill-and-chill-restaurant-vaughan,43.787364,-79.559425,Vaughan
Fast Food,"800 Steeles Avenue W
Vaughan, ON L4J 7L2",Popeyes Louisiana Kitchen,(905) 669-9999,$11-30,popeyeschicken.ca,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-vaughan-6,43.793417,-79.447554,Vaughan
Fast Food,"4114 Highway 7 W
Vaughan, ON L4L 1A6",Wendy’s,(905) 850-0961,Under $10,wendys.com,https://www.yelp.ca/biz/wendys-vaughan-5,43.785584,-79.566709,Vaughan
Fast Food,"4421 Hwy 7
Vaughan, ON L4L 5X4",KFC/ Taco Bell,(905) 851-6894,Under $10,,https://www.yelp.ca/biz/kfc-taco-bell-vaughan-2,43.786211,-79.561295,Vaughan
Fast Food,"4109 Steeles Avenue W
Vaughan, ON M3N 1V7",Subway,(416) 665-7827,Under $10,subway.ca,https://www.yelp.ca/biz/subway-vaughan,43.774141,-79.527279,Vaughan
Fast Food,"7040 Yonge St
Vaughan, ON L4J 1V7",Hwanggane Food,(647) 206-9980,Under $10,,https://www.yelp.ca/biz/hwanggane-food-vaughan,43.798876,-79.421372,Vaughan
Fast Food,"7040 Yonge Street
S5
Vaughan, ON L4J 1V7",Jin Mee Korean Restaurant,(647) 367-5112,Under $10,,https://www.yelp.ca/biz/jin-mee-korean-restaurant-vaughan,43.798871,-79.421426,Vaughan
Fast Food,"7235 Keele Street
Vaughan, ON L4K 5W5",Wendy’s,(905) 738-2277,,wendys.com,https://www.yelp.ca/biz/wendys-vaughan-8,43.788636,-79.495789,Vaughan
Fast Food,"Vaughan-Colossus Centre-Famous Avenue
30 Famous Avenue
Vaughan, ON L4L 9M3",Popeyes Louisiana Kitchen,(647) 889-8440,,popeyeschicken.ca,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-vaughan-5,43.788234,-79.545249,Vaughan
Fast Food,"Vaughan Mills
Highway 400 & Rutherford Road
Concord, ON L4K 2M9",New York Fries,(416) 356-3066,,newyorkfries.com,https://www.yelp.ca/biz/new-york-fries-concord,43.817064,-79.529671,Vaughan
Fast Food,"1600 Highway 7
Vaughan, ON L4K 4J8",McDonald’s,(905) 660-2668,Under $10,mcdonalds.ca/ca/en.html,https://www.yelp.ca/biz/mcdonalds-vaughan-4,43.806966,-79.483143,Vaughan
Fast Food,"191 Creditview Rd
Suite 100
Vaughan, ON L4L 9T1",Taco Bell,,,,https://www.yelp.ca/biz/taco-bell-vaughan-3,43.814318,-79.546208,Vaughan
Fast Food,"3650 Langstaff Road
Vaughan, ON L4L 9A8",Tim Hortons,(905) 856-1903,,timhortons.com,https://www.yelp.ca/biz/tim-hortons-vaughan-40,43.808644,-79.550646,Vaughan
Fast Food,"3662-3680 Langstaff Road
Vaughan, ON L4L 9A8",Tim Horton’s,,,,https://www.yelp.ca/biz/tim-hortons-vaughan-10,43.808644,-79.550646,Vaughan
Filipino,"180 Steeles Avenue W
Unit 18B
Vaughan, ON L4J 2L1",Eskenita Foods,(905) 886-2402,,,https://www.yelp.ca/biz/eskenita-foods-vaughan,43.797516,-79.426815,Vaughan
Filipino,"300 Steeles Avenue W
Vaughan, ON L4J 6W9",Alminz Kakanin,(416) 877-0171,,,https://www.yelp.ca/biz/alminz-kakanin-vaughan,43.796664,-79.43039,Vaughan
Fish & Chips,"11 Disera Drive
Unit 120
Vaughan, ON L4J 0A7",Halibut House,(905) 889-8484,,halibuthouse.ca,https://www.yelp.ca/biz/halibut-house-vaughan-2,43.810742,-79.453663,Vaughan
Fish & Chips,"4800 Highway
Suite 7
Vaughan, ON L4L 0A3",The Codfather FIsh and Chips,(905) 850-2633,,,https://www.yelp.ca/biz/the-codfather-fish-and-chips-vaughan,43.782049,-79.583032,Vaughan
Food Stands,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=98cbcd358b220142&signature=846800ea44f8cdc5b29e19a66dd5f3bc6709a30a5a9062763a2aeee4107bf177&slot=0,43.828561,-79.541024,Vaughan
Gastropubs,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=d63b5e782f8dafbe&signature=8572298ce9fbcba05e9a9fa8028417328cabc59827dbe17df4f7a41d9d13139d&slot=1,43.828561,-79.541024,Vaughan
Gluten-Free,"60 Rayette Road
Suite 12
Vaughan, ON L4K 2G4",Nate’s Bagels & Gluten Free Foods,(647) 961-4019,,natesbagels.com,https://www.yelp.ca/biz/nates-bagels-and-gluten-free-foods-vaughan,43.806393,-79.497916,Vaughan
Gluten-Free,"10 - 271 Jevlan Drive
Vaughan, ON L4L 8A4",Gluten Free Wholesale,(905) 856-7271,,gfwholesale.ca,https://www.yelp.ca/biz/gluten-free-wholesale-vaughan-2,43.800589,-79.547643,Vaughan
Greek,"3603 Langstaff Road
Vaughan, ON L4L 9G7",Greek Brothers,(905) 264-2001,$11-30,greekbrothers.ca,https://www.yelp.ca/biz/greek-brothers-vaughan,43.808421,-79.548404,Vaughan
Greek,"3850 Steeles Avenue W
Unit 9
Vaughan, ON L4L 4Y6",Mrs. Greek Souvlaki Express,(905) 851-2822,Under $10,greekrestaurantvaughan.ca,https://www.yelp.ca/biz/mrs-greek-souvlaki-express-vaughan-2,43.771043,-79.545334,Vaughan
Greek,"10 Planchet Road
Unit 4A
Vaughan, ON L4K 2C8",Stella’s Lunch and Grill,(905) 738-1028,$11-30,,https://www.yelp.ca/biz/stellas-lunch-and-grill-vaughan,43.81976,-79.500415,Vaughan
Greek,"1311 Alness Street
Vaughan, ON L4K 1E8",Happy Greek,(905) 669-4430,,,https://www.yelp.ca/biz/happy-greek-vaughan,43.785912,-79.48066,Vaughan
Hakka,"2100 Steeles Avenue W
Unit 1
Vaughan, ON L4K 2V1",Royal Jade,(905) 669-5233,$11-30,royaljade.ca,https://www.yelp.ca/biz/royal-jade-vaughan-3,43.78318,-79.489917,Vaughan
Hakka,"3901 Highway 7
Vaughan, ON L4L 8L5",Vedic Spice,,,,https://www.yelp.ca/biz/vedic-spice-vaughan-2,43.787463,-79.554337,Vaughan
Halal,"200 Whitmore Rd
Unit #21-22
Vaughan, ON L4L 7K4",Pita Land,(905) 856-7482,$11-30,pitaland.ca,https://www.yelp.ca/biz/pita-land-vaughan-4,43.787165,-79.555996,Vaughan
Hungarian,"7887 Weston Road
Unit 7
Vaughan, ON L4L 1A6",Tokaji,(905) 851-7877,,tokaji.ca,https://www.yelp.ca/biz/tokaji-vaughan,43.792204,-79.547262,Vaughan
Hungarian,"146 Citation Drive
Unit 4
Vaughan, ON L4K 2S8",Mom’s Bistro,(905) 660-0177,,momsbistro.ca,https://www.yelp.ca/biz/moms-bistro-vaughan,43.824805,-79.486615,Vaughan
Indian,"7700 Bathurst Street
Vaughan, ON L4J 7Y3",Bombay Touch,(905) 597-5097,$11-30,bombaytouch.ca,https://www.yelp.ca/biz/bombay-touch-vaughan,43.809947,-79.451534,Vaughan
Indian,"7700 Bathurst Street
Unit 12
Vaughan, ON L4J 7Y3",Shalom India,(905) 597-3323,,,https://www.yelp.ca/biz/shalom-india-vaughan,43.80985,-79.451545,Vaughan
Indian,"1470 Centre Street
Suite 9
Vaughan, ON L4J 3N1",Om India Food Centre,(905) 482-0025,Under $10,,https://www.yelp.ca/biz/om-india-food-centre-vaughan-2,43.806538,-79.473744,Vaughan
Indian,"3901 Highway 7
Vaughan, ON L4L 8L5",Vedic Spice,,,,https://www.yelp.ca/biz/vedic-spice-vaughan-2,43.787463,-79.554337,Vaughan
International,"200 Bass Pro Mills Drive
Vaughan, ON L4K 0B9",Trio Restaurant & Lounge,(905) 695-1735,$11-30,novotel.com/gb/hotel-7157-nov…,https://www.yelp.ca/biz/trio-restaurant-and-lounge-vaughan,43.821713,-79.538922,Vaughan
Italian,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=c46d9c1d74614521&signature=79443a10c9155064464b639f81db3d852075080c306f7313e416c80c73d8e2b7&slot=1,43.828561,-79.541024,Vaughan
Italian,"3255 Rutherford Road
Unit 28
Vaughan, ON L4K 5Y5",Miami Beach Grill,(905) 597-7313,$11-30,miamibeachgrill.ca,https://www.yelp.ca/adredir?ad_business_id=a4muB73PIarVnXc8RQongA&campaign_id=UaN5We83QwriCSY-Q-SkNA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmiami-beach-grill-vaughan&request_id=bc38bfa55a1c88a6&signature=63ff9e0c294f5985ed61f2f8676a75efbd62ecd4f7fb1d76b3d0a2fe2a3059a4&slot=0,43.828561,-79.541024,Vaughan
Italian,"3330 Steeles Avenue West
Unit 30
Vaughan, ON L4K 1A2",La Campagna Italian Eatery,(905) 738-0028,$11-30,lacampagna400.com,https://www.yelp.ca/biz/la-campagna-italian-eatery-vaughan,43.77383,-79.531653,Vaughan
Italian,"255 Bass Pro Mills Drive
Unit 703A
Vaughan, ON L4K 0A2",255 By Alta Rossa,(905) 669-1255,$11-30,255altarossa.com,https://www.yelp.ca/biz/255-by-alta-rossa-vaughan,43.822476,-79.54045,Vaughan
Italian,"8020 Bathurst Street
Vaughan, ON L4J 0B8",Amalfi Coast Ristorante,(905) 889-0060,$11-30,amalficoastrestaurant.ca,https://www.yelp.ca/biz/amalfi-coast-ristorante-vaughan,43.817176,-79.451664,Vaughan
Italian,"40 Winges Road
Unit-5
Vaughan, ON L4L 6B2",Da Zio Pippo Trattoria,(905) 264-7767,,,https://www.yelp.ca/biz/da-zio-pippo-trattoria-vaughan,43.786946,-79.554417,Vaughan
Italian,"200 Whitmore Road
Unit 13
Vaughan, ON L4L 7K4",Pie Wood Fired Pizza Joint,(905) 850-9663,$11-30,eatmypie.ca,https://www.yelp.ca/biz/pie-wood-fired-pizza-joint-vaughan,43.786536,-79.557073,Vaughan
Italian,"8383 Weston Road
Vaughan, ON L4L 8L4",Nove Ristorante,(905) 850-5444,$11-30,noveristorante.ca,https://www.yelp.ca/biz/nove-ristorante-vaughan,43.806256,-79.550862,Vaughan
Italian,"5-3603 Langstaff Rd
Vaughan, ON L4L 9G7",Tigo Trattoria,(905) 850-9685,$31-60,tigotrattoria.ca,https://www.yelp.ca/biz/tigo-trattoria-vaughan-5,43.807694,-79.548698,Vaughan
Italian,"140 Woodbridge Avenue
Vaughan, ON L4L 4K9",Dimmi Bar & Trattoria,(905) 605-8775,$11-30,dimmimarketlane.com,https://www.yelp.ca/biz/dimmi-bar-and-trattoria-vaughan,43.785653,-79.593355,Vaughan
Italian,"8354 Islington Ave
Vaughan, ON L4L 1R3",Oca Nera,(905) 264-7152,$31-60,ocanera.com,https://www.yelp.ca/biz/oca-nera-vaughan,43.797306,-79.584883,Vaughan
Italian,"163 Buttermill Avenue
Unit 14
Vaughan, ON L4K 3X8",Via Mercanti North,(905) 669-8100,,,https://www.yelp.ca/biz/via-mercanti-north-vaughan,43.802233,-79.530936,Vaughan
Italian,"40 Hanlan Rd
Unit 39
Vaughan, ON L4L 3P6",Artigiano Ristorante,(905) 265-7888,$31-60,,https://www.yelp.ca/biz/artigiano-ristorante-vaughan,43.768906,-79.566854,Vaughan
Italian,"28 Roytech Road
Unit 12a
Vaughan, ON L4L 8E3",Ciao Roma Pizza,(905) 264-2121,$11-30,crpizza.com,https://www.yelp.ca/biz/ciao-roma-pizza-vaughan,43.803147,-79.550486,Vaughan
Italian,"5100 Rutherford Road
Vaughan, ON L4H 2J3",Basilico Ristorante,(905) 893-2774,,basilicoristorante.ca,https://www.yelp.ca/biz/basilico-ristorante-vaughan,43.816899,-79.601303,Vaughan
Italian,"20 Colossus Drive
Vaughan, ON L4L 9J5",Scaddabush Woodbridge,(905) 850-3565,$11-30,scaddabush.com,https://www.yelp.ca/biz/scaddabush-woodbridge-vaughan,43.787127,-79.544573,Vaughan
Italian,"357 Edgeley Boulevard
Vaughan, ON L4K 4Z5",Cotto & Crudo,(905) 660-7575,$11-30,cottoecrudo.ca,https://www.yelp.ca/biz/cotto-and-crudo-vaughan,43.801838,-79.534256,Vaughan
Italian,"200 Whitmore Road
Vaughan, ON L4L 6E2",Peperoncino Trattoria,(905) 851-5666,$11-30,peperoncinotrattoria.com,https://www.yelp.ca/biz/peperoncino-trattoria-vaughan,43.787258,-79.556014,Vaughan
Italian,"90 Edgeley Boulevard
Vaughan, ON L4K 5C7",Via Panini,(905) 761-8781,Under $10,viapanini.ca,https://www.yelp.ca/biz/via-panini-vaughan-2,43.79646,-79.533205,Vaughan
Italian,"601 Edgeley Boulevard
Vaughan, ON L4K 4E5",Pippo Trattoria,(905) 660-4441,$11-30,pippo.ca,https://www.yelp.ca/biz/pippo-trattoria-vaughan,43.808498,-79.536514,Vaughan
Italian,"688 Chrislea Road
Vaughan, ON L4L 8K9",Fuoco Smokehouse,(905) 851-6880,$11-30,fuocosmokehouse.com,https://www.yelp.ca/biz/fuoco-smokehouse-vaughan,43.80695,-79.547238,Vaughan
Italian,"7880 Keele Street
Vaughan, ON L4K 4G7",isandwiches,(905) 660-6330,,isandwiches.ca,https://www.yelp.ca/biz/isandwiches-vaughan,43.802198,-79.500871,Vaughan
Italian,"3600 Langstaff Rd
Unit 1
Vaughan, ON L4L 9E7",Dino Panino Cafe Extraordinaire,(905) 851-3715,$11-30,dinopanino.com,https://www.yelp.ca/biz/dino-panino-cafe-extraordinaire-vaughan-3,43.808571,-79.548347,Vaughan
Italian,"8611 Weston Rd.
Unit 12
Vaughan, ON L4L 9R4",Rosticceria Dolce E Salato,(905) 856-0431,,dolcesalato.ca,https://www.yelp.ca/biz/rosticceria-dolce-e-salato-vaughan,43.811014,-79.550932,Vaughan
Italian,"4610 Highway 7
Vaughan, ON L4L 7B9",Remo’s bistro and cafe,(905) 265-7557,,,https://www.yelp.ca/biz/remos-bistro-and-cafe-vaughan,43.783814,-79.576054,Vaughan
Italian,"62 Zucchet Court
Vaughan, ON L4L 8T7",Arancini Amore,(647) 622-1010,Under $10,arancini-amore.com,https://www.yelp.ca/biz/arancini-amore-vaughan,43.795428,-79.558275,Vaughan
Italian,"7700 Pine Valley Drive
Suite 2A
Vaughan, ON L4L 2X4",Capo Café,(905) 264-0157,$11-30,capocafe.business.site,https://www.yelp.ca/biz/capo-caf%C3%A9-vaughan,43.782761,-79.573927,Vaughan
Italian,"7501 Keele Street
Vaughan, ON L4K 1Y2",Bistro 7501,(905) 597-2757,,bistro7501.com,https://www.yelp.ca/biz/bistro-7501-vaughan,43.795347,-79.497504,Vaughan
Italian,"3901 Highway 7
Unit 101, Main Floor
Vaughan, ON L4L 8L5",Trattoria Da Carmine,(905) 265-1313,,carmines.ca,https://www.yelp.ca/biz/trattoria-da-carmine-vaughan,43.787463,-79.554337,Vaughan
Italian,"190 Marycroft Avenue
Unit 20
Vaughan, ON L4L 5Y2",Pasta Varone,(905) 264-0125,,pastavarone.com,https://www.yelp.ca/biz/pasta-varone-vaughan,43.78341,-79.567268,Vaughan
Italian,"6600 Terecar Drive
Vaughan, ON L4L",Dino Panino,,$11-30,,https://www.yelp.ca/biz/dino-panino-vaughan,43.809234,-79.548064,Vaughan
Italian,"28 Roytec Rd
Vaughan, ON L4L 8E3",Fiamma Ristorante,(905) 264-3991,$31-60,fiammaristorante.ca,https://www.yelp.ca/biz/fiamma-ristorante-vaughan,43.803731,-79.550041,Vaughan
Italian,"2104 Highway 7
Vaughan, ON L4K 1W6",Santino,(905) 660-6767,Under $10,santinocatering.com,https://www.yelp.ca/biz/santino-vaughan,43.802383,-79.49437,Vaughan
Italian,"Château Le parc
1745 Langstaff Road
Vaughan, ON L4K 2H2",The Vineyard,(905) 597-7990,,chateauleparc.ca/restaurant,https://www.yelp.ca/biz/the-vineyard-vaughan,43.822307,-79.4864,Vaughan
Italian,"7050 Weston Road
Vaughan, ON L4L 8G7",Sapore Di Sale,(905) 605-0696,,,https://www.yelp.ca/biz/sapore-di-sale-vaughan-3,43.772254,-79.544574,Vaughan
Italian,"1520 Steeles Ave W
Vaughan, ON L4K",Zucchero’s Bistro & Bar,(905) 760-8544,$31-60,,https://www.yelp.ca/biz/zuccheros-bistro-and-bar-vaughan,43.788007,-79.471807,Vaughan
Italian,"531 Atkinson Avenue
Vaughan, ON L4J 8L7",Domino’s Pizza,(905) 889-4900,,dominos.ca,https://www.yelp.ca/biz/dominos-pizza-vaughan-2,43.817597,-79.449897,Vaughan
Italian,"7880 Keele Street
Unit 5
Vaughan, ON L4K 4G7",Pronto Panini,(905) 660-6330,,,https://www.yelp.ca/biz/pronto-panini-vaughan-2,43.801942,-79.500831,Vaughan
Italian,"688 Chrislea Road
Vaughan, ON L4L 9G7",By Mongiovi,(289) 236-3109,,,https://www.yelp.ca/biz/by-mongiovi-vaughan,43.807167,-79.548364,Vaughan
Italian,"2900 Langstaff Road
Vaughan, ON L4K 5R5",Pranzo Ristorante,(905) 761-5204,,,https://www.yelp.ca/biz/pranzo-ristorante-vaughan,43.814112,-79.524569,Vaughan
Italian,"2780 Highway 7
Vaughan, ON L4K 3R9",Fofi Bistro,(905) 738-3330,,,https://www.yelp.ca/biz/fofi-bistro-vaughan,43.796297,-79.516872,Vaughan
Japanese,"7000 Bathurst Street
Unit C-7
Vaughan, ON L4J 7L1",Sushi Wa,(905) 760-1294,$11-30,,https://www.yelp.ca/biz/sushi-wa-vaughan,43.793073,-79.44645,Vaughan
Japanese,"1020 Centre Street
Vaughan, ON L4J 3M8",Kuu Sushi,(905) 886-9999,$11-30,kuusushi.ca,https://www.yelp.ca/biz/kuu-sushi-vaughan,43.809749,-79.457895,Vaughan
