Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
Canadian (New),"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=bb9d142328a92c63&signature=a601b69f94861191f0029f79d6123b230d436be2ed5ed439a4d5ad7e13ae29b7&slot=1,43.649215,-79.528609,Etobicoke
Canadian (New),"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=eab5c7acf786effb&signature=88b22c2bdab56b93fd3f8c80850198e89dacc51fd05c950f459b5a6d3e71c2fe&slot=1,43.649215,-79.528609,Etobicoke
Canadian (New),"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=72079a20af372b6c&signature=6d292053d5c30f7c14189d71192aad572f8a063aa5f6cfed4babde575f74569b&slot=1,43.649215,-79.528609,Etobicoke
Canadian (New),"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=b1255849cf09d044&signature=f9e6b87edb8dc678a7fd46a5324868150cc1ee84bf38b0dd6521e46d5fcb1c44&slot=1,43.649215,-79.528609,Etobicoke
Canadian (New),"4740 Dundas Street W
Etobicoke, ON M9A 1A9",Trattoria Leonardo,(647) 749-6150,$11-30,trattorialeonardo.com,https://www.yelp.ca/adredir?ad_business_id=yRUZ_sIxV6FyNygZD6MNTg&campaign_id=BjSKAJvqRPwThVjrXG8Fbw&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Ftrattoria-leonardo-etobicoke&request_id=b1255849cf09d044&signature=ba54c9f56949d38bba4930a062d85539b3d446f3a448202011e0b4d6e5fe9dcd&slot=0,43.652948,-79.525589,Etobicoke
Canadian (New),"2214 Lake Shore Blvd W
Etobicoke, ON M8V 0E3",Sunset Grill,(416) 252-2777,$11-30,sunsetgrill.ca,https://www.yelp.ca/biz/sunset-grill-etobicoke-2,43.622614,-79.482641,Etobicoke
Canadian (New),"4740 Dundas Street W
Etobicoke, ON M9A 1A9",Trattoria Leonardo,(647) 749-6150,$11-30,trattorialeonardo.com,https://www.yelp.ca/adredir?ad_business_id=yRUZ_sIxV6FyNygZD6MNTg&campaign_id=BjSKAJvqRPwThVjrXG8Fbw&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Ftrattoria-leonardo-etobicoke&request_id=46ef93d983e987ac&signature=f75ce2f7926da9eebd94803de636bf7ab177a1cceddd5cf08a0eeec540bd40d9&slot=0,43.652948,-79.525589,Etobicoke
Canadian (New),"2868 Lake Shore Boulevard W
Etobicoke, ON M8V 1J2",Lucky Dice Restaurant,(416) 251-4033,$11-30,,https://www.yelp.ca/biz/lucky-dice-restaurant-etobicoke,43.60145,-79.503243,Etobicoke
Canadian (New),"657 The Queensway
Etobicoke, ON M8Y 1K8",Three Brothers Restaurant,(416) 253-8809,$11-30,threebrothersbarandgrill.com,https://www.yelp.ca/biz/three-brothers-restaurant-etobicoke,43.627069,-79.498596,Etobicoke
Canadian (New),"3747 Lakeshore Boulevard W
Etobicoke, ON M8W",West 39 Bistro,,,,https://www.yelp.ca/biz/west-39-bistro-etobicoke,43.593353,-79.537647,Etobicoke
Canadian (New),"2995 Bloor Street W
Etobicoke, ON M8X 1C1",Vibo Restaurant,(416) 239-1286,$11-30,vibo.ca,https://www.yelp.ca/biz/vibo-restaurant-etobicoke,43.647489,-79.510202,Etobicoke
Canadian (New),"5230 Dundas Street W
Etobicoke, ON M9B 1A8",Canadiana Restaurant,(416) 239-1114,$11-30,canadianarest.com,https://www.yelp.ca/biz/canadiana-restaurant-etobicoke-2,43.640187,-79.538053,Etobicoke
Canadian (New),"646 Dixon Rd
Etobicoke, ON M9W 1J1",Milestones Restaurants,(416) 245-6262,$11-30,milestonesrestaurants.com,https://www.yelp.ca/biz/milestones-restaurants-etobicoke-2,43.690432,-79.57655,Etobicoke
Canadian (New),"3315 Bloor Street W
Etobicoke, ON M8X 1E7",Revo Bistro,(416) 236-4453,,,https://www.yelp.ca/biz/revo-bistro-etobicoke,43.645304,-79.520465,Etobicoke
Canadian (New),"150 North Queen St
Etobicoke, ON M9C 1A8",Sunset Grill,(416) 620-0080,$11-30,sunsetgrill.ca,https://www.yelp.ca/biz/sunset-grill-etobicoke,43.619209,-79.55532,Etobicoke
Canadian (New),"55 Reading Court
Etobicoke, ON M9W 7K7",Moxie’s Grill & Bar,(416) 798-6788,$11-30,moxies.ca,https://www.yelp.ca/biz/moxies-grill-and-bar-etobicoke,43.689727,-79.590799,Etobicoke
Canadian (New),"197 North Queen St
Etobicoke, ON M9C 1A7",The Bier Markt,(416) 862-7175,$11-30,thebiermarkt.com,https://www.yelp.ca/biz/the-bier-markt-etobicoke,43.614674,-79.555779,Etobicoke
Canadian (New),"4740 Dundas Street W
Etobicoke, ON M9A 1A9",Trattoria Leonardo,(647) 749-6150,$11-30,trattorialeonardo.com,https://www.yelp.ca/adredir?ad_business_id=yRUZ_sIxV6FyNygZD6MNTg&campaign_id=BjSKAJvqRPwThVjrXG8Fbw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Ftrattoria-leonardo-etobicoke&request_id=43d9e4157f91a283&signature=391805b9d8ceeeac7093cd35c6a6a4face7e0be88026cc162d92193b6453b397&slot=1,43.652948,-79.525589,Etobicoke
Canadian (New),"65 Skyway Ave
Etobicoke, ON M9W 6C7",Montana’s BBQ & Bar,(416) 674-5589,$11-30,montanas.ca,https://www.yelp.ca/biz/montanas-bbq-and-bar-etobicoke,43.687247,-79.586013,Etobicoke
Canadian (New),"925 Dixon Road
Etobicoke, ON M9R 1J8",Turtle Jack’s Muskoka Grill,(416) 674-3031,$11-30,turtlejacks.com,https://www.yelp.ca/biz/turtle-jacks-muskoka-grill-etobicoke,43.692276,-79.567202,Etobicoke
Canadian (New),"26 Rexdale Boulevard
Etobicoke, ON M9W 5Z3",Rexdale Sweets & Restaurant,(416) 744-0585,,,https://www.yelp.ca/biz/rexdale-sweets-and-restaurant-etobicoke,43.714004,-79.557692,Etobicoke
Canadian (New),"1001 The Queensway
Etobicoke, ON M8Z 6C7",Milestones Restaurants,(416) 255-0464,$11-30,milestonesrestaurants.com,https://www.yelp.ca/biz/milestones-restaurants-etobicoke,43.623327,-79.515738,Etobicoke
Canadian (New),"5395 Eglinton Ave W
Etobicoke, ON M9C 5K6",The Wild Goose Bar & Grill,(416) 620-6868,$11-30,wildgoosebar.ca,https://www.yelp.ca/biz/the-wild-goose-bar-and-grill-etobicoke,43.664084,-79.588597,Etobicoke
Canadian (New),"195 Belfield Road
Etobicoke, ON M9W 1G8",Loders Croklaan,(416) 246-1075,,,https://www.yelp.ca/biz/loders-croklaan-etobicoke,43.70062,-79.581094,Etobicoke
Canadian (New),"1007 The Queensway
Etobicoke, ON M8Z 6C7",Montana’s BBQ & Bar,(416) 646-1852,$11-30,montanas.ca,https://www.yelp.ca/biz/montanas-bbq-and-bar-etobicoke-2,43.623899,-79.516296,Etobicoke
Canadian (New),"1011 The Queensway
Etobicoke, ON M8Z 6C7",Kelseys Original Roadhouse,(416) 646-1856,$11-30,kelseys.ca,https://www.yelp.ca/biz/kelseys-original-roadhouse-etobicoke,43.623043,-79.516453,Etobicoke
Caribbean,"2140 Kipling Avenue
Etobicoke, ON M9W 4K8",Willy’s Jerk,(416) 744-0211,,willysjerk.net,https://www.yelp.ca/biz/willys-jerk-etobicoke-2,43.718858,-79.57119,Etobicoke
Caribbean,"3337 Bloor Street W
Etobicoke, ON M8X 1E9",Mitzie’s Jerk,(647) 345-0077,$11-30,mitziesjerk.ca,https://www.yelp.ca/biz/mitzies-jerk-etobicoke,43.644865,-79.521395,Etobicoke
Caribbean,"979 Albion Rd
Etobicoke, ON M9V 1A6",Roti Roti Family Restaurant,(416) 745-9208,Under $10,,https://www.yelp.ca/biz/roti-roti-family-restaurant-etobicoke,43.736385,-79.563491,Etobicoke
Caribbean,"948 The Queensway
Etobicoke, ON M8Z 1P4",Trini Gardens Restaurant,(416) 252-0794,Under $10,,https://www.yelp.ca/biz/trini-gardens-restaurant-etobicoke,43.624088,-79.512783,Etobicoke
Caribbean,"130 Queensplate Drive
Etobicoke, ON M9W 7K4",Spotlight Caribbean Resturant,(416) 740-7406,$11-30,,https://www.yelp.ca/biz/spotlight-caribbean-resturant-etobicoke,43.715306,-79.592909,Etobicoke
Caribbean,"2140 Av Kipling
Etobicoke, ON M9W 4K5",Danny’s Jerkhut,(416) 744-0211,,,https://www.yelp.ca/biz/dannys-jerkhut-etobicoke,43.719425,-79.570419,Etobicoke
Caribbean,"3337 Bloor Street W
Etobicoke, ON M8X 1E9",Stirid Up Caribbean Jerk,(416) 239-3337,,,https://www.yelp.ca/biz/stirid-up-caribbean-jerk-etobicoke,43.644865,-79.521395,Etobicoke
Caribbean,"2257 Islington Avenue
Etobicoke, ON M9W 3W6",Willy’s Jerk,(416) 742-8778,,,https://www.yelp.ca/biz/willys-jerk-etobicoke,43.716027,-79.553743,Etobicoke
Chicken Shop,"1633 The Queensway
Etobicoke, ON M8Z 1T8",The Queensway Rotisserie & Grill,(416) 251-3129,$11-30,theqbbq.ca,https://www.yelp.ca/biz/the-queensway-rotisserie-and-grill-etobicoke-2,43.616051,-79.545208,Etobicoke
Chicken Wings,"1000 Islington Ave
Etobicoke, ON M8Z 4P8",Wingporium,(416) 255-6464,$11-30,wingporium.ca,https://www.yelp.ca/biz/wingporium-etobicoke,43.62996,-79.518558,Etobicoke
Chicken Wings,"4740 Dundas Street W
Etobicoke, ON M9A 1A9",Trattoria Leonardo,(647) 749-6150,$11-30,trattorialeonardo.com,https://www.yelp.ca/adredir?ad_business_id=yRUZ_sIxV6FyNygZD6MNTg&campaign_id=BjSKAJvqRPwThVjrXG8Fbw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Ftrattoria-leonardo-etobicoke&request_id=6f75d392c84408f1&signature=8449ae6a10fa378d55726feef9996002c3be6860b755c3e8934dfb87f02fcddb&slot=1,43.652948,-79.525589,Etobicoke
Chicken Wings,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=6f75d392c84408f1&signature=3f0b452a69bfc9873116866a207ab7d5cfa2d4df6338fd99cbaad3d0a44cac1f&slot=0,43.649215,-79.528609,Etobicoke
Chicken Wings,"3527 Lake Shore Blvd W
Etobicoke, ON M8W 1N5",Sloppy Joe’s Bar & Grill,(416) 251-9080,$11-30,,https://www.yelp.ca/biz/sloppy-joes-bar-and-grill-etobicoke,43.594815,-79.532133,Etobicoke
Chicken Wings,"2224 Lake Shore Blvd. W
Etobicoke, ON M8V 0E3",Panago Pizza,,,,https://www.yelp.ca/biz/panago-pizza-etobicoke-2,43.621964,-79.481971,Etobicoke
Chicken Wings,"171 Carlingview Drive
Etobicoke, ON M9W 5E8",Hooters,(416) 213-9464,,hooters.to,https://www.yelp.ca/biz/hooters-etobicoke,43.681228,-79.592438,Etobicoke
Chicken Wings,"2 - 5230 Dundas Street West
Etobicoke, ON M9B 1A8",Panago Pizza,(866) 310-0001,Under $10,panago.com,https://www.yelp.ca/biz/panago-pizza-etobicoke,43.640187,-79.538053,Etobicoke
Chicken Wings,"5306 Dundas Street W
Etobicoke, ON M9B 1B3",Popeyes Louisiana Kitchen,(416) 231-7866,Under $10,popeyeschicken.ca,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-etobicoke-2,43.636157,-79.540543,Etobicoke
Chicken Wings,"125 The Queensway
Unit B3
Etobicoke, ON M8Y 1H6",Pizza Pizza,(416) 967-1111,Under $10,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-etobicoke-8,43.629689,-79.481389,Etobicoke
Chicken Wings,"296 Browns Line
Etobicoke, ON M8W 3T5",The Sun Barbecue Company,(416) 253-9112,$11-30,,https://www.yelp.ca/biz/the-sun-barbecue-company-etobicoke,43.599201,-79.544077,Etobicoke
Chicken Wings,"316 Burnhamthorpe Road
Etobicoke, ON M9B 2A1",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-etobicoke-10,43.648632,-79.548423,Etobicoke
Chicken Wings,"1530 Albion Road
Unit T25
Etobicoke, ON M9V 1B4",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-etobicoke,43.741697,-79.584379,Etobicoke
Chicken Wings,"742 The Queensway
Etobicoke, ON M8Y 2V2",Pizza Pizza,(416) 967-1111,Under $10,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-etobicoke-5,43.626643,-79.502405,Etobicoke
Chicken Wings,"120 Eringate Drive
Etobicoke, ON M9C 3Z8",Pizza Pizza,(416) 967-1111,$11-30,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-etobicoke-2,43.659936,-79.58327,Etobicoke
Chicken Wings,"3359 Bloor Street W
Etobicoke, ON M8X 1G2",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-etobicoke-3,43.644838,-79.522463,Etobicoke
Chicken Wings,"130 Rexdale Boulevard
Etobicoke, ON M9W 1P6",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-etobicoke-9,43.711748,-79.56717,Etobicoke
Chicken Wings,"2814 Lake Shore Boulevard W
Etobicoke, ON M8V 1H7",Pizza Pizza,(416) 967-1111,Under $10,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-etobicoke-11,43.601872,-79.501152,Etobicoke
Chinese,"2356 Lakeshore Boulevard W
Etobicoke, ON M8V 1B6",Everest Hakka Cuisine,(416) 640-1015,$11-30,everesthakkahouse.com,https://www.yelp.ca/biz/everest-hakka-cuisine-etobicoke,43.616338,-79.488132,Etobicoke
Chinese,"1735 Kipling Ave
Etobicoke, ON M9R 2Y8",Gourmet Express,(416) 240-9933,Under $10,,https://www.yelp.ca/biz/gourmet-express-etobicoke,43.693314,-79.557283,Etobicoke
Chinese,"1500 Royal York Road
Etobicoke, ON M9P 3B6",Mayflower Chinese Food,(416) 248-6163,$11-30,,https://www.yelp.ca/biz/mayflower-chinese-food-etobicoke,43.691946,-79.531593,Etobicoke
Chinese,"156 The Queensway
Etobicoke, ON M8Y 1J2",Wok Terminal,(416) 255-0505,Under $10,,https://www.yelp.ca/biz/wok-terminal-etobicoke,43.630542,-79.484787,Etobicoke
Chinese,"2418 Lakeshore Boulevard W
Etobicoke, ON M8V 1C4",Golden Stove,(416) 503-2365,Under $10,,https://www.yelp.ca/biz/golden-stove-etobicoke,43.614546,-79.488897,Etobicoke
Chinese,"2993 Bloor St W
Etobicoke, ON M8X 1C1",Hong Kong Gardens Tavern and Restaurant,(416) 239-2969,Under $10,,https://www.yelp.ca/biz/hong-kong-gardens-tavern-and-restaurant-etobicoke,43.647547,-79.509881,Etobicoke
Chinese,"3266 Lake Shore Boulevard W
Etobicoke, ON M8V 1M4",MAI MAI Restaurant,(416) 252-6269,$11-30,,https://www.yelp.ca/biz/mai-mai-restaurant-etobicoke,43.596934,-79.522757,Etobicoke
Chinese,"460 Renforth Drive
Unit 13
Etobicoke, ON M9C 3H9",Hong Kong Gourmet,(416) 626-8886,Under $10,,https://www.yelp.ca/biz/hong-kong-gourmet-etobicoke,43.650692,-79.580326,Etobicoke
Chinese,"5138 Dundas Street W
Etobicoke, ON M9A 1C2",Chinese Food Gallery,(416) 236-3838,Under $10,chinesefoodgallery.ca,https://www.yelp.ca/biz/chinese-food-gallery-etobicoke,43.643756,-79.533371,Etobicoke
Chinese,"834 The Queensway
Etobicoke, ON M8Z 1N5",Ancom Chinese Restaurant,(416) 251-2227,$11-30,,https://www.yelp.ca/biz/ancom-chinese-restaurant-etobicoke,43.624967,-79.508814,Etobicoke
Chinese,"2428 Lake Shore Boulevard W
Etobicoke, ON M8V 1C4",Flower Drum Restaurant,(416) 255-7717,$11-30,,https://www.yelp.ca/biz/flower-drum-restaurant-etobicoke,43.614457,-79.489133,Etobicoke
Chinese,"712 Scarlett Rd
Etobicoke, ON M9P 2T5",Gardenia House Chinese Food,(416) 244-6423,Under $10,,https://www.yelp.ca/biz/gardenia-house-chinese-food-etobicoke,43.695825,-79.520617,Etobicoke
Chinese,"1255 The Queensway
Etobicoke, ON M8Z 1S1",Mandarin Restaurant - Queensway,(416) 252-5000,$11-30,mandarinrestaurant.com,https://www.yelp.ca/biz/mandarin-restaurant-queensway-etobicoke,43.621045,-79.523061,Etobicoke
Chinese,"948 The Queensway
Etobicoke, ON M8Z 1P4",Trini Gardens Restaurant,(416) 252-0794,Under $10,,https://www.yelp.ca/biz/trini-gardens-restaurant-etobicoke,43.624088,-79.512783,Etobicoke
Chinese,"106 Humber College Boulevard
Etobicoke, ON M9V 4E4",Shanghai Restaurant,(416) 745-3513,,,https://www.yelp.ca/biz/shanghai-restaurant-etobicoke,43.731178,-79.600574,Etobicoke
Chinese,"2648 Islington Avenue
Etobicoke, ON M9V 2X5",Asia Garden Restaurant,(416) 749-8333,,,https://www.yelp.ca/biz/asia-garden-restaurant-etobicoke,43.737932,-79.565715,Etobicoke
Chinese,"1260 The Queensway
Etobicoke, ON M8Z 1S2",Cantonese Gourmet,(416) 259-3774,,cantonesegourmet.com,https://www.yelp.ca/biz/cantonese-gourmet-etobicoke,43.621441,-79.525397,Etobicoke
Chinese,"2200 Martin Grove Road
Etobicoke, ON M9V 5H9",Red Kaoliang,(647) 347-9199,,redkaoliangrestaurant.com,https://www.yelp.ca/biz/red-kaoliang-etobicoke,43.751461,-79.599484,Etobicoke
Chinese,"3828 Bloor Street W
Etobicoke, ON M9B 1K8",Lucky Garden Restaurant,(416) 239-8421,$11-30,,https://www.yelp.ca/biz/lucky-garden-restaurant-etobicoke,43.641373,-79.537607,Etobicoke
Chinese,"26 C Scarlett Rd
Etobicoke, ON M8X 1E7",Joyluck Chinese Food,(416) 231-0111,,,https://www.yelp.ca/biz/joyluck-chinese-food-etobicoke,43.667529,-79.50032,Etobicoke
Chinese,"120 Eringate Drive
Etobicoke, ON M9C 3Z8",Golden Wok Restaurant,(416) 621-1161,$11-30,,https://www.yelp.ca/biz/golden-wok-restaurant-etobicoke,43.660608,-79.582285,Etobicoke
Chinese,"137 Martin Grove Rd
Etobicoke, ON M9B 4K8",Far East Chinese Food,(416) 231-3387,$11-30,,https://www.yelp.ca/biz/far-east-chinese-food-etobicoke,43.649134,-79.549097,Etobicoke
Chinese,"900 Albion Rd
Etobicoke, ON M9V 1A5",Sun Arc Chinese Restaurant,(416) 745-6855,,,https://www.yelp.ca/biz/sun-arc-chinese-restaurant-etobicoke,43.735296,-79.559764,Etobicoke
Chinese,"235 Dixon Road
Etobicoke, ON M9P 2M5",Emmie’s Kitchen,(416) 248-2828,,,https://www.yelp.ca/biz/emmies-kitchen-etobicoke,43.696679,-79.543837,Etobicoke
Chinese,"2687 Kipling Avenue
Etobicoke, ON M9V 5G6",Golden Star Restaurant & Tavern,(416) 748-3288,,,https://www.yelp.ca/biz/golden-star-restaurant-and-tavern-etobicoke,43.750569,-79.584461,Etobicoke
Comfort Food,"3337 Bloor Street W
Etobicoke, ON M8X 1E9",Mitzie’s Jerk,(647) 345-0077,$11-30,mitziesjerk.ca,https://www.yelp.ca/biz/mitzies-jerk-etobicoke,43.644865,-79.521395,Etobicoke
Comfort Food,"1001 The Queensway
Etobicoke, ON M8Z 6C7",Milestones Restaurants,(416) 255-0464,$11-30,milestonesrestaurants.com,https://www.yelp.ca/biz/milestones-restaurants-etobicoke,43.623327,-79.515738,Etobicoke
Comfort Food,"65 Skyway Ave
Etobicoke, ON M9W 6C7",Montana’s BBQ & Bar,(416) 674-5589,$11-30,montanas.ca,https://www.yelp.ca/biz/montanas-bbq-and-bar-etobicoke,43.687247,-79.586013,Etobicoke
Comfort Food,"1011 The Queensway
Etobicoke, ON M8Z 6C7",Kelseys Original Roadhouse,(416) 646-1856,$11-30,kelseys.ca,https://www.yelp.ca/biz/kelseys-original-roadhouse-etobicoke,43.623043,-79.516453,Etobicoke
Comfort Food,"1007 The Queensway
Etobicoke, ON M8Z 6C7",Montana’s BBQ & Bar,(416) 646-1852,$11-30,montanas.ca,https://www.yelp.ca/biz/montanas-bbq-and-bar-etobicoke-2,43.623899,-79.516296,Etobicoke
Comfort Food,"646 Dixon Rd
Etobicoke, ON M9W 1J1",Milestones Restaurants,(416) 245-6262,$11-30,milestonesrestaurants.com,https://www.yelp.ca/biz/milestones-restaurants-etobicoke-2,43.690432,-79.57655,Etobicoke
Creperies,"2962 Bloor Street W
Etobicoke, ON M8X 2J2",Caffe Demetre,(416) 234-2233,$11-30,demetres.com,https://www.yelp.ca/biz/caffe-demetre-etobicoke-3,43.648134,-79.508589,Etobicoke
Cuban,"270 Browns Line
Etobicoke, ON M8W 3T5",Azucar,(416) 739-6472,$11-30,azucartoronto.com,https://www.yelp.ca/biz/azucar-etobicoke,43.598695,-79.544131,Etobicoke
Delis,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=89891f2567afe0ed&signature=7a6a178591f6527a7744811cbea5fcf7ef3257633b408a829315c207eff79b2b&slot=0,43.649215,-79.528609,Etobicoke
Delis,"781 The Queensway
Etobicoke, ON M8Z 6A8",Vatra Cheese & Deli,(416) 237-0297,,,https://www.yelp.ca/biz/vatra-cheese-and-deli-etobicoke,43.625234,-79.505743,Etobicoke
Delis,"3061 Lake Shore Boulevard W
Etobicoke, ON M8V 1K6",Zakopane Deli,(416) 503-3354,Under $10,,https://www.yelp.ca/biz/zakopane-deli-etobicoke,43.59968,-79.510174,Etobicoke
Delis,"2978 Bloor St W
Etobicoke, ON M8X 1B9",White House Meats,(416) 231-5004,,,https://www.yelp.ca/biz/white-house-meats-etobicoke,43.647805,-79.509446,Etobicoke
Delis,"278 Browns Line
Etobicoke, ON M8W 3T5",Family Meat Deli,(416) 255-1098,,,https://www.yelp.ca/biz/family-meat-deli-etobicoke,43.598847,-79.544171,Etobicoke
Delis,"96 Rexdale Boulevard
Etobicoke, ON M9W 1N7",Gryf Delicatessen,(416) 742-5195,,,https://www.yelp.ca/biz/gryf-delicatessen-etobicoke,43.712508,-79.563892,Etobicoke
Delis,"150 Berry Road
Etobicoke, ON M8Y 1W3",Grace Deli,(416) 233-1173,,,https://www.yelp.ca/biz/grace-deli-etobicoke,43.637167,-79.488862,Etobicoke
Delis,"10 Carlson Crt
Etobicoke, ON M9W 6L2",Carlson Deli,(416) 675-5842,,,https://www.yelp.ca/biz/carlson-deli-etobicoke,43.689966,-79.585932,Etobicoke
Delis,"25 The West Mall
Etobicoke, ON M9C 1B8",Emily Shen Drusy’s Deli,(416) 622-7644,,,https://www.yelp.ca/biz/emily-shen-drusys-deli-etobicoke,43.611289,-79.556867,Etobicoke
Delis,"4900 DUNDAS STREET WEST
ETOBICOKE, ON M9A 1B5",SORSI E MORSI,(647) 846-8509,$31-60,sorsiemorsi.ca,https://www.yelp.ca/adredir?ad_business_id=N_mY_4l5L2TowD4dxiKmrQ&campaign_id=a8H6v5SuMBMVIb1S-9L-1w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsorsi-e-morsi-etobicoke&request_id=a70c1cd96b9f96b1&signature=52d1730a271adb1c896e4842876036b5df97fae18c737b43a35fa644412fef6b&slot=0,43.649215,-79.528609,Etobicoke
Delis,"743 The Queensway
Etobicoke, ON M8Z 1M8",Hugo’s Meat Market & Delicatessen,(416) 259-2992,,,https://www.yelp.ca/biz/hugos-meat-market-and-delicatessen-etobicoke,43.626038,-79.503259,Etobicoke
Delis,"5470 Dundas Street W
Etobicoke, ON M9B 1B6",Tim Hortons,(416) 239-9798,,,https://www.yelp.ca/biz/tim-hortons-etobicoke-19,43.632227,-79.545143,Etobicoke
Delis,"250 The Queensway
Etobicoke, ON M8Y 1J4",Tim Horton’s,(416) 521-4343,,timhortons.com,https://www.yelp.ca/biz/tim-hortons-etobicoke-6,43.629979,-79.487341,Etobicoke
Delis,"935 The Queensway
Etobicoke, ON M8Z 1P3",Czechowski J Polish Sausage,(416) 252-4567,,,https://www.yelp.ca/biz/czechowski-j-polish-sausage-etobicoke,43.624011,-79.511904,Etobicoke
Delis,"290 The W Mall
Etobicoke, ON M9C 1C6",West Mall Donuts,(416) 622-3178,Under $10,,https://www.yelp.ca/biz/west-mall-donuts-etobicoke,43.63486,-79.562423,Etobicoke
Delis,"200 Sherway Drive
Etobicoke, ON M9C 5N6",Tim Hortons,(416) 621-6592,Under $10,,https://www.yelp.ca/biz/tim-hortons-etobicoke-20,43.609103,-79.560025,Etobicoke
Delis,"3262 Lake Shore Boulevard W
Etobicoke, ON M8V 1M4",Lein Delicatessen,(416) 251-5858,,,https://www.yelp.ca/biz/lein-delicatessen-etobicoke,43.596967,-79.522603,Etobicoke
Delis,"290 The West Mall
Etobicoke, ON M9C 1C6",Pastries Delicatessen,(416) 626-9329,,,https://www.yelp.ca/biz/pastries-delicatessen-etobicoke,43.63486,-79.562423,Etobicoke
Delis,"500 Rexdale Boulevard
Etobicoke, ON M9W 6K5",Tim Horton’s,(416) 674-6358,Under $10,,https://www.yelp.ca/biz/tim-hortons-etobicoke-17,43.720766,-79.600099,Etobicoke
Delis,"53 Stock Avenue
Etobicoke, ON M8Z 5C5",Black Peter Catering,(416) 534-5846,,,https://www.yelp.ca/biz/black-peter-catering-etobicoke,43.624413,-79.526618,Etobicoke
