Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
Caribbean,"3889 Keele Street
North York, ON M3J 1N6",Willy’s Jerk,(416) 740-5893,Under $10,,https://www.yelp.ca/biz/willys-jerk-north-york,43.760474,-79.49019,North York
Caribbean,"143 Millwick Drive
North York, ON M9L 1Y7",E Caribbean Delight,(647) 349-8800,,,https://www.yelp.ca/biz/e-caribbean-delight-north-york,43.760636,-79.568775,North York
Caribbean,"4700 Keele Street
North York, ON M3J 1P3",Orange Snail,(416) 736-2100,Under $10,,https://www.yelp.ca/biz/orange-snail-north-york,43.778062,-79.495433,North York
Caribbean,"1616 Wilson Ave
North York
North York, ON M3L 1A6",Willy’s Jerk,(416) 244-2035,Under $10,,https://www.yelp.ca/biz/willys-jerk-north-york-3,43.721133,-79.510217,North York
Caribbean,"2531 Finch Avenue W
North York, ON M9M 2G1",Jamaica House,(416) 744-2913,,jamaicahouserestaurant.ca/en,https://www.yelp.ca/biz/jamaica-house-north-york,43.749061,-79.556314,North York
Caribbean,"3432 Weston Road
North York, ON M9M 2W1",Carribean Island Food,(416) 746-1592,,,https://www.yelp.ca/biz/carribean-island-food-north-york,43.750021,-79.541977,North York
Caribbean,"1933 Avenue Sheppard W
North York, ON M3L 1Y8",Parrot Nest Family Restaurant,(416) 747-1227,,,https://www.yelp.ca/biz/parrot-nest-family-restaurant-north-york,43.739485,-79.512039,North York
Caribbean,"50 Norfinch Drive
North York, ON M3N 1X1",Perkins Family Restaurant,(416) 663-4648,,,https://www.yelp.ca/biz/perkins-family-restaurant-north-york,43.757051,-79.528484,North York
Caribbean,"1290 Finch Avenue W
Unit 10
North York, ON M3J 3K3",J’s Bar & Restaurant,(416) 667-1218,,jsbarandrestaurant.ca,https://www.yelp.ca/biz/js-bar-and-restaurant-north-york,43.765519,-79.489504,North York
Caribbean,"130 Bermondsey Road
North York, ON M4A 1X5",Caribbean Ice Cream,(416) 759-3277,,,https://www.yelp.ca/biz/caribbean-ice-cream-north-york,43.718863,-79.314056,North York
Caribbean,"2353 Finch Avenue W
North York, ON M9M 2W8",Willys Jerk,(416) 740-5893,$11-30,,https://www.yelp.ca/biz/willys-jerk-north-york-2,43.751921,-79.542724,North York
Caribbean,"4724 Jane Street
Unit 6
North York, ON M3N 2L2",Tri Star Restaurant,(416) 663-7666,,,https://www.yelp.ca/biz/tri-star-restaurant-north-york,43.769295,-79.521454,North York
Caribbean,"1 York Gate Blvd
North York, ON M3N 3A1",Carribean Cuisine Delight,(416) 667-1858,,,https://www.yelp.ca/biz/carribean-cuisine-delight-north-york,43.758178,-79.519679,North York
Caribbean,"20 Norfinch Drive
North York, ON M3N 1X1",George’s Tastee Foods Corporation,(416) 736-6868,,georgestastee.ca,https://www.yelp.ca/biz/georges-tastee-foods-corporation-north-york,43.75671,-79.52574,North York
Chicken Wings,"5025 Steeles Avenue W
North York, ON M9L 2X1",Wingporium,(647) 344-9464,$11-30,wingporium.ca,https://www.yelp.ca/biz/wingporium-north-york,43.769723,-79.54812,North York
Chicken Wings,"3200 Dufferin Street
North York, ON M6A 3B2",Shoeless Joe’s Sports Grill - Dufferin,(416) 787-7934,$11-30,shoelessjoes.ca,https://www.yelp.ca/biz/shoeless-joes-sports-grill-dufferin-north-york,43.718407,-79.455649,North York
Chicken Wings,"142 Willowdale Avenue
North York, ON M2N 4Y4",The Chicken Place,(416) 229-2777,Under $10,chickenplace.ca,https://www.yelp.ca/biz/the-chicken-place-north-york,43.765867,-79.40069,North York
Chicken Wings,"3038 Bathurst Street
North York, ON M6B 4K2",The Chicken Nest,(416) 787-6378,$31-60,thechickennest.ca,https://www.yelp.ca/biz/the-chicken-nest-north-york,43.71854,-79.429872,North York
Chicken Wings,"861 Yorkmills Road
North York, ON M3B 1Y2",Pizza By The Slice,(416) 385-3434,$11-30,pizzabytheslice.ca,https://www.yelp.ca/biz/pizza-by-the-slice-north-york,43.754199,-79.351382,North York
Chicken Wings,"5307 Yonge St
North York, ON M2N 5R4",St. Louis Bar & Grill,(416) 226-5988,$11-30,stlouiswings.com,https://www.yelp.ca/biz/st-louis-bar-and-grill-north-york-4,43.773186,-79.413604,North York
Chicken Wings,"3199 Dufferin St
North York, ON M6A 2T2",Mary Brown’s Famous Chicken & Tater,(416) 787-0739,Under $10,,https://www.yelp.ca/biz/mary-browns-famous-chicken-and-tater-north-york,43.718455,-79.455269,North York
Chicken Wings,"121A - 6328 Yonge Street
North York, ON M2M 3X4",Panago Pizza,(866) 310-0001,,panago.com,https://www.yelp.ca/biz/panago-pizza-north-york,43.795538,-79.419435,North York
Chicken Wings,"808 York Mills Rd
Unit A-24
North York, ON M3B 1X8",St. Louis Bar & Grill,(416) 441-0342,$11-30,stlouiswings.com,https://www.yelp.ca/biz/st-louis-bar-and-grill-north-york-3,43.754089,-79.357989,North York
Chicken Wings,"5439 Yonge Street
North York, ON M2N 5S1",Wing Machine,(416) 730-9486,Under $10,,https://www.yelp.ca/biz/wing-machine-north-york,43.776734,-79.414808,North York
Chicken Wings,"502 Trethewey Dr
North York, ON M6M 4C2",3 For 1 Pizza & Wings,(416) 245-8718,,,https://www.yelp.ca/biz/3-for-1-pizza-and-wings-north-york,43.695279,-79.487645,North York
Chicken Wings,"4548 Dufferin St
Unit A
North York, ON M3H 5R9",St. Louis Bar & Grill,(416) 663-2000,$11-30,stlouiswings.com,https://www.yelp.ca/biz/st-louis-bar-and-grill-north-york-2,43.767869,-79.467415,North York
Chicken Wings,"1396 Don Mills Road
Suite 52
North York, AB M3B 0A7",Domino’s Pizza,(647) 352-5055,,order.dominos.ca/en,https://www.yelp.ca/biz/dominos-pizza-north-york-5,43.748826,-79.347592,North York
Chicken Wings,"6125 Yonge Street
North York, ON M2M 3W8",Popeyes Louisiana Kitchen,(416) 221-5484,Under $10,popeyeschicken.ca,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-north-york-2,43.792479,-79.418236,North York
Chicken Wings,"644 Sheppard Avenue W
North York, ON M3H 2S1",Pizza Pizza,(416) 967-1111,$31-60,pizzapizza.com,https://www.yelp.ca/biz/pizza-pizza-north-york-2,43.755412,-79.439168,North York
Chicken Wings,"738 Sheppard Avenue E
North York, ON M2K 1C4",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-north-york-12,43.769912,-79.375867,North York
Chicken Wings,"5921 Leslie Street
North York, ON M2H 1J8",Pizza Pizza,(416) 967-1111,$11-30,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-north-york-8,43.798153,-79.36984,North York
Chicken Wings,"4844 Yonge Street
North York, ON M2N 5N2",Pizza Pizza,(416) 967-1111,,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-north-york-6,43.762417,-79.411524,North York
Chicken Wings,"3070 Don Mills Road
Suite 13A
North York, ON M2J 3C1",Popeyes Louisiana Kitchen,(416) 494-2837,Under $10,popeyes.com,https://www.yelp.ca/biz/popeyes-louisiana-kitchen-north-york,43.785714,-79.352172,North York
Chicken Wings,"3314 Keele Street
North York, ON M3M 2H7",New York Fried Chicken,(416) 635-0804,,,https://www.yelp.ca/biz/new-york-fried-chicken-north-york,43.744118,-79.486333,North York
Chicken Wings,"3358 Keele Street
North York, ON M3J 1L5",Pizza Pizza,(416) 967-1111,Under $10,pizzapizza.ca,https://www.yelp.ca/biz/pizza-pizza-north-york-11,43.74579,-79.487478,North York
Chicken Wings,"4207 Keele Street
North York, ON M3J 3T8",Domino’s Pizza,(416) 661-8000,$11-30,dominos.ca,https://www.yelp.ca/biz/dominos-pizza-north-york-3,43.772819,-79.493272,North York
Chinese,"895 Lawrence Avenue E
North York, ON M3C 3L2",Congee Queen,(416) 916-0338,$11-30,congeequeen.com,https://www.yelp.ca/biz/congee-queen-north-york,43.736036,-79.34712,North York
Chinese,"728 Wilson Avenue
North York, ON M3K 1E2",Lucky Wok Restaurants,(416) 635-8245,Under $10,luckywokchinesetoronto.com,https://www.yelp.ca/biz/lucky-wok-restaurants-north-york,43.731575,-79.463622,North York
Chinese,"529 Marlee Avenue
North York, ON M6B 3J3",Li Cheng Restaurant,(416) 781-5798,Under $10,lichengrestaurant.com,https://www.yelp.ca/biz/li-cheng-restaurant-north-york,43.708678,-79.443329,North York
Chinese,"189 Sheppard Avenue E
North York, ON M2N 3A8",Spring China House,(416) 221-6686,$11-30,springchinahouse.ca,https://www.yelp.ca/biz/spring-china-house-north-york,43.763804,-79.399224,North York
Chinese,"10 Ravel Road
North York, ON M2H 1S8",Congee Wong,(416) 493-8222,$11-30,congeewong.com,https://www.yelp.ca/biz/congee-wong-north-york,43.79063,-79.365771,North York
Chinese,"747 Don Mills Road
North York, ON M3C 1T2",Mulan Chinese Cuisine,(416) 421-8866,Under $10,,https://www.yelp.ca/biz/mulan-chinese-cuisine-north-york,43.713721,-79.334716,North York
Chinese,"900 Don Mills Road
Unit 2
North York, ON M3C 1V6",Genghis Khan Mongolian Grill,(416) 449-8228,$11-30,ggkbbq.com,https://www.yelp.ca/biz/genghis-khan-mongolian-grill-north-york,43.726896,-79.342237,North York
Chinese,"900 Don Mills Road
North York, ON M3C 1V6",Congee Star,(416) 385-8822,$11-30,congeestar.com,https://www.yelp.ca/biz/congee-star-north-york,43.726987,-79.341494,North York
Chinese,"3240 Dufferin Street
North York, ON M6A 2T3",Noodle King Chinese Food,(416) 781-9928,Under $10,,https://www.yelp.ca/biz/noodle-king-chinese-food-north-york,43.719681,-79.457108,North York
Chinese,"1033 Steeles Avenue W
North York, ON M2R 2S9",Szechuan Gourmet,(416) 663-8888,$11-30,szechuangourmet.ca,https://www.yelp.ca/biz/szechuan-gourmet-north-york,43.79132,-79.448013,North York
Chinese,"1 York Gate Boulevard
North York, ON M3N 3A1",China Wok Super Chinese Food,(416) 665-3433,Under $10,,https://www.yelp.ca/biz/china-wok-super-chinese-food-north-york,43.758178,-79.519679,North York
Chinese,"3685 Keele Street
Unit 6
North York, ON M3J 3H6",Hakka Bro’s,(647) 351-8282,Under $10,hakkabros.com,https://www.yelp.ca/biz/hakka-bros-north-york,43.754433,-79.487777,North York
Chinese,"3645 Bathurst St
North York, ON M6A 2E4",Sea-Hi Chinese Food,(416) 789-1258,$11-30,,https://www.yelp.ca/biz/sea-hi-chinese-food-north-york,43.733837,-79.43292,North York
Chinese,"877 York Mills Road
North York, ON M3B 1Y5",China Gourmet Takeout,(416) 444-1212,$11-30,chinagourmet.ca,https://www.yelp.ca/biz/china-gourmet-takeout-north-york,43.755339,-79.348754,North York
Chinese,"2883 Jane Street
North York, ON M3N 2J5",Jade East Chinese Food,(416) 638-6101,$11-30,,https://www.yelp.ca/biz/jade-east-chinese-food-north-york,43.752408,-79.516381,North York
Chinese,"1625 Wilson Avenue
North York, ON M3L 1A5",Pho Con Bo,(416) 249-5611,Under $10,,https://www.yelp.ca/biz/pho-con-bo-north-york,43.719792,-79.512164,North York
Chinese,"5421 Yonge Street
North York, ON M2N 5R6",Artisan Noodle,(647) 345-1155,$11-30,artisannoodle.com,https://www.yelp.ca/biz/artisan-noodle-north-york,43.776287,-79.414556,North York
Chinese,"1110 Sheppard Aveune E
North York, ON M2K 2W2",Peking Man Restaurant,(416) 223-5151,$11-30,pekingman.ca,https://www.yelp.ca/biz/peking-man-restaurant-north-york,43.771112,-79.369841,North York
Chinese,"101 Ravel Road
North York, ON M2H 1T1",Chinese Halal Restaurant,(416) 498-9800,$11-30,ads.yorkbbs.ca/zhnyg,https://www.yelp.ca/biz/chinese-halal-restaurant-north-york,43.791159,-79.366754,North York
Chinese,"2003 Avenue Road
North York, ON M5M 4A5",Satay On the Road,(416) 488-5153,$11-30,satayontheroad.com,https://www.yelp.ca/biz/satay-on-the-road-north-york,43.735317,-79.419896,North York
Chinese,"125 Ravel Road
North York, ON M2H 1T1",Asian Legend,(416) 756-9388,$11-30,asianlegend.ca,https://www.yelp.ca/biz/asian-legend-north-york-2,43.790597,-79.367214,North York
Chinese,"1300 Finch Avenue W
North York, ON M3J 3K2",Caribbean Heat Family Restaurant,(416) 739-6600,$11-30,,https://www.yelp.ca/biz/caribbean-heat-family-restaurant-north-york,43.764138,-79.489652,North York
Chinese,"3020 Bathurst Street
North York, ON M6B 3B6",Shalom Shanghai,(416) 787-6551,,,https://www.yelp.ca/biz/shalom-shanghai-north-york,43.717948,-79.429643,North York
Chinese,"40 Kodiak Crescent
North York, ON M3J 3G5",The Soup Kettle,(416) 638-8351,Under $10,,https://www.yelp.ca/biz/the-soup-kettle-north-york,43.754644,-79.466707,North York
Chinese,"5441 Yonge Street
North York, ON M2N 5S1",Hot Pot on Yonge,(647) 346-0512,$11-30,hotpotonyonge.com,https://www.yelp.ca/biz/hot-pot-on-yonge-north-york,43.777027,-79.414539,North York
Chinese,"Bayview Village Shopping Centre
2901 Bayview Avenue, Unit A20
North York, ON M2N 5Z7",Pearl,(416) 226-1233,$31-60,pearlbayview.ca,https://www.yelp.ca/biz/pearl-north-york,43.769089,-79.384935,North York
Chinese,"361 Av Wilson
North York, ON M3H 1T3",Lily Garden Restaurant,(416) 630-8888,Under $10,,https://www.yelp.ca/biz/lily-garden-restaurant-north-york,43.736525,-79.437038,North York
Chinese,"636 Finch Avenue E
North York, ON M2K 2E6",Sun Star Chinese Cuisine,(416) 229-0866,$11-30,,https://www.yelp.ca/biz/sun-star-chinese-cuisine-north-york,43.786883,-79.383874,North York
Chinese,"2109 Jane Street
North York, ON M3M 1A2",Mi Pho Song Vu,(416) 614-0149,$11-30,miphosongvu.com,https://www.yelp.ca/biz/mi-pho-song-vu-north-york,43.718424,-79.507929,North York
Chinese,"173 Ravel Road
North York, ON M2H 1T1",Hot Spicy Spicy,(416) 491-8988,$11-30,hotspicyspicychineserestauran…,https://www.yelp.ca/biz/hot-spicy-spicy-north-york-7,43.791251,-79.367353,North York
Chinese,"111 Ravel Road
North York, ON M2H 1T1",He He Long Bbq Take-Out Shop,(416) 490-8288,Under $10,,https://www.yelp.ca/biz/he-he-long-bbq-take-out-shop-north-york,43.791413,-79.366143,North York
Chinese,"1027 Finch Avenue W
North York, ON M3J 2C7",Mandarin Restaurant - North York,(416) 736-6000,$11-30,mandarinrestaurant.com,https://www.yelp.ca/biz/mandarin-restaurant-north-york-north-york,43.768078,-79.469775,North York
Chinese,"554 Sheppard Avenue W
North York, ON M3H 2R9",China Court Express,(416) 636-1632,$11-30,chinacourtexpress.com/en,https://www.yelp.ca/biz/china-court-express-north-york,43.755656,-79.437328,North York
Chinese,"2836 Av Victoria Park
North York, ON M2J 4A8",China China Express,(416) 491-6561,,,https://www.yelp.ca/biz/china-china-express-north-york,43.78866,-79.329337,North York
Chinese,"2133 Jane Street
North York, ON M3M 1A2",Golden Star Restaurant & Tavern,(416) 248-4228,Under $10,,https://www.yelp.ca/biz/golden-star-restaurant-and-tavern-north-york,43.71952,-79.508171,North York
Chinese,"1933 Avenue Sheppard W
North York, ON M3L 1Y8",Parrot Nest Family Restaurant,(416) 747-1227,,,https://www.yelp.ca/biz/parrot-nest-family-restaurant-north-york,43.739485,-79.512039,North York
Chinese,"3401 Dufferin Street
Unit FC-10
North York, ON M6A 2T9",Manchu Wok,,,manchuwok.com,https://www.yelp.ca/biz/manchu-wok-north-york-2,43.725421,-79.452106,North York
Chinese,"2455 Finch Ave W
North York, ON M9M 2G1",Golden Key Chinese Food,(416) 745-6311,,,https://www.yelp.ca/biz/golden-key-chinese-food-north-york,43.74987,-79.552624,North York
Chinese,"2111 Jane St
North York, ON M3M 1A2",Dragon House Chinese Food,(416) 248-6996,,,https://www.yelp.ca/biz/dragon-house-chinese-food-north-york,43.719118,-79.50737,North York
Chinese,"4724 Jane Street
Unit 6
North York, ON M3N 2L2",Tri Star Restaurant,(416) 663-7666,,,https://www.yelp.ca/biz/tri-star-restaurant-north-york,43.769295,-79.521454,North York
Chinese,"750 Oakdale Road
North York, ON M3N 2Z4",Calypso Palace,(416) 667-8986,,,https://www.yelp.ca/biz/calypso-palace-north-york,43.751943,-79.527001,North York
Chinese,"5505 Leslie Street
North York, ON M2H 3N6",Jade Dynasty Chinese Cuisine,(416) 492-3688,,,https://www.yelp.ca/biz/jade-dynasty-chinese-cuisine-north-york,43.791094,-79.367658,North York
Chinese,"4580 Dufferin St
North York, ON M3H 5Y2",Finch Garden & Company Restaurant,(416) 665-1885,,,https://www.yelp.ca/biz/finch-garden-and-company-restaurant-north-york,43.769681,-79.467643,North York
Chinese,"59 Four Winds Drive
North York, ON M3J 1K7",Four Winds Chinese Restaurant,(416) 736-4646,,,https://www.yelp.ca/biz/four-winds-chinese-restaurant-north-york,43.763476,-79.500101,North York
Chinese,"6036 Yonge St
North York, ON M2M 3W5",Yummy Yummy Chinese Food,(416) 225-2555,,,https://www.yelp.ca/biz/yummy-yummy-chinese-food-north-york,43.789839,-79.418058,North York
Colombian,"2965 Isligton Avenue
Unit 15
North York, ON M9L 1E8",Las Caleñas,(416) 792-2528,,,https://www.yelp.ca/biz/las-cale%C3%B1as-north-york-3,43.758098,-79.569782,North York
Colombian,"414-9 Milvan Drive
North York, ON M9L 1Y9",La Costenita,(647) 931-0670,,,https://www.yelp.ca/biz/la-costenita-north-york,43.75118,-79.552238,North York
Comfort Food,"2011 Steeles Ave W
North York, ON M3J 3N3",Montana’s BBQ & Bar,(416) 661-9139,$11-30,montanas.ca,https://www.yelp.ca/biz/montanas-bbq-and-bar-north-york,43.786956,-79.47112,North York
Creperies,"5417 Yonge Street
North York, ON M2N 5R6",Pastel Creperies & Dessert House,(647) 352-5588,$11-30,pasteldesserts.com,https://www.yelp.ca/biz/pastel-creperies-and-dessert-house-north-york,43.776293,-79.414299,North York
Creperies,"861 York Mills Road
Unit 8
North York, ON M3B 1Y2",Cora Breakfast and Lunch,(416) 443-2672,$11-30,chezcora.com,https://www.yelp.ca/biz/cora-breakfast-and-lunch-north-york,43.754733,-79.351057,North York
Delis,"670 Sheppard Avenue W
North York, ON M3H 2S5",Wolfie’s,(416) 638-9653,$11-30,mywolfies.com,https://www.yelp.ca/biz/wolfies-north-york,43.754718,-79.442394,North York
Delis,"3300 Dufferin Street
North York, ON M6A 2T5",Katz’s Deli and Corned Beef Emporium,(416) 782-1111,$11-30,katzsdeli.com,https://www.yelp.ca/biz/katzs-deli-and-corned-beef-emporium-north-york,43.721724,-79.45649,North York
Delis,"1335 Lawrence Avenue E
North York, ON M3A 1C6",Mak Delicatessens,(416) 444-0719,Under $10,makdeli.com,https://www.yelp.ca/biz/mak-delicatessens-north-york,43.740728,-79.320709,North York
Delis,"2896 Dufferin Street
North York, ON M6B 3S6",Venarello’s Bakery & Deli,(416) 781-2555,$11-30,,https://www.yelp.ca/biz/venarellos-bakery-and-deli-north-york,43.709579,-79.453468,North York
Delis,"747 Don Mills Rd
North York, ON M3C 1T2",Pioneer Deli,(416) 422-4383,,,https://www.yelp.ca/biz/pioneer-deli-north-york,43.713721,-79.334716,North York
Delis,"4141 Yonge Street
North York, ON M2P 2A8",Garden Deli,(416) 229-4141,$11-30,,https://www.yelp.ca/biz/garden-deli-north-york,43.746546,-79.407261,North York
Delis,"37 Kodiak Cres
North York, ON M3J 3E5",Deli Break,(416) 398-1332,Under $10,,https://www.yelp.ca/biz/deli-break-north-york,43.755522,-79.466527,North York
Delis,"326 Marlee Avenue
North York, ON M6B 3H8",Market Jolly,(416) 785-0002,,marketjolly.com,https://www.yelp.ca/biz/market-jolly-north-york,43.706389,-79.443053,North York
Delis,"562 Sheppard O Avenue
North York, ON M3H 2R9",Mark’s International Deli,(416) 638-0533,,,https://www.yelp.ca/biz/marks-international-deli-north-york,43.755817,-79.437716,North York
Delis,"75 Underhill Dr
North York, ON M3A 2J8",Bagel King Bakery & Deli,(416) 385-9242,Under $10,,https://www.yelp.ca/biz/bagel-king-bakery-and-deli-north-york,43.746637,-79.325968,North York
Delis,"6243 Bathurst St
North York, ON M2R 2A5",Akiva Food,(416) 733-9733,,,https://www.yelp.ca/biz/akiva-food-north-york,43.791482,-79.445353,North York
Delis,"5700 Yonge Street
North York, ON M2M 4K2",Pumpernickel’s Deli,(416) 222-2631,Under $10,pumpernickels.ca/index.php,https://www.yelp.ca/biz/pumpernickels-deli-north-york,43.781034,-79.416574,North York
Delis,"4100 Yonge Street
North York, ON M2P 2B5",Marcello’s Market & Deli,(416) 222-6363,,,https://www.yelp.ca/biz/marcellos-market-and-deli-north-york,43.746008,-79.407996,North York
Delis,"634 Sheppard Avenue W
North York, ON M3H 2S1",Bagel Plus,(416) 635-9988,Under $10,,https://www.yelp.ca/biz/bagel-plus-north-york-2,43.755142,-79.440459,North York
Delis,"184 Wilson Ave
North York, ON M5M 4N7",Neighbours Bakery & Deli,(416) 481-1209,,,https://www.yelp.ca/biz/neighbours-bakery-and-deli-north-york,43.739651,-79.423365,North York
Delis,"2764 Victoria Park Ave
North York, ON M2J 4A8",Buon Appetite Fine Foods,(416) 492-0660,$11-30,,https://www.yelp.ca/biz/buon-appetite-fine-foods-north-york,43.787137,-79.328619,North York
Delis,"3090 Bathurst Street
North York, ON M6A 2A1",Tim Hortons,(416) 783-9433,,,https://www.yelp.ca/biz/tim-hortons-north-york-25,43.719612,-79.430517,North York
Delis,"249 Sheppard Ave E
North York, ON M2N 3A8",Hungarian Honey Bear Delicatessen,(416) 733-0022,,mezesmacko.com,https://www.yelp.ca/biz/hungarian-honey-bear-delicatessen-north-york,43.764803,-79.395979,North York
Delis,"2588 Finch Ave W
North York, ON M9M 2G3",R Bakery,(416) 749-2220,$11-30,rbakery.ca,https://www.yelp.ca/biz/r-bakery-north-york,43.747911,-79.56198,North York
Delis,"1881 Leslie St
North York, ON M3B 2M3",Leslieos Meat & Delicatessen,(416) 445-1620,,,https://www.yelp.ca/biz/leslieos-meat-and-delicatessen-north-york,43.756802,-79.359519,North York
Delis,"4110 Yonge Street
North York, ON M2P 2B7",Tim Hortons,(647) 430-7213,,,https://www.yelp.ca/biz/tim-hortons-north-york-2,43.746383,-79.408716,North York
Delis,"4848 Yonge Street
North York, ON M2N 5N2",Deli Viet,(416) 224-0075,,,https://www.yelp.ca/biz/deli-viet-north-york,43.762528,-79.411564,North York
Delis,"3321 Dufferin Street
North York, ON M6A 2T8",Tim Hortons,(416) 785-3390,,,https://www.yelp.ca/biz/tim-hortons-north-york-26,43.722815,-79.456257,North York
Delis,"1369 Wilson Ave
North York, ON M3M 1H7",Deli Europa,(416) 245-0433,,,https://www.yelp.ca/biz/deli-europa-north-york,43.722923,-79.498605,North York
Delis,"19 Finch Avenue W
North York, ON M2N 7K4",Yu Deli,(416) 590-7992,,,https://www.yelp.ca/biz/yu-deli-north-york,43.779329,-79.417575,North York
Delis,"3300 Dufferin Street
North York, ON M6A 2T5",Toronto Catering Company,(416) 782-1111,,,https://www.yelp.ca/biz/toronto-catering-company-north-york,43.721724,-79.45649,North York
Delis,"3300 Dufferin Street
North York, ON M6A 2T5",Jenli Associates,(416) 782-1111,,,https://www.yelp.ca/biz/jenli-associates-north-york,43.721724,-79.45649,North York
Delis,"4911 Bathurst Street
North York, ON M2R 1X8",Finchhurst Deli,(416) 225-2551,,,https://www.yelp.ca/biz/finchhurst-deli-north-york,43.772807,-79.442613,North York
Delis,"783 Av Steeles O
North York, ON M2R 3W9",Quality Deli and Gourmet,(416) 512-2377,,,https://www.yelp.ca/biz/quality-deli-and-gourmet-north-york,43.792482,-79.444596,North York
Delis,"1277 York Mills Rd
North York, ON M3A 1Z5",Bucharest Delicatessen,(416) 429-8379,,,https://www.yelp.ca/biz/bucharest-delicatessen-north-york,43.760455,-79.325594,North York
Delis,"4700 Keele Street
North York, ON M3J 1P3",Berries & Blooms,(416) 663-0030,Under $10,berriesandbloomscatering.com,https://www.yelp.ca/biz/berries-and-blooms-north-york,43.774208,-79.498333,North York
Delis,"913 Alness Street
North York, ON M3J 2J1",Le Soleil Bistro,(416) 661-3336,,,https://www.yelp.ca/biz/le-soleil-bistro-north-york,43.780161,-79.475835,North York
Delis,"463 Av McNicoll
North York, ON M2H 2C9",Hankz Market Cafe,(416) 497-6644,,,https://www.yelp.ca/biz/hankz-market-cafe-north-york,43.802618,-79.340963,North York
Delis,"4949 Bathurst Street
North York, ON M2R 1Y1",European Delicentre,(416) 223-1320,,,https://www.yelp.ca/biz/european-delicentre-north-york,43.774335,-79.4423,North York
Delis,"30 Eddystone Avenue
North York, ON M3N 1H4",Bugajny Meat Products,(416) 743-1492,,,https://www.yelp.ca/biz/bugajny-meat-products-north-york,43.748903,-79.516827,North York
Delis,"25 Lepage Court
North York, ON M3J 3M3",Cappola Food Inc.,(416) 633-0389,,cappolafood.com,https://www.yelp.ca/biz/cappola-food-inc-north-york,43.75824,-79.486691,North York
Dim Sum,"Bayview Village Shopping Centre
2901 Bayview Avenue, Unit A20
North York, ON M2N 5Z7",Pearl,(416) 226-1233,$31-60,pearlbayview.ca,https://www.yelp.ca/biz/pearl-north-york,43.769089,-79.384935,North York
Diners,"3401 Yonge Street
North York, ON M4N 2M8",Hazel’s Diner,(416) 850-0121,$11-30,,https://www.yelp.ca/biz/hazels-diner-north-york,43.732628,-79.403877,North York
Diners,"590 Sheppard Avenue W
North York, ON M3H 2S1",Wimpy’s Diner,(416) 635-7013,$11-30,wimpysdiner.ca,https://www.yelp.ca/biz/wimpys-diner-north-york-2,43.755556,-79.438947,North York
Diners,"4141 Yonge Street
North York, ON M2P 2A8",Garden Deli,(416) 229-4141,$11-30,,https://www.yelp.ca/biz/garden-deli-north-york,43.746546,-79.407261,North York
Diners,"199 Sheppard Ave E
North York, ON M2N 3A8",Wimpy’s Diner,(416) 222-7737,$11-30,wimpysdiner.net,https://www.yelp.ca/biz/wimpys-diner-north-york,43.763882,-79.398852,North York
Diners,"1123 Lodestar Rd
Suite 1
North York, ON M3J 0G9",Sunset Grill,(416) 636-3447,$11-30,sunsetgrill.ca,https://www.yelp.ca/biz/sunset-grill-north-york,43.759208,-79.466455,North York
Diners,"3224 Weston Road
North York, ON M9M 2T7",House of Te,(416) 740-7111,,,https://www.yelp.ca/biz/house-of-te-north-york,43.738721,-79.539946,North York
Diners,"401 Magnetic Drive
North York, ON M3J 3H9",The Magnetic Diner,(416) 665-1146,,,https://www.yelp.ca/biz/the-magnetic-diner-north-york,43.783659,-79.473229,North York
Diners,"90 Signet Dr
North York, ON M9L 1T5",Apple Jacks Junior,(416) 742-1882,,,https://www.yelp.ca/biz/apple-jacks-junior-north-york,43.761405,-79.54053,North York
Falafel,"3519 Bathurst Street
North York, ON M6A 2C7",Tov-Li Pizza & Falafel-South,(416) 784-9900,$11-30,tov-li.com,https://www.yelp.ca/biz/tov-li-pizza-and-falafel-south-north-york,43.729446,-79.431797,North York
Falafel,"5982 Bathurst Street
North York, ON M2R 1Z1",Tov-Li,(416) 650-9800,Under $10,tov-li.com,https://www.yelp.ca/biz/tov-li-north-york,43.78428,-79.446793,North York
Falafel,"1300 Finch Avenue W
North York, ON M3J 3K2",Falafel & Grill Express,,$11-30,,https://www.yelp.ca/biz/falafel-and-grill-express-north-york,43.764138,-79.489652,North York
Fast Food,"898 Don Mills Rd
North York, ON M3C 1V6",Harvey’s Restaurants,(416) 444-1343,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-north-york-8,43.726573,-79.341009,North York
Fast Food,"1077 Wilson Avenue
North York, ON M3K 1G7",Burger King,(416) 638-2222,Under $10,burgerking.ca,https://www.yelp.ca/biz/burger-king-north-york-5,43.726767,-79.480837,North York
Fast Food,"1 McDonald's Place
North York, ON M3C 1T2",McDonald’s,(416) 443-1000,,mcdonalds.com/ca/en-ca.html,https://www.yelp.ca/biz/mcdonalds-north-york-7,43.727809,-79.329466,North York
