Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
Noodles,"3255 Highway 7 E
Unit 15
Markham, ON L3R 3P3",Mei Nung Beef Noodle House,(905) 477-8388,Under $10,,https://www.yelp.ca/adredir?ad_business_id=hPTx2Y5e4Czbr21XcbDN8g&campaign_id=qeUdofEpMgfckmwd-fStag&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmei-nung-beef-noodle-house-markham&request_id=a80bf44cd854f6ad&signature=892b92450f58f7a61f109f911114cc280b678c1456e4873743025f390393ed06&slot=0,43.848355,-79.34908,Markham
Noodles,"7771 Yonge Street
Markham, ON L3T 2C4",The Guksu and Noodle,(905) 771-7777,$11-30,theguksuandnoodle.com,https://www.yelp.ca/biz/the-guksu-and-noodle-markham-3,43.816938,-79.424103,Markham
Noodles,"7060 Warden Avenue
Unit C1-1A
Markham, ON L3R 5V1",Oriental Rice Noodle,(905) 604-1258,$11-30,,https://www.yelp.ca/biz/oriental-rice-noodle-markham,43.821012,-79.326514,Markham
Noodles,"7057 Yonge Street
Markham, ON L3T 2A6",Pho Xin Chào,(905) 881-8826,,,https://www.yelp.ca/biz/pho-xin-ch%C3%A0o-markham-3,43.799626,-79.420131,Markham
Noodles,"3636 Steeles Avenue E
Markham, ON L3R 1K9",Delicacy Noodles,(647) 745-6531,Under $10,,https://www.yelp.ca/biz/delicacy-noodles-markham,43.818656,-79.330451,Markham
Persian/Iranian,"365 John Street
Markham, ON L3T 5W5",Yalda Persian Kebab,(905) 889-2532,,,https://www.yelp.ca/biz/yalda-persian-kebab-markham-2,43.81991,-79.390633,Markham
Pizza,"8 Green Lane
Unit 12
Markham, ON L3T 7P7",Pizza Nova,(905) 731-1881,Under $10,pizzanova.com,https://www.yelp.ca/biz/pizza-nova-markham-8,43.821587,-79.39993,Markham
Pizza,"8 Green Lane
Unit 12
Markham, ON L3T 7P7",Pizza Nova,(905) 731-1881,Under $10,pizzanova.com,https://www.yelp.ca/biz/pizza-nova-markham-8,43.821587,-79.39993,Markham
Pizza,"7020 Warden Avenue
Markham, ON L3R 5Y3",Boston Pizza,(905) 305-6446,$11-30,bostonpizza.com,https://www.yelp.ca/biz/boston-pizza-markham,43.820725,-79.325372,Markham
Pizza,"7050 Avenue Warden
Markham, ON L3R 5Y3",Kelsey’s Restaurant,(905) 940-8179,,,https://www.yelp.ca/biz/kelseys-restaurant-markham-2,43.821357,-79.32544,Markham
Ramen,"A6-8362 Kennedy Rd
New Kennedy Square
Markham, ON L3R 9W5",Moji Japanese Eatery,(905) 479-6654,$11-30,mojijapanese.com,https://www.yelp.ca/adredir?ad_business_id=UkWme3kwg6L9rd4tCNB15w&campaign_id=2c_EvWVgdzb6P0O5oBADmQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmoji-japanese-eatery-markham&request_id=f95ec5df88f9ea6b&signature=97a5a895a5a0b9486a7cc34136b85fdeac937c9b967bd9498f48ccdf2c82b0f6&slot=1,43.860138,-79.303348,Markham
Ramen,"A6-8362 Kennedy Rd
New Kennedy Square
Markham, ON L3R 9W5",Moji Japanese Eatery,(905) 479-6654,$11-30,mojijapanese.com,https://www.yelp.ca/adredir?ad_business_id=UkWme3kwg6L9rd4tCNB15w&campaign_id=2c_EvWVgdzb6P0O5oBADmQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmoji-japanese-eatery-markham&request_id=faa70fa1ee6e15ec&signature=c438f9664e644dea9f9a1ae63ee28d4f56de9751f7d23f729ef44404e3ab01f3&slot=0,43.860138,-79.303348,Markham
Ramen,"7010 Warden Avenue
Markham, ON L3R 5Y3",Ajisen Ramen,(905) 470-6318,$11-30,ajisen.ca,https://www.yelp.ca/biz/ajisen-ramen-markham,43.820398,-79.325504,Markham
Ramen,"246-7181 Yonge Street
Markham, ON L3T 0C7",Uncle Don,(905) 597-4588,,,https://www.yelp.ca/biz/uncle-don-markham-2,43.803403,-79.419334,Markham
Sandwiches,"7181 Woodbine Avenue
Markham, ON L3R 1A3",Milano Foodworks,(905) 477-0777,$11-30,milanofoodworks.ca,https://www.yelp.ca/biz/milano-foodworks-markham,43.81817,-79.349764,Markham
Sandwiches,"7080 Warden Avenue
Markham, ON L3R 5Y2",Subway,(905) 480-0570,,subway.ca,https://www.yelp.ca/biz/subway-markham,43.822243,-79.325958,Markham
Sandwiches,"2900 Steeles Avenue E
Markham, ON L3T 4X1",Subway,(905) 707-5147,,subway.com,https://www.yelp.ca/biz/subway-markham-33,43.813115,-79.358214,Markham
Sandwiches,"7015 Yonge Street
Markham, ON L3T 2A5",Tim Hortons,(905) 707-7755,Under $10,timhortons.com,https://www.yelp.ca/biz/tim-hortons-markham-24,43.79873,-79.419315,Markham
Sandwiches,"3000 Steeles Avenue E
Suite 102
Markham, ON L3R 4T9",Delimark Cafe,(905) 940-3049,,delimarkcafes.com,https://www.yelp.ca/biz/delimark-cafe-markham-4,43.81496,-79.347702,Markham
Seafood,"4080 Steeles Avenue E
Unit 3-5
Markham, ON L3R 3N8",Fishman Wharf Seafood,(905) 513-6666,$31-60,,https://www.yelp.ca/biz/fishman-wharf-seafood-markham,43.822623,-79.313552,Markham
Seafood,"J-Town Shopping Center
3160 Steeles Avenue E, Unit 6 & 7
Markham, ON L3R 4G9",J-Town By The Sea,(905) 305-8300,$11-30,jtownbythesea.ca,https://www.yelp.ca/biz/j-town-by-the-sea-markham-2,43.81538,-79.344704,Markham
Seafood,"7181 Yonge Street
Unit 243
Markham, ON L3T 0C7",Ocean Palate,(647) 722-4681,$11-30,,https://www.yelp.ca/biz/ocean-palate-markham,43.803245,-79.419478,Markham
Singaporean,"3255 Highway 7 E
Unit 36
Markham, ON L3R 3P9",New Oriental Recipes,(905) 604-3880,$11-30,neworientalrecipes.com,https://www.yelp.ca/biz/new-oriental-recipes-markham,43.84985,-79.347669,Markham
Sushi Bars,"7010 Warden Avenue
Unit 38
Markham, ON L3R 5Y3",Sakura Sushi,(905) 307-0401,$11-30,,https://www.yelp.ca/biz/sakura-sushi-markham,43.821619,-79.325195,Markham
Sushi Bars,"3160 Steeles Avenue E
Unit 3
Markham, ON L3R 4G9",Izakaya Ju,(905) 474-1058,$11-30,,https://www.yelp.ca/biz/izakaya-ju-markham,43.815075,-79.344013,Markham
Sushi Bars,"J-Town Shopping Center
3160 Steeles Avenue E, Unit 6 & 7
Markham, ON L3R 4G9",J-Town By The Sea,(905) 305-8300,$11-30,jtownbythesea.ca,https://www.yelp.ca/biz/j-town-by-the-sea-markham-2,43.81538,-79.344704,Markham
Sushi Bars,"2900 Steeles Avenue E
Markham, ON L3T 7X1",Oshio Restaurant,(905) 881-5686,$11-30,,https://www.yelp.ca/biz/oshio-restaurant-markham,43.813095,-79.357633,Markham
Sushi Bars,"7050 Warden Avenue
Markham, ON L3R 5Y3",Yokohama Japanese Cuisine,(905) 940-8818,$11-30,,https://www.yelp.ca/biz/yokohama-japanese-cuisine-markham,43.821399,-79.325114,Markham
Taiwanese,"431 Alden Rd
Unit 2
Markham, ON L3R 3L4",Papa Chang’s Take Out and Catering,(905) 604-7727,Under $10,,https://www.yelp.ca/adredir?ad_business_id=gson5zEUqpFjrRnz7vJu0g&campaign_id=C4Eidc40aRJCbDTk_RTKPQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpapa-changs-take-out-and-catering-markham&request_id=601df5636a31ae56&signature=9e2f3e01c342d585332982d967a7a62c80e9e821705098823689c80be885d12e&slot=1,43.834598,-79.332893,Markham
Taiwanese,"3636 Steeles Avenue E
Suite 139
Markham, ON L3R 1K9",Tai Ping Hsiang,(905) 947-9998,Under $10,,https://www.yelp.ca/biz/tai-ping-hsiang-markham-2,43.818749,-79.330472,Markham
Taiwanese,"3255 Highway 7 E
Unit 15
Markham, ON L3R 3P3",Mei Nung Beef Noodle House,(905) 477-8388,Under $10,,https://www.yelp.ca/adredir?ad_business_id=hPTx2Y5e4Czbr21XcbDN8g&campaign_id=qeUdofEpMgfckmwd-fStag&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmei-nung-beef-noodle-house-markham&request_id=601df5636a31ae56&signature=fd180920a41325f4ca4d449f19c21986184b36008d6b2698804ae0d542b89a0d&slot=0,43.848355,-79.34908,Markham
Taiwanese,"3255 Highway 7 E
Unit 15
Markham, ON L3R 3P3",Mei Nung Beef Noodle House,(905) 477-8388,Under $10,,https://www.yelp.ca/adredir?ad_business_id=hPTx2Y5e4Czbr21XcbDN8g&campaign_id=qeUdofEpMgfckmwd-fStag&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmei-nung-beef-noodle-house-markham&request_id=da028ea641be0a9f&signature=946ac1ece961cffe7eaa153fb33749a1d39c24fb529316ade129558311af9a20&slot=0,43.848355,-79.34908,Markham
Taiwanese,"104-7240 Woodbine Avenue
Markham, ON L3R 1A4",ZenQ,(905) 581-2280,$11-30,zenq.ca,https://www.yelp.ca/biz/zenq-markham-2,43.820019,-79.350891,Markham
Taiwanese,"Metro Square Plaza
3636 Steeles Avenue E
Markham, ON L3R 2Z5",Taipei Chin Yuan Pai Ku Fast Food,(905) 940-2008,Under $10,,https://www.yelp.ca/biz/taipei-chin-yuan-pai-ku-fast-food-markham,43.818749,-79.330472,Markham
Taiwanese,"3636 Steeles Avenue E
Unit 15
Markham, ON L3R 1K9",Running Pig,(905) 604-5985,Under $10,,https://www.yelp.ca/biz/running-pig-markham,43.818656,-79.330451,Markham
Taiwanese,"7040 Warden Avenue
Markham, ON L3R 5Y3",Green Grotto,(905) 300-2578,$11-30,,https://www.yelp.ca/biz/green-grotto-markham-2,43.820677,-79.324835,Markham
Tapas Bars,"7270 Woodbine Avenue
Markham, ON L3R 4B9",Dream Resto Lounge,(905) 477-7800,$31-60,dreamrestolounge.com,https://www.yelp.ca/biz/dream-resto-lounge-markham,43.820529,-79.351261,Markham
Tapas/Small Plates,"7059 Yonge Street
Markham, ON L3T 2A6",Anzenchitai Izakaya,(905) 886-2561,$11-30,,https://www.yelp.ca/biz/anzenchitai-izakaya-markham,43.799668,-79.420247,Markham
Thai,"A6-8362 Kennedy Rd
New Kennedy Square
Markham, ON L3R 9W5",Moji Japanese Eatery,(905) 479-6654,$11-30,mojijapanese.com,https://www.yelp.ca/adredir?ad_business_id=UkWme3kwg6L9rd4tCNB15w&campaign_id=2c_EvWVgdzb6P0O5oBADmQ&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmoji-japanese-eatery-markham&request_id=9eecff4506be569b&signature=edc3c288e64d18e06ae8bdaf3f0ea409731d3d6ac0d7a3501150bb4fadfdfba2&slot=0,43.860138,-79.303348,Markham
Thai,"3636 Steeles Ave E
Markham, ON L3R 2Z5",Lucky Curry,(905) 947-0688,Under $10,,https://www.yelp.ca/biz/lucky-curry-markham,43.818749,-79.330472,Markham
Vietnamese,"7057 Yonge Street
Markham, ON L3T 2A6",Pho Xin Chào,(905) 881-8826,,,https://www.yelp.ca/adredir?ad_business_id=orS5gYr8phw6YfV-oEPnTw&campaign_id=IvLwVhdZCoIY7QbVtQEx6A&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpho-xin-ch%25C3%25A0o-markham-3&request_id=ee920a261d17b9b0&signature=5b1d2bf8fb77af068c2dfcc09271520ddd14309720ca5d1f35746f677e4d5020&slot=0,43.799626,-79.420131,Markham
Vietnamese,"7057 Yonge Street
Markham, ON L3T 2A6",Pho Xin Chào,(905) 881-8826,,,https://www.yelp.ca/adredir?ad_business_id=orS5gYr8phw6YfV-oEPnTw&campaign_id=IvLwVhdZCoIY7QbVtQEx6A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpho-xin-ch%25C3%25A0o-markham-3&request_id=33e1db0c2a4d4b3e&signature=b86deae96038ebf4965fa6358d9be22e29cddbb3526ee0826b8a1d2affc3ba95&slot=1,43.799626,-79.420131,Markham
Vietnamese,"3255 Highway 7 E
Unit 15
Markham, ON L3R 3P3",Mei Nung Beef Noodle House,(905) 477-8388,Under $10,,https://www.yelp.ca/adredir?ad_business_id=hPTx2Y5e4Czbr21XcbDN8g&campaign_id=qeUdofEpMgfckmwd-fStag&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmei-nung-beef-noodle-house-markham&request_id=822ddb9f84524093&signature=da5457a2f07447ebf68f7561d1599143d38c522f327fa42a5bdadef50cb13884&slot=0,43.848355,-79.34908,Markham
Vietnamese,"7057 Yonge Street
Markham, ON L3T 2A6",Pho Xin Chào,(905) 881-8826,,,https://www.yelp.ca/biz/pho-xin-ch%C3%A0o-markham-3,43.799626,-79.420131,Markham
Vietnamese,"3255 Highway 7 E
Unit 15
Markham, ON L3R 3P3",Mei Nung Beef Noodle House,(905) 477-8388,Under $10,,https://www.yelp.ca/adredir?ad_business_id=hPTx2Y5e4Czbr21XcbDN8g&campaign_id=qeUdofEpMgfckmwd-fStag&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmei-nung-beef-noodle-house-markham&request_id=72925f17ebe0d9a9&signature=d73507b0a8646a41f254586a12c2d17dcd39e93bcade7e5717a2ebcde05e1aea&slot=0,43.848355,-79.34908,Markham
Vietnamese,"7057 Yonge Street
Markham, ON L3T 2A6",Pho Xin Chào,(905) 881-8826,,,https://www.yelp.ca/adredir?ad_business_id=orS5gYr8phw6YfV-oEPnTw&campaign_id=IvLwVhdZCoIY7QbVtQEx6A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpho-xin-ch%25C3%25A0o-markham-3&request_id=910c3777c3380ee4&signature=541379cf95ff12bd73fae5a8177561654b5b90eace1dfc0b73e6718011ce45e0&slot=0,43.799626,-79.420131,Markham
Vietnamese,"3255 Highway 7 E
Unit 15
Markham, ON L3R 3P3",Mei Nung Beef Noodle House,(905) 477-8388,Under $10,,https://www.yelp.ca/adredir?ad_business_id=hPTx2Y5e4Czbr21XcbDN8g&campaign_id=qeUdofEpMgfckmwd-fStag&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmei-nung-beef-noodle-house-markham&request_id=bfe7f6ed2a673933&signature=049d7466c0cc5d0b0279a09f9f695ea730469bad973f247f0e733ca9a39f724b&slot=0,43.848355,-79.34908,Markham
Vietnamese,"3636 Steeles Ave E
Markham, ON L3R 2Z5",Pho King,(905) 940-6888,Under $10,,https://www.yelp.ca/biz/pho-king-markham,43.818405,-79.32985,Markham
Vietnamese,"3636 Steeles Ave E
Markham, ON L3R 2Z5",Lucky Curry,(905) 947-0688,Under $10,,https://www.yelp.ca/biz/lucky-curry-markham,43.818749,-79.330472,Markham
Vietnamese,"3636 Av Steeles E
Markham, ON L3R 1K9",Pho 66 Restaurant,(905) 305-9709,,,https://www.yelp.ca/biz/pho-66-restaurant-markham,43.818656,-79.330451,Markham
