Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
Sandwiches,"546 Rogers Rd
York, ON M6M 1B5",Rowntree Bakery,(416) 653-5555,,,https://www.yelp.ca/biz/rowntree-bakery-york,43.682297,-79.469846,York
Sandwiches,"3466 Dundas St W
York, ON M6S 2S1",Singidunum Delicatessen & Cafe,(416) 763-5782,,,https://www.yelp.ca/biz/singidunum-delicatessen-and-cafe-york,43.665936,-79.487438,York
Sandwiches,"2593 Eglinton Avenue W
York, ON M6M 1T3",Banhmi King,(416) 658-8558,,,https://www.yelp.ca/biz/banhmi-king-york,43.690452,-79.47386,York
Sandwiches,"859 Jane Street
York, ON M6N 4C4",International Delicatessen,(416) 769-1931,,,https://www.yelp.ca/biz/international-delicatessen-york,43.676391,-79.495644,York
Sandwiches,"883-C Jane Street
York, ON M6N 4C4",Mr Sub,(416) 767-0883,,mrsub.ca,https://www.yelp.ca/biz/mr-sub-york,43.676123,-79.49569,York
Sandwiches,"1742 Jane Street
York, ON M9N 2S9",Marisel Delicatessen,(416) 248-8806,,,https://www.yelp.ca/biz/marisel-delicatessen-york,43.704694,-79.504454,York
Sandwiches,"4020 Dundas Street W
York, ON M6S 4W6",Mr Sub,(416) 769-0689,,,https://www.yelp.ca/biz/mr-sub-york-3,43.664828,-79.502485,York
Seafood,"475 Oakwood Ave
York, ON M6E 2W4",New Casa Abril Restaurant,(416) 654-9696,,newcasaabril.ca,https://www.yelp.ca/biz/new-casa-abril-restaurant-york,43.691288,-79.440042,York
Seafood,"1662 Eglinton Avenue W
York, ON M6E 2H2",Ming City Restaurant & Bar,(416) 789-1688,Under $10,mingcityrestaurant.ca,https://www.yelp.ca/biz/ming-city-restaurant-and-bar-york-2,43.696998,-79.444843,York
Seafood,"1356 Weston Road
York, ON M6M 4R8",Fish Palace Restaurant,(416) 245-3121,$11-30,,https://www.yelp.ca/biz/fish-palace-restaurant-york,43.690509,-79.498966,York
Seafood,"2593 Eglinton Avenue W
York, ON M6M 1T1",Irie Veggie Takeout,(416) 653-4825,,,https://www.yelp.ca/biz/irie-veggie-takeout-york,43.690452,-79.47386,York
Seafood,"2047 Weston Road
York, ON M9N 1X7",Sun Crisp Fish & Chips,(416) 244-6663,Under $10,suncrispfishandchips.com,https://www.yelp.ca/biz/sun-crisp-fish-and-chips-york,43.7018,-79.521461,York
Seafood,"632 Vaughan Rd
York, ON M6E 2Y3",Crystal Sea Food Restaurant,(416) 656-6632,,,https://www.yelp.ca/biz/crystal-sea-food-restaurant-york,43.692689,-79.441227,York
Seafood,"1354 Weston Road
York, ON M6M 4R8",Golden Crisp Fish & Chips,(416) 245-8839,Under $10,fishandchipstoronto.ca,https://www.yelp.ca/biz/golden-crisp-fish-and-chips-york,43.690298,-79.49897,York
Seafood,"1650 Jane St
York, ON M9N 2R9",Double Double Pizza Chicken,(416) 241-0000,$11-30,,https://www.yelp.ca/biz/double-double-pizza-chicken-york-2,43.701519,-79.503415,York
Soul Food,"1710 Jane Street
York, ON M9N 2S4",Lloyd’s Foodmart,(416) 242-2436,,lloydsrestaurant.ca,https://www.yelp.ca/biz/lloyds-foodmart-york,43.703784,-79.504114,York
Sushi Bars,"971 Eglinton Avenue W
York, ON M6C 2C4",Tokyo Sushi,(416) 783-6342,$11-30,,https://www.yelp.ca/biz/tokyo-sushi-york,43.700016,-79.42951,York
Thai,"2440 Dufferin Street
York, ON M6E 3T1",Express Thai Cuisine,(416) 785-1994,Under $10,,https://www.yelp.ca/biz/express-thai-cuisine-york,43.698191,-79.451567,York
Thai,"3801 Dundas St W
York, ON M6S 2T4",S & J Thai Food Trading L,(416) 766-8899,,,https://www.yelp.ca/biz/s-and-j-thai-food-trading-l-york,43.665028,-79.500474,York
Turkish,"2216 Eglinton Avenue W
York, ON M6E 2L1",Babos Donerpoint,(416) 785-8121,Under $10,,https://www.yelp.ca/biz/babos-donerpoint-york,43.693307,-79.461808,York
Vegan,"2593 Eglinton Avenue W
York, ON M6M 1T1",Irie Veggie Takeout,(416) 653-4825,,,https://www.yelp.ca/biz/irie-veggie-takeout-york,43.690452,-79.47386,York
Vietnamese,"1741 Av Eglinton O
York, ON M6E 2H4",Pho Bolsa,(416) 783-3449,,,https://www.yelp.ca/biz/pho-bolsa-york,43.696335,-79.447214,York
