Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,City
Chinese,Dixie Outlet Mall,Manchu Wok,(905) 274-0880,,manchuwok.com,https://www.yelp.ca/biz/manchu-wok-mississauga-3,43.593148,-79.568877,Other
Chinese,"180 Steeles Avenue W
Thornhill, ON L4J 2L1",Tea Shop 168,(289) 597-8168,Under $10,teashop168.ca,https://www.yelp.ca/biz/tea-shop-168-thornhill-2,43.797598,-79.426383,Other
Chinese,"4555 Highway 7 W
Unit B1
Woodbridge, ON L4L",Fusion6 Asian Cuisine,(905) 856-9999,,,https://www.yelp.ca/biz/fusion6-asian-cuisine-woodbridge,43.783787,-79.574742,Other
Chinese,"7700 Pine Valley Drive
Woodbridge, ON L4L 2X4",Karyee Chinese Restaurant,(905) 856-1055,,,https://www.yelp.ca/biz/karyee-chinese-restaurant-woodbridge,43.782844,-79.573485,Other
Chinese,"5 Glen Cameron Road
Thornhill, ON L3T 5W2",Shanghai Xue Yuan Restaurant,(905) 707-7990,,,https://www.yelp.ca/biz/shanghai-xue-yuan-restaurant-thornhill,43.805178,-79.420498,Other
Chinese,"5 Glen Cameron Road
Thornhill, ON L3T 5W2",Hong Kong Style Restaurant,(905) 763-1688,,,https://www.yelp.ca/biz/hong-kong-style-restaurant-thornhill,43.805178,-79.420498,Other
Comfort Food,Assembly Chef's Hall,Resto Boemo,,,,https://www.yelp.ca/biz/resto-boemo-toronto-2,43.650291,-79.383952,Other
Comfort Food,"7700 Bathurst St
Thornhill, ON L4J 7Y3",Swiss Chalet Rotisserie & Grill,(905) 771-7666,$11-30,swisschalet.com,https://www.yelp.ca/biz/swiss-chalet-rotisserie-and-grill-thornhill,43.809683,-79.451262,Other
Creperies,Sherway Gardens,Crepe Delicious,(647) 352-0083,Under $10,crepedelicious.com,https://www.yelp.ca/biz/crepe-delicious-toronto-5,43.611823,-79.557016,Other
Creperies,Woodbine Centre Mall,Crepe Delicious,,,crepedelicious.com,https://www.yelp.ca/biz/crepe-delicious-toronto-6,43.72051,-79.600078,Other
Creperies,Maple Leaf Gardens,Nutella Cafe,,Under $10,,https://www.yelp.ca/biz/nutella-cafe-toronto-4,43.661961,-79.379838,Other
Creperies,"7540 Weston Road
Woodbridge, ON L4L 9L9",Caffe Demetre,(905) 265-0404,$11-30,demetres.com,https://www.yelp.ca/biz/caffe-demetre-woodbridge-2,43.786398,-79.547724,Other
Cuban,"4206 Lake Ave
Lockport, NY 14094
United States",Hilltop Restaurant & Bar,(716) 433-7060,US$11-30,thehilltoprestaurant.com,https://www.yelp.ca/biz/hilltop-restaurant-and-bar-lockport,43.207783,-78.677382,Other
Czech,"5815 Main Street
Niagara Falls, ON L2G 5Z6",Red Chateau,(289) 302-0321,$31-60,redchateaurestaurant.com,https://www.yelp.ca/biz/red-chateau-niagara-falls,43.090164,-79.0931,Other
Delis,Royal Ontario Museum,Druxy’s Famous Deli,(647) 818-3725,,druxys.com,https://www.yelp.ca/biz/druxys-famous-deli-toronto-34,43.667563,-79.39519,Other
Delis,Sunnybrook Health Sciences Centre,Druxy’s Famous Deli,(416) 487-3700,Under $10,druxys.com,https://www.yelp.ca/biz/druxys-famous-deli-toronto-19,43.72161,-79.375924,Other
Delis,"1136 Centre Street
Thornhill, ON L4J 3M8",Centre Street Deli,(905) 731-8037,$11-30,centrestreetdeli.com,https://www.yelp.ca/biz/centre-street-deli-thornhill,43.809219,-79.463044,Other
Delis,Scotia Plaza,Druxy’s Famous Deli,(416) 306-1954,Under $10,druxys.com,https://www.yelp.ca/biz/druxys-famous-deli-toronto-10,43.649517,-79.379636,Other
Delis,"1470 Centre Street
Unit 12B
Thornhill, ON L4J 3N1",Jacobs Deli,(905) 597-1127,$11-30,jacobsdeli.ca,https://www.yelp.ca/biz/jacobs-deli-thornhill,43.806402,-79.473615,Other
Delis,"1470 Centre Street
Thornhill, ON L4J 3N1",Angela’s Deli,(905) 482-0165,$11-30,angelasdeli.com,https://www.yelp.ca/biz/angelas-deli-thornhill,43.806233,-79.471825,Other
Delis,"207 Edgeley Boulevard
Concord, ON L4K 4B5",Deli Deli,(905) 660-3354,,,https://www.yelp.ca/biz/deli-deli-concord,43.797824,-79.532027,Other
Delis,"1470 Centre Street
Thornhill, ON L4J 3N1",Deli Emporium,(905) 709-0007,,,https://www.yelp.ca/biz/deli-emporium-thornhill,43.806538,-79.473744,Other
Delis,"3600 Langstaff Road
Woodbridge, ON L4L 9E7",Nova European Delicatessen,(905) 856-8472,,,https://www.yelp.ca/biz/nova-european-delicatessen-woodbridge,43.809383,-79.547446,Other
Delis,"2900 Av Steeles E
Thornhill, ON L3T 4X1",Tim Hortons Donuts,(905) 763-6131,,,https://www.yelp.ca/biz/tim-hortons-donuts-thornhill,43.811561,-79.359461,Other
Dim Sum,DoubleTree by Hilton,Lai Wah Heen,(416) 977-9899,$31-60,laiwahheen.com,https://www.yelp.ca/biz/lai-wah-heen-toronto,43.654671,-79.386172,Other
Diners,Air Canada Centre,Air Canada Club,(416) 815-5400,$31-60,theaircanadacentre.com/restau…,https://www.yelp.ca/biz/air-canada-club-toronto,43.643521,-79.379082,Other
Diners,"4441 Highway 7
Woodbridge, ON L4L 5W6",Galaxie Diner,(905) 264-7244,Under $10,,https://www.yelp.ca/biz/galaxie-diner-woodbridge,43.784848,-79.569376,Other
Diners,"7123 Yonge Street
Thornhill, ON L3T 2A8",Golden Star Burgers,(905) 889-6891,$11-30,goldenstarburgers.com,https://www.yelp.ca/biz/golden-star-burgers-thornhill,43.801586,-79.420586,Other
Diners,"20 Rivermede Road
Concord, ON L4K 3N3",Wimpy’s Diner,(905) 761-3332,,,https://www.yelp.ca/biz/wimpys-diner-concord-2,43.811995,-79.482209,Other
Dinner Theater,"8585 Lundy's Lane
Niagara Falls, ON L2H 1H5",Oh Canada Eh? Dinner Show,(800) 467-2071,,ohcanadaeh.com,https://www.yelp.ca/biz/oh-canada-eh-dinner-show-niagara-falls,43.088529,-79.145269,Other
Falafel,"7241 Bathurst Street
Thornhill, ON L4J 3W1",Yehudale’s Falafel & Pizza,(905) 889-1400,Under $10,,https://www.yelp.ca/biz/yehudales-falafel-and-pizza-thornhill,43.798829,-79.446431,Other
Fast Food,SmartCentres Leaside,KFC,(647) 943-6105,Under $10,kfc.ca,https://www.yelp.ca/biz/kfc-toronto-56,43.710237,-79.362672,Other
Fast Food,Yonge Sheppard Centre,A&W,(416) 225-0786,,web.aw.ca,https://www.yelp.ca/biz/a-and-w-toronto-34,43.762509,-79.410532,Other
Fast Food,Canadian National Exhibition,Mac & Cheesery,,,,https://www.yelp.ca/biz/mac-and-cheesery-toronto,43.634976,-79.41975,Other
Fast Food,Dufferin Mall,Barburrito - Dufferin Mall,(416) 546-5110,$11-30,barburrito.ca,https://www.yelp.ca/biz/barburrito-dufferin-mall-toronto-2,43.656013,-79.435247,Other
Fast Food,Walmart,McDonald’s,(416) 247-2030,,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-toronto-97,43.708679,-79.473593,Other
Fast Food,Yonge Eglinton Centre,Subway,(647) 345-2109,,subway.com/en-ca,https://www.yelp.ca/biz/subway-toronto-176,43.707276,-79.399562,Other
Fast Food,Dufferin Mall,McDonald’s,(416) 537-0934,,mcdonalds.com/ca/en-ca.html,https://www.yelp.ca/biz/mcdonalds-toronto-113,43.655165,-79.433839,Other
Fast Food,Dufferin Mall,KFC,(416) 588-7123,,kfc.ca,https://www.yelp.ca/biz/kfc-toronto-35,43.656822,-79.435567,Other
Fast Food,"4100 Steeles Avenue W
Woodbridge, ON L4L 3S8",Wendy’s,(905) 265-8212,$11-30,wendys.ca,https://www.yelp.ca/biz/wendys-woodbridge-8,43.768659,-79.555009,Other
Fast Food,Eglinton Square Shopping Centre,KFC,(416) 759-0685,,kfc.ca,https://www.yelp.ca/biz/kfc-toronto-51,43.723373,-79.298795,Other
Fast Food,"Concord, ON",A&W Restaurant,,Under $10,,https://www.yelp.ca/biz/a-and-w-restaurant-concord-2,43.799611,-79.500373,Other
Fast Food,"Air Canada Centre
Downtown, ON M5E",Bay St. Grill,,,,https://www.yelp.ca/biz/bay-st-grill-downtown,43.643719,-79.378291,Other
Fast Food,Cedarbrae Mall,KFC,(416) 439-7333,,kfc.ca,https://www.yelp.ca/biz/kfc-scarborough-17,43.757711,-79.228566,Other
Fast Food,"200 Windflower Gate
Woodbridge, ON L4L 9L3",California Sandwiches - Woodbridge,(905) 856-7779,$11-30,eatcalifornia.ca,https://www.yelp.ca/biz/california-sandwiches-woodbridge-woodbridge,43.791882,-79.551383,Other
Fast Food,"300 John Street
Thornhill, ON L3T 5W4",Banzai Sushi,(905) 771-8093,,,https://www.yelp.ca/biz/banzai-sushi-thornhill,43.820576,-79.398723,Other
Fast Food,"3733 Highway 7 W
Petro Canada
Woodbridge, ON L4L 9H4",A&W,(905) 264-0041,,web.aw.ca,https://www.yelp.ca/biz/a-and-w-woodbridge-3,43.788915,-79.546665,Other
Fast Food,"7028 Yonge Street
THORNHILL, ON L4J 1V7",KFC,(905) 707-0340,Under $10,kfc.ca,https://www.yelp.ca/biz/kfc-thornhill-3,43.79861,-79.420707,Other
Fast Food,"7028 Yonge Street
Thornhill, ON L4J 1V7",KFC/Taco Bell,(905) 707-0340,Under $10,,https://www.yelp.ca/biz/kfc-taco-bell-thornhill,43.798117,-79.4201,Other
Fast Food,Lawrence Square,KFC,(416) 783-8830,,kfc.ca,https://www.yelp.ca/biz/kfc-north-york-11,43.716657,-79.447258,Other
Fast Food,"1000 Rowntree Dairy Rd
Woodbridge, ON L4L 5X3",Harvey’s Restaurants,(905) 856-3879,,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-woodbridge-3,43.784138,-79.568114,Other
Fast Food,"300 Steeles Avenue W
Thornhill, ON L4J 1A1",McDonald’s,(905) 886-5200,Under $10,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-thornhill,43.79622,-79.430139,Other
Fast Food,"2116 Kipling Avenue
Rexdale, ON M9W 4K5",McDonald’s,(416) 743-8100,,mcdonalds.com,https://www.yelp.ca/biz/mcdonalds-rexdale,43.717628,-79.570118,Other
Fast Food,"4431 Hwy 7
Woodbridge, ON L4L 5W6",KFC,(905) 851-6894,,kfc.ca,https://www.yelp.ca/biz/kfc-woodbridge-6,43.784032,-79.570428,Other
Fast Food,CF Fairview Mall,Taco bell,(416) 498-9950,,tacobell.ca,https://www.yelp.ca/biz/taco-bell-willowdale,43.778323,-79.343111,Other
Fast Food,"3850 Sheppard Avenue E
Agincourt, ON M1T 3L4",McDonald’s,(416) 754-4337,Under $10,mcdonalds.com/ca/l,https://www.yelp.ca/biz/mcdonalds-agincourt-2,43.784517,-79.291325,Other
Fast Food,CF Fairview Mall,KFC,(416) 498-4976,,kfc.ca,https://www.yelp.ca/biz/kfc-north-york-14,43.777874,-79.344649,Other
Fast Food,Malvern Town Center,McDonald’s,(416) 754-8071,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-scarborough-19,43.806722,-79.222107,Other
Fast Food,"2936 Finch Avenue E
AGINCOURT, ON M1W 2T4",McDonald’s,(416) 497-2166,Under $10,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-agincourt,43.794282,-79.32994,Other
Fast Food,"269 Rexdale Blvd
Rexdale, ON M9W 1P7",Harvey’s Restaurants,(416) 746-2057,,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-rexdale,43.712279,-79.577259,Other
Fast Food,Woodside Square,KFC,(416) 297-1952,,kfc.ca,https://www.yelp.ca/biz/kfc-scarborough-23,43.808894,-79.269854,Other
Fast Food,Cloverdale Mall,KFC,(416) 232-0474,,kfc.ca,https://www.yelp.ca/biz/kfc-etobicoke-10,43.63129,-79.555345,Other
Fast Food,Centerpoint Mall,KFC,(416) 223-4472,,kfc.ca,https://www.yelp.ca/biz/kfc-north-york-17,43.795825,-79.422983,Other
Fast Food,"6170 Bathurst Street
Willowdale, ON M2R 2A2",McDonalds,(416) 226-0351,Under $10,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-willowdale,43.789917,-79.446631,Other
Fast Food,"700 Centre Street
Thornhill, ON L4J 0A7",Mcdonald’s,(905) 707-9158,,mcdonalds.com/ca/en-ca,https://www.yelp.ca/biz/mcdonalds-thornhill-3,43.811919,-79.451886,Other
Fast Food,"8401 Weston Road
Woodbridge, ON L4L 1A6",Subway,(905) 850-0023,,w.subway.com/en-ca,https://www.yelp.ca/biz/subway-woodbridge-24,43.807231,-79.55035,Other
Fast Food,"4431 Hwy 7
Woodbridge, ON L4L 5W6",Taco Bell,,,,https://www.yelp.ca/biz/taco-bell-woodbridge-12,43.784258,-79.5689,Other
Fast Food,"7089 Yonge Street
Thornhill, ON L3T 2A7",Subway,(905) 763-2030,,subway.ca,https://www.yelp.ca/biz/subway-thornhill-2,43.800679,-79.419955,Other
Fast Food,Dixie Outlet Mall,Barburrito - Dixie Mall,(905) 990-8300,,barburrito.ca,https://www.yelp.ca/biz/barburrito-dixie-mall-mississauga,43.593216,-79.568924,Other
Fast Food,"1 Promenade Circle
Thornhill, ON L4J 4P8",McDonald’s,(905) 709-0812,Under $10,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-thornhill-2,43.806584,-79.45187,Other
Fast Food,SmartCentres - Thornhill,Subway,(905) 370-1927,,subway.com,https://www.yelp.ca/biz/subway-thornhill-7,43.810801,-79.454403,Other
Fast Food,CF Fairview Mall,McDonald’s,(416) 756-9908,Under $10,mcdonalds.com,https://www.yelp.ca/biz/mcdonalds-north-york-18,43.775996,-79.343249,Other
Fast Food,Jane Finch Mall,McDonalds,(416) 636-7601,$11-30,mcdonalds.com/ca/en-ca.html,https://www.yelp.ca/biz/mcdonalds-downsview,43.757294,-79.514073,Other
Fast Food,Woodbridge Square,Subway,(905) 850-7827,,subway.com/en-ca,https://www.yelp.ca/biz/subway-vaughan-35,43.788327,-79.550287,Other
Fast Food,Promenade Shopping Centre,KFC,(905) 762-1926,,kfc.ca,https://www.yelp.ca/biz/kfc-thornhill-2,43.807726,-79.452203,Other
Fast Food,"101 Edgeley Boulevard
Concord, ON L4L 4Z4",Mcdonald’s,(905) 761-8368,,mcdonalds.com/ca,https://www.yelp.ca/biz/mcdonalds-concord-18,43.7961,-79.53121,Other
Fast Food,"2267 Highway 7
Concord, ON L4K 1V7",A&W,(905) 532-0887,,web.aw.ca/en,https://www.yelp.ca/biz/a-and-w-concord-3,43.79953,-79.500467,Other
Fast Food,"531 Atkinson Avenue
Unit 12
Thornhill, ON L4J 8L7",DQ / Orange Julius,(905) 597-5646,,dairyqueen.com,https://www.yelp.ca/biz/dq-orange-julius-thornhill,43.817835,-79.450757,Other
Fast Food,"681 Chrislea Road
Woodbridge, ON L4L 8A3",Country Style,(905) 265-7836,,countrystyle.com,https://www.yelp.ca/biz/country-style-woodbridge,43.808042,-79.54731,Other
Fast Food,Promenade Shopping Centre,Subway,(905) 597-7187,,subway.ca,https://www.yelp.ca/biz/subway-vaughan-33,43.8065,-79.452311,Other
Filipino,"1520 Steeles Avenue W
Unit 121
Concord, ON L4K 3B9",Max’s Restaurant,(289) 597-9433,$11-30,maxsrestaurantusa.com,https://www.yelp.ca/adredir?ad_business_id=RdwHiTJzpCU4Q8pgsJhiKg&campaign_id=7I-V9zXj4jO7KwTPuLSsrg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmaxs-restaurant-concord&request_id=dc724caa2a86b2d8&signature=573878ee1cdcdba0080377f0626ceb1a598cd8731fe007469a523993955c44cd&slot=0,43.786821,-79.472342,Other
Filipino,"1520 Steeles Avenue W
Unit 121
Concord, ON L4K 3B9",Max’s Restaurant,(289) 597-9433,$11-30,maxsrestaurantusa.com,https://www.yelp.ca/adredir?ad_business_id=RdwHiTJzpCU4Q8pgsJhiKg&campaign_id=7I-V9zXj4jO7KwTPuLSsrg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmaxs-restaurant-concord&request_id=a3ee91363e9dd8a4&signature=b89878c63fd59c5120d2e92535cad0053a933f1552cfdf84c5ce3b7b94003257&slot=0,43.786821,-79.472342,Other
Filipino,"1520 Steeles Avenue W
Unit 121
Concord, ON L4K 3B9",Max’s Restaurant,(289) 597-9433,$11-30,maxsrestaurantusa.com,https://www.yelp.ca/adredir?ad_business_id=RdwHiTJzpCU4Q8pgsJhiKg&campaign_id=7I-V9zXj4jO7KwTPuLSsrg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmaxs-restaurant-concord&request_id=5bd0516b8d85c5f8&signature=debeb8593986047730b4160ebf227c2f77c15dde2d51cffdcbd0c3bc569a75b7&slot=0,43.786821,-79.472342,Other
Filipino,"1520 Steeles Avenue W
Unit 121
Concord, ON L4K 3B9",Max’s Restaurant,(289) 597-9433,$11-30,maxsrestaurantusa.com,https://www.yelp.ca/biz/maxs-restaurant-concord,43.786821,-79.472342,Other
Filipino,"1520 Steeles Avenue W
Unit 121
Concord, ON L4K 3B9",Max’s Restaurant,(289) 597-9433,$11-30,maxsrestaurantusa.com,https://www.yelp.ca/adredir?ad_business_id=RdwHiTJzpCU4Q8pgsJhiKg&campaign_id=7I-V9zXj4jO7KwTPuLSsrg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmaxs-restaurant-concord&request_id=99ec2e80ddb05886&signature=0a7b29b96f6ba6fa1370d1983d19c753046ca069fa2d519f06a52c7dbfae0204&slot=0,43.786821,-79.472342,Other
Filipino,"800 Steeles Ave W
Thornhill, ON L4J 7L2",Dalisay Filipino Food,(905) 597-8545,$31-60,,https://www.yelp.ca/biz/dalisay-filipino-food-thornhill,43.792508,-79.445843,Other
Food Court,"300 John Street
Thornhill, ON L3T 5W4",Banzai Sushi,(905) 771-8093,,,https://www.yelp.ca/biz/banzai-sushi-thornhill,43.820576,-79.398723,Other
Gluten-Free,Assembly Chef's Hall,Hibiscus,(647) 557-5993,$11-30,hibiscuscafe.ca,https://www.yelp.ca/biz/hibiscus-toronto-2,43.650291,-79.383952,Other
Gluten-Free,"398 Steeles Avenue W
Unit 9
Thornhill, ON L4J 6X3",La Vida Cocoa Craft Bakery & Cafe,(905) 764-5555,Under $10,lavidacocoa.ca,https://www.yelp.ca/biz/la-vida-cocoa-craft-bakery-and-cafe-thornhill,43.795329,-79.434772,Other
Gluten-Free,"2 Tall Grass Trail
Unit 4
Woodbridge, ON L4L 3Y9",That’s Italian Ristorante,(416) 482-5426,$11-30,thatsitalian.ca,https://www.yelp.ca/biz/thats-italian-ristorante-woodbridge-2,43.78211,-79.573013,Other
Gluten-Free,"7700 Bathurst Street
Thornhill, ON L4J 7Y3",Cynthia’s Chinese Restaurant,(905) 882-8887,$11-30,cynthiaschinese.com,https://www.yelp.ca/biz/cynthias-chinese-restaurant-thornhill,43.809367,-79.450344,Other
Gluten-Free,"3180 Lake Shore Blvd West
Etobiicoke, ON M8V 1L7",Pizzaiolo,(416) 251-5700,Under $10,pizzaiolo.ca,https://www.yelp.ca/biz/pizzaiolo-etobiicoke-2,43.598104,-79.518528,Other
Gluten-Free,"3339 Bloor St W
Etobiicoke, ON M8X 1E9",Pizzaiolo,(416) 234-0404,,pizzaiolo.ca,https://www.yelp.ca/biz/pizzaiolo-etobiicoke,43.644956,-79.521511,Other
Greek,Yonge Eglinton Centre,Jimmy the Greek,(416) 489-3007,,jimmythegreek.com,https://www.yelp.ca/biz/jimmy-the-greek-toronto-10,43.707276,-79.399548,Other
Greek,"280 Lakeshore Road E
Port Credit, ON L5G 1H2",Colossus Greek Taverna,(905) 271-2853,$11-30,colossusgreektaverna.com,https://www.yelp.ca/biz/colossus-greek-taverna-port-credit,43.560763,-79.576108,Other
Greek,"130 Windflower Gate
Woodbridge, ON L4L 9K8",Mr Greek Mediterranean Grill,(905) 850-1115,$11-30,mrgreek.com,https://www.yelp.ca/biz/mr-greek-mediterranean-grill-woodbridge,43.790614,-79.552992,Other
Greek,"7575 Keele Street
Concord, ON L4K 4X3",Mr Souvlaki,(905) 761-1950,,,https://www.yelp.ca/biz/mr-souvlaki-concord,43.796424,-79.497674,Other
Greek,"16 Spinnaker Way
Concord, ON L4K 2T8",Mr Nick’s Food Service,(905) 738-1144,Under $10,,https://www.yelp.ca/biz/mr-nicks-food-service-concord,43.821741,-79.491223,Other
Greek,"1 Promenade Cir
Thornhill, ON L4J 4P8",Jimmy the Greek,(905) 886-3288,,jimmythegreekgroup.ca,https://www.yelp.ca/biz/jimmy-the-greek-thornhill,43.806131,-79.452106,Other
Greek,Centerpoint Mall,Jimmy the Greek,(416) 227-9892,,jimmythegreekgroup.ca,https://www.yelp.ca/biz/jimmy-the-greek-north-york-4,43.795844,-79.423262,Other
Halal,"62 Overlea Blvd
Thorncliffe Park, ON M4H 1C4",Capital Sweet And Samosa,(416) 467-6060,Under $10,,https://www.yelp.ca/biz/capital-sweet-and-samosa-thorncliffe-park,43.70822,-79.343058,Other
Halal,"7327 Yonge Street
Thornhill, ON L3T 2B2",Tehran Supermarket,(905) 482-1770,Under $10,,https://www.yelp.ca/biz/tehran-supermarket-thornhill,43.806076,-79.421222,Other
Halal,"3650 Langstaff Rd
Unit #1
Woodbridge, ON L4L 9A8",Pita Land,(905) 266-1824,Under $10,pitaland.ca,https://www.yelp.ca/biz/pita-land-woodbridge,43.80884,-79.549727,Other
Hawaiian,Kensington Market,North Poke,(416) 599-7653,$11-30,northpoke.com,https://www.yelp.ca/biz/north-poke-toronto-7,43.65479,-79.400598,Other
Hawaiian,Saks Food Hall,North Poke,,$11-30,northpoke.com,https://www.yelp.ca/biz/north-poke-toronto-8,43.651906,-79.380176,Other
Hot Dogs,"7123 Yonge Street
Thornhill, ON L3T 2A8",Golden Star Burgers,(905) 889-6891,$11-30,goldenstarburgers.com,https://www.yelp.ca/biz/golden-star-burgers-thornhill,43.801586,-79.420586,Other
Hungarian,"5815 Main Street
Niagara Falls, ON L2G 5Z6",Red Chateau,(289) 302-0321,$31-60,redchateaurestaurant.com,https://www.yelp.ca/biz/red-chateau-niagara-falls,43.090164,-79.0931,Other
Indian,"8635 Keele Street
Concord, ON L4K 2N1",The Spice Room,(905) 597-7423,$11-30,,https://www.yelp.ca/biz/the-spice-room-concord,43.822123,-79.504007,Other
Indian,"398 Steeles Avenue W
Thornhill, ON L4J 6X3",The Indian Cuisine,(905) 370-0880,$11-30,theindiancuisinethornhill.com,https://www.yelp.ca/biz/the-indian-cuisine-thornhill,43.795038,-79.433792,Other
Indian,Yonge Sheppard Centre,Butter Chick,(647) 350-4696,,butterchick.com,https://www.yelp.ca/biz/butter-chick-toronto,43.762509,-79.410532,Other
Indian,"7335 Yonge Street
Unit 2
Thornhill, ON L3T 1P9",The Indian Kitchen,(905) 881-0195,$11-30,theindiankitchen.ca,https://www.yelp.ca/biz/the-indian-kitchen-thornhill,43.806158,-79.421137,Other
Indian,Woodside Square,HaveMore,(416) 609-8966,Under $10,,https://www.yelp.ca/biz/havemore-toronto-2,43.809418,-79.269462,Other
Indian,"4000 Steeles Avenue W
Unit 22
Woodbridge, ON L4L 4V9",Bollywood Restaurant,(905) 605-1800,,Www.Bollywoodrestaurant.ca,https://www.yelp.ca/biz/bollywood-restaurant-woodbridge,43.769574,-79.552041,Other
Indian,"42 Rexdale Boulevard
Rexdale, ON M9W 5Z3",Faley Restaurant,(416) 746-4948,Under $10,faleyrestaurant.ca,https://www.yelp.ca/biz/faley-restaurant-rexdale,43.713599,-79.558954,Other
Indian,Al Premium Food Mart,Angaara,(647) 861-2752,Under $10,angaara.ca,https://www.yelp.ca/biz/angaara-scarborough,43.730458,-79.28563,Other
Indian,"4555 Highway 7 W
Unit B1
Woodbridge, ON L4L",Fusion6 Asian Cuisine,(905) 856-9999,,,https://www.yelp.ca/biz/fusion6-asian-cuisine-woodbridge,43.783787,-79.574742,Other
Indian,"8655 Weston Rd
Woodbridge, ON L4L 9P1",Ambrosia the Essence of India,(905) 856-9000,,,https://www.yelp.ca/biz/ambrosia-the-essence-of-india-woodbridge,43.812856,-79.552966,Other
Indian,"8575 Keele Street
Concord, ON L4K 3P4",Roti Express,,,,https://www.yelp.ca/biz/roti-express-concord,43.820017,-79.503547,Other
Irish,"50 Interchange Way
Concord, ON L4K 5C3",Windy O’neill’s Irish Pub,(905) 760-9366,,,https://www.yelp.ca/biz/windy-o-neills-irish-pub-concord,43.789251,-79.532269,Other
Italian,"10 Royal Orchard Boulevard
Thornhill, ON L3T 3C3",Santo’s Italian Cuisine,(647) 849-3491,$11-30,santositaliancuisine.com,https://www.yelp.ca/adredir?ad_business_id=0iOF4P2dMmhQRJ84h2wDeg&campaign_id=yHRYnsThQheiqqoZ7nbz5w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsantos-italian-cuisine-thornhill&request_id=42b9d792da92b29a&signature=c58b5ff1944d1a4fab4a0c76cc622408c9c183ebcbed6f2d2aaa944f012bd108&slot=0,43.823753,-79.424477,Other
Italian,"10 Royal Orchard Boulevard
Thornhill, ON L3T 3C3",Santo’s Italian Cuisine,(647) 849-3491,$11-30,santositaliancuisine.com,https://www.yelp.ca/adredir?ad_business_id=0iOF4P2dMmhQRJ84h2wDeg&campaign_id=yHRYnsThQheiqqoZ7nbz5w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsantos-italian-cuisine-thornhill&request_id=92ac3030c6f1c7af&signature=bc42b7ba50ba7f17931b6ddff4ee6c89efc9ca47e1d976c51fd9a2c0e7898014&slot=0,43.823753,-79.424477,Other
Italian,"10 Royal Orchard Boulevard
Thornhill, ON L3T 3C3",Santo’s Italian Cuisine,(647) 849-3491,$11-30,santositaliancuisine.com,https://www.yelp.ca/adredir?ad_business_id=0iOF4P2dMmhQRJ84h2wDeg&campaign_id=yHRYnsThQheiqqoZ7nbz5w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsantos-italian-cuisine-thornhill&request_id=2063a301670d1147&signature=6fa642da54214dda881e0ac14aad87ff24f86acf7400f3f409996fb15dd2f3c5&slot=1,43.823753,-79.424477,Other
Italian,"10 Royal Orchard Boulevard
Thornhill, ON L3T 3C3",Santo’s Italian Cuisine,(647) 849-3491,$11-30,santositaliancuisine.com,https://www.yelp.ca/adredir?ad_business_id=0iOF4P2dMmhQRJ84h2wDeg&campaign_id=yHRYnsThQheiqqoZ7nbz5w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsantos-italian-cuisine-thornhill&request_id=cdb6d0ba97347e81&signature=e5162b6eb3614edea26c7b3e59b2a2d96bce4d68e69be5f15f14b94944023a4d&slot=0,43.823753,-79.424477,Other
Italian,"10 Royal Orchard Boulevard
Thornhill, ON L3T 3C3",Santo’s Italian Cuisine,(647) 849-3491,$11-30,santositaliancuisine.com,https://www.yelp.ca/adredir?ad_business_id=0iOF4P2dMmhQRJ84h2wDeg&campaign_id=yHRYnsThQheiqqoZ7nbz5w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsantos-italian-cuisine-thornhill&request_id=356f7584c2fc23df&signature=f0419d220de8be026b6b0f1d97de2e0a6a48ef06794117721b5104b3da224a8c&slot=1,43.823753,-79.424477,Other
