Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,google_place_id,google_formatted_address,google_lat,google_lng,google_types,match_method,status_website_http,outdated_score,outdated_flag,outdated_reason
Barbeque,"291 Harbord Street
Toronto, ON M6G 1G5",Smoke Bourbon Bar-B-Q House,(647) 342-1840,$11-30,smokebourbonbbq.com,https://www.yelp.ca/biz/smoke-bourbon-bar-b-q-house-toronto,43.660339,-79.415075,ChIJ0X43gGU1K4gRY5WCCZJsaVQ,"620 Yonge St, Toronto, ON M4Y 1Z8",43.6661173,-79.3853665,"restaurant,point_of_interest,food,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Barbeque,"708 Bloor Street W
Toronto, ON M6G 1L5",Jangwon,(416) 536-0545,$11-30,jangwontoronto.com,https://www.yelp.ca/biz/jangwon-toronto,43.663834,-79.417753,ChIJZXAKAY00K4gRVIcPMNd3Ff8,"708 Bloor St W, Toronto, ON M6G 1L4",43.6639098,-79.4177524,"korean_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Barbeque,"2537 Eglinton Avenue W
Toronto, ON M6M 1T2",Ildas Churrasqueira & Grill,(416) 653-5628,,,https://www.yelp.ca/biz/ildas-churrasqueira-and-grill-toronto,43.6907,-79.471729,ChIJkz3iClYxK4gR9q4X5bVZF5A,"2537 Eglinton Ave W, York, ON M6M 1T2",43.6907750,-79.4717470,"barbecue_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"443 Dundas Street W
Toronto, ON M5T 1G6",Hong Fatt B-B-Q,(416) 977-3945,Under $10,,https://www.yelp.ca/biz/hong-fatt-b-b-q-toronto,43.653206,-79.395891,ChIJJRusZ8Q0K4gRA-7YLbsg1Js,"443 Dundas St W, Toronto, ON M5T 1G6",43.6532098,-79.3959493,"barbecue_restaurant,meal_takeaway,chinese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"633 Silver Star Boulevard
Toronto, ON M1V 5N1",Chat Bar,,$11-30,,https://www.yelp.ca/biz/chat-bar-toronto,43.822058,-79.298592,ChIJGzc0dgfU1IkR9JA7eSRK9lo,"633 Silver Star Blvd #113, Scarborough, ON M1V 4N1",43.8219517,-79.2984027,"barbecue_restaurant,chinese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"301 Front Street W
Toronto, ON M5V 2T6",Hogtown Smoke,(416) 770-6100,$11-30,,https://www.yelp.ca/biz/hogtown-smoke-toronto-7,43.64251,-79.387038,ChIJLbNPx9E0K4gRIpDVnhmgUb8,"218 Adelaide St W, Toronto, ON M5H 1W7",43.6485412,-79.3877675,"fast_food_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"1216 Dufferin Street
Toronto, ON M6H 4C1",Stop BBQ Chicken,(647) 345-2526,Under $10,,https://www.yelp.ca/biz/stop-bbq-chicken-toronto-2,43.665867,-79.438065,ChIJB5aMXWg0K4gRpPWjuAxgSr0,"1216 Dufferin St, Toronto, ON M6H 4B7",43.6658399,-79.4381161,"brazilian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"91 Front Street E
Toronto, ON M5E 1C2",Churrasco of St Lawrence,(416) 862-2867,Under $10,stlawrencemarket.com,https://www.yelp.ca/biz/churrasco-of-st-lawrence-toronto,43.648923,-79.371723,ChIJw2xvzDHL1IkR8t1WOHZnF-A,"91 Front St E, Toronto, ON M5E 1C2",43.6489232,-79.3717226,"restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Barbeque,"633 Silver Star Boulevard
Toronto, ON M1V 5N1",Tong Ha Supreme BBQ,(647) 832-9993,Under $10,,https://www.yelp.ca/biz/tong-ha-supreme-bbq-toronto,43.822236,-79.298716,ChIJgc9eeQfU1IkR67vloM8WwbQ,"633 Silver Star Blvd, Scarborough, ON M1V 5N1",43.8216330,-79.2983290,"barbecue_restaurant,chinese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"522 Yonge St
Toronto, ON M4Y",Yummy BBQ,(416) 921-5158,$11-30,,https://www.yelp.ca/biz/yummy-bbq-toronto,43.663689,-79.3842,ChIJyYZBUPE1K4gRPK5mSkK6_Xw,"689 Yonge St, Toronto, ON M4Y 2B2",43.6690049,-79.3860386,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"351 Av Broadview
Toronto, ON M4M 2H1",Sing Sing Barbeque House,(416) 778-8029,,,https://www.yelp.ca/biz/sing-sing-barbeque-house-toronto,43.665085,-79.352426,ChIJo8cihk3L1IkRGWI8mF7JQsY,"351 Broadview Ave, Toronto, ON M4M 2H1",43.6651053,-79.3522311,"chinese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"598 Gerrard Street E
Toronto, ON M4M 1Y3",AAA Bar,(416) 901-8711,$11-30,tripleabar.ca,https://www.yelp.ca/biz/aaa-bar-toronto-2,43.665842,-79.351928,ChIJ-ylbFjHL1IkR63UaaxBAAQ4,"138 Adelaide St E, Toronto, ON M5C 1K9",43.6517557,-79.3728061,"bar,restaurant,food,point_of_interest,establishment",ids_only+essentials,ssl_error,60,review,Website: ssl_error
Barbeque,"2762 Keele Street
Toronto, ON M3M 2G2",Costa Verde BBQ Chicken,(416) 653-5629,$11-30,costaverdebbqchicken.com,https://www.yelp.ca/biz/costa-verde-bbq-chicken-toronto-2,43.72669,-79.482155,ChIJ65AyLp0xK4gRuqFcr22j4Do,"2764 Keele St, Toronto, ON M6M 2G2",43.7271959,-79.4824978,"restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Barbeque,"6028 Yonge Street
Toronto, ON M2M 3W5",I Love BBQ,(647) 748-8817,$11-30,,https://www.yelp.ca/biz/i-love-bbq-toronto,43.789681,-79.418014,ChIJR7MtcwQtK4gRW6IWQQm7eTc,"6028 Yonge St, North York, ON M2M 3W5",43.7895289,-79.4183313,"chinese_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"442 Dundas Street W
Toronto, ON M5T 1G7",Dumpling & More,(647) 348-3168,$11-30,,https://www.yelp.ca/biz/dumpling-and-more-toronto-2,43.653613,-79.395822,ChIJa1G8l1s1K4gReDDI_3HxNxA,"442 Dundas St W, Toronto, ON M5T 1G7",43.6535256,-79.3957951,"chinese_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"95 Danforth Avenue
Toronto, ON M4K 1M8",Rodeo Brazilian Steakhouse,(416) 465-0969,$31-60,rodeobraziliansteakhouse.com,https://www.yelp.ca/biz/rodeo-brazilian-steakhouse-toronto,43.676255,-79.358131,ChIJsdd5HKDM1IkRt2RCoEfxcko,"95 Danforth Ave, Toronto, ON M4K 1N2",43.6761143,-79.3584423,"steak_house,brazilian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Barbeque,"4899 Yonge Street
Toronto, ON M2N 5N4",Union Social Eatery,(416) 221-6789,$11-30,unionsocial.ca,https://www.yelp.ca/biz/union-social-eatery-toronto-2,43.763904,-79.411188,ChIJ2-DnL1szK4gR9S5X-tKPGfo,"21 St Clair Ave W, Toronto, ON M4V 1K6",43.6876678,-79.3948586,"bar_and_grill,bar,restaurant,food,point_of_interest,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Barbeque,"3278 Midland Avenue
Toronto, ON M1V",Harbin Bbq,(416) 754-9333,$11-30,,https://www.yelp.ca/biz/harbin-bbq-toronto,43.805864,-79.287844,ChIJK_FSzVjR1IkRPmtcNPNGTmk,"3278 Midland Ave, Scarborough, ON M1V 0C9",43.8054330,-79.2883342,"restaurant,barbecue_restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"633 Silverstar Boulevard
Unit 105
Toronto, ON M1V 5N1",One Plus One BBQ,(416) 291-6677,$11-30,,https://www.yelp.ca/biz/one-plus-one-bbq-toronto-2,43.822058,-79.298592,ChIJSQfSnwfU1IkRZi-9ndv7OvA,"633 Silver Star Blvd Unit 105, Scarborough, ON M1V 5N1",43.8225463,-79.2987806,"chinese_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"4186 Finch Avenue E
Toronto, ON M1S 5C9",Yang’s BBQ Restaurant,(416) 800-8238,$11-30,,https://www.yelp.ca/biz/yangs-bbq-restaurant-toronto,43.804201,-79.288437,ChIJOX2RDl_R1IkR1TAn2HI6XJY,"4388 Finch Ave E Unit 21, Scarborough, ON M1S 4T5",43.8039057,-79.2882413,"chinese_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"679 St Clair Ave W
Toronto, ON M6C 1A7",Churrasco of St Clair,(416) 658-0652,$11-30,churrasco.net,https://www.yelp.ca/biz/churrasco-of-st-clair-toronto,43.681629,-79.425331,ChIJdQPGjAQ1K4gRJInJD4-mLyY,"679 St Clair Ave W, Toronto, ON M6C 1A7",43.6816291,-79.4253310,"restaurant,point_of_interest,food,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Barbeque,"1623 St Clair Ave W
Toronto, ON M6N 1H7",Dias BBQ,(416) 653-1623,,,https://www.yelp.ca/biz/dias-bbq-toronto,43.67462,-79.456585,ChIJO36jKxA0K4gR14toBKEJ7aE,"1623 St Clair Ave W, Toronto, ON M6N 1H7",43.6746540,-79.4566034,"barbecue_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"2 Thorncliffe Park Drive
Toronto, ON M4H 1H2",Iqbal Kebab & Sweet Centre,(416) 425-7866,$11-30,iqbalkebab.com,https://www.yelp.ca/biz/iqbal-kebab-and-sweet-centre-toronto,43.706583,-79.351507,ChIJQeHPMOTM1IkRHsIOzPI0Zr0,"100 Thorncliffe Park Dr, East York, ON M4H 1L9",43.7087591,-79.3448395,"grocery_store,asian_grocery_store,supermarket,market,food_store,store,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Barbeque,"351 Av Broadview
Toronto, ON M4M 2H1",Sung Sung Barbeque House,(416) 778-8029,,,https://www.yelp.ca/biz/sung-sung-barbeque-house-toronto,43.665085,-79.352426,ChIJo8cihk3L1IkRGWI8mF7JQsY,"351 Broadview Ave, Toronto, ON M4M 2H1",43.6651053,-79.3522311,"chinese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"254 Dundas St E
Toronto, ON M5A 1Z6",George’s Deli & BBQ,(416) 964-6393,Under $10,,https://www.yelp.ca/biz/georges-deli-and-bbq-toronto,43.65817,-79.372723,ChIJpZg42knL1IkRbRsxwqz9SPc,"254 Dundas St E, Toronto, ON M5A 1Z6",43.6581540,-79.3727310,"deli,food_store,store,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"1482 Dupont Street
Toronto, ON M6P",Boo Radley’s Junction Bar and Grill,(416) 516-9992,$11-30,,https://www.yelp.ca/biz/boo-radleys-junction-bar-and-grill-toronto,43.666146,-79.450326,ChIJ9WqecxU0K4gRsXPYOng9DDA,"1482 Dupont St, Toronto, ON M6P 3R9",43.6660627,-79.4503082,"bar_and_grill,bar,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"573 Rogers Rd
Toronto, ON M6M 1B7",King’s BBQ Chicken Restaurant,(416) 652-0022,,,https://www.yelp.ca/biz/kings-bbq-chicken-restaurant-toronto,43.682175,-79.470983,ChIJFRUlEqo2K4gRIlr9LQKuFAc,"573 Rogers Rd, Toronto, ON M6M",43.6818921,-79.4709588,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"Ryerson Student Centre
63 Gould Street
Toronto, ON M5B 1E9",Ram in the Rye,,,ramintherye.ca,https://www.yelp.ca/biz/ram-in-the-rye-toronto,43.657966,-79.377898,ChIJE-F1eTXL1IkRTSXY9ULHe2U,"63 Gould St, Toronto, ON M5B 1E9",43.6579084,-79.3780668,"pub,bar,point_of_interest,establishment",ids_only+essentials,timeout,60,review,Website: timeout
Barbeque,"Toronto, ON M4L",Southern Smoke Truck,(905) 966-1210,,southernsmoketruck.com,https://www.yelp.ca/biz/southern-smoke-truck-toronto,43.668999,-79.315572,ChIJM9HP6svL1IkRXh2Bckz6ht4,"4 Greenwood Ave, Toronto, ON M4L 2P4",43.6645666,-79.3255158,"meal_takeaway,restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Barbeque,"942 Bloor Street W
Toronto, ON M6H 1L4",The Rooster Rotisserie and Grill,(416) 516-8111,Under $10,theroosterrotisserieandgrill.…,https://www.yelp.ca/biz/the-rooster-rotisserie-and-grill-toronto,43.661496,-79.427936,ChIJL5ZUa3g1K4gRr1IfPCUi67A,"914 Bloor St W, Toronto, ON M6H 1L1",43.6619905,-79.4265823,"barbecue_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Barbeque,"251 Augusta Avenue
Toronto, ON M5T 2L7",Horno BBQ,,,,https://www.yelp.ca/biz/horno-bbq-toronto,43.655022,-79.402196,ChIJATDMEcI0K4gRMivu2xWBd2o,"251 Augusta Ave, Toronto, ON M5T 2L7",43.6550075,-79.4021130,"point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"250 Alton Tower Circle
Toronto, ON M1V 5E3",New May Hong Yuen BBQ,(416) 291-8388,Under $10,,https://www.yelp.ca/biz/new-may-hong-yuen-bbq-toronto,43.822398,-79.275451,ChIJE_rNyLHW1IkRPvobK252_nA,"250 Alton Towers Cir Unit B1, Scarborough, ON M1V 4E7",43.8259635,-79.2778250,"restaurant,barbecue_restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"3555 Don Mills Road
Unit 11
Toronto, ON M2H 3N3",Tasty BBQ Seafood Restaurant,(416) 756-7773,$11-30,,https://www.yelp.ca/biz/tasty-bbq-seafood-restaurant-toronto,43.79419,-79.354411,ChIJDSKYnzbT1IkRp7e7i3zc0UI,"3555 Don Mills Rd. unit 11, North York, ON M2H 3N3",43.7944152,-79.3533079,"chinese_restaurant,barbecue_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"1000 College Street
Toronto, ON M6H 1A7",Bairrada Churrasqueira Grill,(416) 539-8239,$11-30,bairrada.ca,https://www.yelp.ca/biz/bairrada-churrasqueira-grill-toronto-2,43.653136,-79.428649,ChIJF-qVe1c0K4gR6-YHo_N7wgg,"1000 College St, Toronto, ON M6H 1A7",43.6532958,-79.4286932,"restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Barbeque,"3030 Don Mills Road
Toronto, ON M2J",Hung Fok BBQ Gourmet,(416) 495-1388,,,https://www.yelp.ca/biz/hung-fok-bbq-gourmet-toronto,43.785739,-79.352145,ChIJu8NgeuHS1IkR6T_enPTRVUQ,"3040 Don Mills Rd., North York, ON M2J 3C1",43.7855558,-79.3520846,"barbecue_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"3290 Midland Avenue
Unit 1
Toronto, ON M1V 3Z9",520 BBQ House,(416) 754-8810,$11-30,torontochineserestaurant.ca,https://www.yelp.ca/biz/520-bbq-house-toronto,43.806459,-79.289469,ChIJzZGprl_R1IkRxB-m-cjjQGU,"3290 Midland Ave Unit 1, Scarborough, ON M1V 3Z9",43.8066890,-79.2895670,"chinese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Barbeque,"1507 Dupont Street
Toronto, ON M6P 3S3",Eduardo’s Bbq Poultry & Food,(416) 536-2905,,,https://www.yelp.ca/biz/eduardos-bbq-poultry-and-food-toronto,43.665508,-79.451467,ChIJNcAg8RU0K4gRn73rkeS2cSo,"1546 Dupont St, Toronto, ON M6P 3S6",43.6655991,-79.4526781,"restaurant,barbecue_restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"366 Broadview Ave
Toronto, ON M4M 2H1",Sing Sing BBQ House,(416) 778-8029,,,https://www.yelp.ca/biz/sing-sing-bbq-house-toronto,43.665393,-79.352591,ChIJQfeBq2jL1IkRPAcQLre_5C8,"349 Broadview Ave, Toronto, ON M4M 2H1",43.6650592,-79.3521425,"chinese_restaurant,fast_food_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"1606 Eglinton Avenue West
Toronto, ON M6E 2G8",Tiko Chicken Barbecue,(416) 744-6839,,tikotoronto.weebly.com,https://www.yelp.ca/biz/tiko-chicken-barbecue-toronto,43.697318,-79.443688,ChIJB6oyrvIwK4gRJI6ts5EDIU0,"1606 Eglinton Ave W, York, ON M6E 2G8",43.6973497,-79.4437091,"restaurant,barbecue_restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Barbeque,"606 Bloor Street W
Toronto, ON M6G 1K4",Bryan’s BBQ Real Korean,(647) 247-3543,$11-30,,https://www.yelp.ca/biz/bryans-bbq-real-korean-toronto,43.664784,-79.413338,ChIJwefi5Iw0K4gR0ZFtjepxkQQ,"699 Bloor St W, Toronto, ON M6G 1L5",43.6636218,-79.4174547,"korean_restaurant,bar,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"1546 Dupont Street
Toronto, ON M5R 1V2",Dupont BBQ Grill House,(416) 536-2905,,,https://www.yelp.ca/biz/dupont-bbq-grill-house-toronto-2,43.675095,-79.40592,ChIJNcAg8RU0K4gRn73rkeS2cSo,"1546 Dupont St, Toronto, ON M6P 3S6",43.6655991,-79.4526781,"restaurant,barbecue_restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"288 Wilson Avenue
Toronto, ON M3H 1S8",Cusina Lounge,(416) 638-8388,$11-30,,https://www.yelp.ca/biz/cusina-lounge-toronto,43.737289,-79.434926,ChIJZ3NfSjwzK4gRdX7B_PStBvQ,"288 Wilson Ave, North York, ON M3H 1S8",43.7375392,-79.4349239,"asian_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"Centre Island
Toronto, ON M5J 2E9",Toronto BBQ and Beer,(416) 203-0405,$11-30,centreisland.ca/food-and-drin…,https://www.yelp.ca/biz/toronto-bbq-and-beer-toronto-2,43.616023,-79.376826,ChIJPYqRB7bK1IkRkydERfRADfA,"120 Centre Island Dock, Toronto, ON M5J 2E9",43.6233629,-79.3786306,"bar_and_grill,barbecue_restaurant,bar,restaurant,point_of_interest,food,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Barbeque,"3280 Midland Ave
Unit 9
Toronto, ON M1V 0C7",Ka Wor Yuen BBQ,(416) 335-4031,,,https://www.yelp.ca/biz/ka-wor-yuen-bbq-toronto,43.805877,-79.288317,ChIJA_PNTF_R1IkR2lBK0zILyv4,"3290 Midland Ave, Scarborough, ON M1V 3Z4",43.8062241,-79.2892642,"barbecue_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"1686 St Clair Avenue W
Toronto, ON M6N 1H8",Churrasqueira Alto Minho,(416) 656-3959,,,https://www.yelp.ca/biz/churrasqueira-alto-minho-toronto-2,43.674809,-79.458632,ChIJdyh64kc1K4gRwiWj0L2x0sQ,"1686 St Clair Ave W, Toronto, ON M6N 1H8",43.6746768,-79.4585913,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"Agincourt Plaza
8 Glen Watford Drive
Toronto, ON M1S 2C1",Best Taste BBQ,,,,https://www.yelp.ca/biz/best-taste-bbq-toronto,43.786933,-79.276272,ChIJ3ZW4_vjR1IkRdz3Oz5BlYHM,"8 Glen Watford Dr, Scarborough, ON M1S 2C1",43.7869489,-79.2775124,"chinese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"385 The West Mall
Toronto, ON M9C 1E7",Flamingo’s Restaurant & Bar,(416) 913-9258,,,https://www.yelp.ca/biz/flamingos-restaurant-and-bar-toronto,43.642096,-79.565862,ChIJq5RBViE4K4gRcsQeI1uHK5c,"385 The West Mall, Etobicoke, ON M9C 1E7",43.6416759,-79.5652866,"bar_and_grill,bar,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"354 Broadview Avenue
Toronto, ON M4M 2G9",Kam Tat BBQ Restaurant,(416) 461-2253,,,https://www.yelp.ca/biz/kam-tat-bbq-restaurant-toronto,43.665141,-79.352646,ChIJR4CZM9fL1IkRvlcZXG70Vpg,"354 Broadview Ave, Toronto, ON M4M 2G9",43.6651411,-79.3526456,"ramen_restaurant,japanese_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"397 Roncesvalles Avenue
Toronto, ON M6R 2N1",BBQ & More,(416) 536-4355,,,https://www.yelp.ca/biz/bbq-and-more-toronto,43.650838,-79.450653,ChIJARS5elw1K4gRd5sFma2r7TA,"390 Roncesvalles Ave, Toronto, ON M6R 2M9",43.6508176,-79.4510835,"restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"4465 Sheppard Avenue East
Unit #51
Toronto, ON M1S 4J9",Chickens & Duck BBQ 南雞北鴨,(647) 350-0119,,,https://www.yelp.ca/biz/chickens-and-duck-bbq-%E5%8D%97%E9%9B%9E%E5%8C%97%E9%B4%A8-toronto,43.78794,-79.26581,ChIJ85w1GnPR1IkRSFrNo-wUMQo,"4400 Sheppard Ave E, Scarborough, ON M1S 5H9",43.7878508,-79.2698142,"chinese_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"38 Karl Fraser Road
Toronto, ON M3C 1P8",McEwan Outdoor BBQ,(416) 444-6262,,,https://www.yelp.ca/biz/mcewan-outdoor-bbq-toronto,43.736258,-79.34515,ChIJ_x-bbqU0K4gRq31Jzh37IoY,"38 Karl Fraser Rd, North York, ON M3C 0H7",43.7364401,-79.3450786,"restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"1546 Dupont Street
Toronto, ON M6P 3S6",Dupont Bbq Chicken,(416) 536-2905,$11-30,,https://www.yelp.ca/biz/dupont-bbq-chicken-toronto,43.665584,-79.452699,ChIJNcAg8RU0K4gRn73rkeS2cSo,"1546 Dupont St, Toronto, ON M6P 3S6",43.6655991,-79.4526781,"restaurant,barbecue_restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"853 Bloor Street W
Toronto, ON M6G 1M3",West Side Bbq,,,,https://www.yelp.ca/biz/west-side-bbq-toronto,43.662188,-79.423904,ChIJL5ZUa3g1K4gRr1IfPCUi67A,"914 Bloor St W, Toronto, ON M6H 1L1",43.6619905,-79.4265823,"barbecue_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"3833 Midland Avenue
Toronto, ON M1V 5L6",New Sun BBQ,(416) 293-7878,Under $10,,https://www.yelp.ca/biz/new-sun-bbq-toronto,43.813658,-79.291422,ChIJJR6Auf3T1IkRVhJhQkcnQGs,"3833 Midland Ave, Scarborough, ON M1V 5L6",43.8134974,-79.2914371,"chinese_restaurant,barbecue_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Barbeque,"4186 Finch Ave E
Unit 21-22
Toronto, ON M1S 5C2",Da Quan BBQ Restaurant,(416) 800-8238,,,https://www.yelp.ca/biz/da-quan-bbq-restaurant-toronto,43.803388,-79.287853,ChIJQQwLan3R1IkRY5fIjuXCrRk,"4186 Finch Ave E Unit 21-22, Scarborough, ON M1S 4T5",43.8039964,-79.2883391,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Basque,"1042 St Clair Avenue W
Toronto, ON M6E 1A5",Motivos Restaurant,(416) 652-3855,,,https://www.yelp.ca/biz/motivos-restaurant-toronto,43.67901,-79.438949,ChIJ0-mf9No1K4gRqQ2eWjxT4x8,"1042 St Clair Ave W, Toronto, ON M6E 1A5",43.6790154,-79.4389651,"bar,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Belgian,"178 Baldwin Street
Toronto, ON M5T 1L8",Moo Frites,,Under $10,moofrites.com,https://www.yelp.ca/biz/moo-frites-toronto,43.654821,-79.400751,ChIJO97tMMI0K4gRUnqBm7Ijh-I,"178 Baldwin St, Toronto, ON M5T 1L8",43.6548220,-79.4008563,"meal_takeaway,fast_food_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,timeout,60,review,Website: timeout
Belgian,"237 Augusta Avenue
Toronto, ON M5T 2L8",Wafels & More,(647) 608-1364,Under $10,wafelsandmore.ca,https://www.yelp.ca/biz/wafels-and-more-toronto,43.654677,-79.401968,ChIJLy4DE8I0K4gR8uX3oqhxBOQ,"237 Augusta Ave, Toronto, ON M5T 2L8",43.6547000,-79.4018000,"restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Belgian,"191 King Street E
Toronto, ON M5A 1J5",Le Petit Déjeuner,(416) 703-1560,$11-30,petitdejeuner.ca,https://www.yelp.ca/biz/le-petit-d%C3%A9jeuner-toronto-2,43.650656,-79.370261,ChIJ42KyjzDL1IkRBO4rizh6E2g,"191 King St E, Toronto, ON M5A 1J5",43.6507200,-79.3702891,"breakfast_restaurant,brunch_restaurant,bar,restaurant,food,point_of_interest,establishment",ids_only+essentials,ssl_error,60,review,Website: ssl_error
Belgian,"361 Yonge Street
Toronto, ON M5B",Wanda’s Belgian Waffles,(416) 205-1000,Under $10,wandaswaffles.com,https://www.yelp.ca/biz/wandas-belgian-waffles-toronto,43.658226,-79.381362,ChIJLZuxo8o0K4gRXbGnuR6jRus,"361 Yonge St, Toronto, ON M5B 1S1",43.6581998,-79.3815202,"dessert_restaurant,cafe,restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Belgian,"488 College Street
Toronto, ON M6G 1A4",Point Bar,(647) 748-4004,$11-30,pointbar.ca,https://www.yelp.ca/biz/point-bar-toronto,43.656258,-79.409546,ChIJ1zT0nB41K4gR_a8cs4gTLkA,"488 College St, Toronto, ON M6G 1A4",43.6562583,-79.4095456,"restaurant,wine_bar,hamburger_restaurant,steak_house,fine_dining_restaurant,night_club,pub,bar,american_restaurant,food,point_of_interest,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Bistros,"18 King Street E
Toronto, ON M5C 1C4",Beerbistro,(416) 861-9872,$11-30,beerbistro.com,https://www.yelp.ca/biz/beerbistro-toronto-3,43.649817,-79.377147,ChIJcQGmZDLL1IkR5bU0JChM464,"18 King St E, Toronto, ON M5C 1C4",43.6494526,-79.3771663,"restaurant,pub,bar,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
