Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,google_place_id,google_formatted_address,google_lat,google_lng,google_types,match_method,status_website_http,outdated_score,outdated_flag,outdated_reason
Cafes,"320 College Street
Toronto, ON M5T 1S3",Free Times,(416) 967-1078,$11-30,freetimescafe.com,https://www.yelp.ca/biz/free-times-toronto,43.657698,-79.40249,ChIJLx7I0ME0K4gRFyQ_WvDd_vw,"320 College St, Toronto, ON M5T 1S3",43.6576790,-79.4024870,"cafe,restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Cafes,"520 Ellesmere Road
Unit 108
Toronto, ON M1R 4E6",Fresh Choice Cafe,(416) 673-9499,Under $10,,https://www.yelp.ca/biz/fresh-choice-cafe-toronto,43.763085,-79.295112,ChIJ40tOOB_S1IkREYte10NNSLo,"520 Ellesmere Rd, Scarborough, ON M1R 0B1",43.7629707,-79.2952450,"cafe,cafeteria,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"66 Fort York Boulevard
Toronto, ON M5V 4A6",Cafe,,,cafe66.ca,https://www.yelp.ca/biz/cafe-toronto-3,43.640142,-79.39652,ChIJt4pxSCc1K4gRrsNDDNBvLgg,"68 Fort York Blvd, Toronto, ON M5V 3Y2",43.6400016,-79.3964146,"store,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Cafes,"3029 Lake Shore Boulevard W
Toronto, ON M8V 1K5",Funny Bones Games Lounge & Café,(416) 252-4263,,funnybonesto.com,https://www.yelp.ca/biz/funny-bones-games-lounge-and-caf%C3%A9-toronto,43.599798,-79.508857,ChIJH-xCus5JK4gRiul4DXpFStg,"3029 Lake Shore Blvd W, Etobicoke, ON M8V 1K5",43.5998545,-79.5088747,"night_club,bar,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Cafes,"3110 Kingston Road
Unit 2
Toronto, ON M1M 1P2",Drip Cafe,(647) 350-8869,,,https://www.yelp.ca/biz/drip-cafe-toronto,43.727338,-79.230355,ChIJH8Zt-FfP1IkRiv1W6e-TSi8,"3110 Kingston Rd, Scarborough, ON M1M 1P2",43.7275933,-79.2303183,"cafe,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"44 Victoria Street
Toronto, ON M5C 1Y2",Plancha,(416) 873-7469,,planchatoronto.ca,https://www.yelp.ca/biz/plancha-toronto,43.650392,-79.37728,ChIJG5SVva_L1IkRKdjW3aFzDFg,"44 Victoria St, Toronto, ON M5C 1Y2",43.6505292,-79.3773346,"vegan_restaurant,vegetarian_restaurant,lebanese_restaurant,middle_eastern_restaurant,mediterranean_restaurant,fast_food_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Cafes,"46 Milford Avenue
Toronto, ON M6M 2V8",Speducci Mercatto,(416) 242-2777,$11-30,speducci.com,https://www.yelp.ca/biz/speducci-mercatto-toronto,43.704791,-79.47309,ChIJIwGc1F8xK4gRHoHv5x72hiA,"46 Milford Ave, North York, ON M6M 2V8",43.7048583,-79.4728055,"italian_restaurant,event_venue,restaurant,point_of_interest,grocery_store,food_store,food,store,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Cafes,"1162 Bloor Street W
Toronto, ON M6P 0A1",Foodbenders,(647) 303-2363,Under $10,foodbenders.com,https://www.yelp.ca/biz/foodbenders-toronto-2,43.658084,-79.443978,ChIJm7TsVvU0K4gR8csgw6Qyg0k,"1162 Bloor St W, Toronto, ON M6H 1N1",43.6596690,-79.4368366,"art_gallery,amusement_center,dance_hall,movie_theater,performing_arts_theater,event_venue,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Cafes,"1290 Danforth Avenue
Toronto, ON M4J 1M6",Mocha Cafe,(416) 516-7842,,,https://www.yelp.ca/biz/mocha-cafe-toronto,43.682185,-79.330114,ChIJzaPsrHzM1IkRxcSLFnTIvNI,"1290 Danforth Ave, Toronto, ON M4J 1M6",43.6821838,-79.3301806,"breakfast_restaurant,coffee_shop,cafe,dessert_shop,bar,confectionery,bakery,food_store,store,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"784 College Street
Toronto, ON M6G 1C6",Paintlounge,(647) 362-6648,$11-30,paintlounge.ca,https://www.yelp.ca/biz/paintlounge-toronto,43.654789,-79.420902,ChIJvejuJf40K4gR7UZE9WyV91k,"784 College St, Toronto, ON M6G 1C6",43.6548888,-79.4209658,"book_store,store,point_of_interest,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Cafes,"1904 Danforth Avenue
Toronto, ON M4C 1J4",East of York Gourmet Food,(416) 421-9990,$11-30,eastofyork.com,https://www.yelp.ca/biz/east-of-york-gourmet-food-toronto,43.685031,-79.316586,ChIJVVXgbWzM1IkR5P_m_9xug2k,"1904 Danforth Ave, Toronto, ON M4C 1J4",43.6850395,-79.3166390,"point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Cafes,"4186 Finch Avenue E
Unit 31
Toronto, ON M1S 3V1",Cafe de Paris,(416) 297-7000,$11-30,cafedepariscanada.com,https://www.yelp.ca/biz/cafe-de-paris-toronto,43.804133,-79.287621,ChIJ7cd6pOLR1IkR8--4Ahp0xeg,"4186 Finch Ave E Unit 26, Scarborough, ON M1S 4T5",43.8037255,-79.2882979,"chinese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Cafes,"100 St. George Street
Toronto, ON M5S 3G3",Sid’s Cafe,,,,https://www.yelp.ca/biz/sids-cafe-toronto,43.662523,-79.398675,ChIJMwimI780K4gRyWSuDUAA5-w,"100 St George St, Toronto, ON M5S 3G3",43.6620988,-79.3985635,"cafe,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"4236 Sheppard Avenue E
Toronto, ON M1S 1T5",HK Garden,,Under $10,,https://www.yelp.ca/biz/hk-garden-toronto,43.786636,-79.27743,ChIJLS-_yXDR1IkRXPAAlV97m3w,"8 Glen Watford Dr Unit G-6, Scarborough, ON M1S 1T5",43.7866086,-79.2774253,"breakfast_restaurant,chinese_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"213 Huron Street
Toronto, ON M5T 1R8",Cafe 059,,,,https://www.yelp.ca/biz/cafe-059-toronto,43.658547,-79.398298,ChIJhzWGxsA0K4gRMk-tzajHPkI,"1 Spadina Cres, Toronto, ON M5S 2J5",43.6597530,-79.4004111,"cafe,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"2190 McNicoll Avenue
Unit 109
Toronto, ON M1V 0B3",0109 Dessert & Chocolate,(647) 340-0109,$11-30,0109dessertnchocolate.com,https://www.yelp.ca/biz/0109-dessert-and-chocolate-toronto-2,43.814021,-79.294431,ChIJHRoMY_zT1IkRmSvZwypUfFw,"2190 McNicoll Ave #109, Scarborough, ON M1V 0B3",43.8144917,-79.2949222,"dessert_restaurant,chocolate_shop,candy_store,dessert_shop,confectionery,restaurant,food_store,food,point_of_interest,store,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Cafes,"623 Mount Pleasant Road
Toronto, ON M4S 2M9",Cavaillon Fine Boutique,(416) 544-9112,Under $10,,https://www.yelp.ca/biz/cavaillon-fine-boutique-toronto,43.704554,-79.388538,ChIJoesLAzEzK4gRJkQ5uWaZFEY,"622 Mt Pleasant Rd, Toronto, ON M4S 2M8",43.7041170,-79.3886621,"clothing_store,store,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"1755 Lake Shore Boulevard W
Toronto, ON M6S 5A3",Sunnyside Pavilion Cafe,(416) 531-2233,$11-30,sunnysidepavilion.com/cafe.php,https://www.yelp.ca/biz/sunnyside-pavilion-cafe-toronto,43.637874,-79.456214,ChIJi3dKnc81K4gRcM9dsU8GlTo,"1755 Lake Shore Blvd W, Toronto, ON M6S 5A3",43.6375567,-79.4563771,"restaurant,cafe,point_of_interest,food,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Cafes,"22 The Esplanade
Toronto, ON M5E 1A6",Eggspectation,(416) 901-4939,,eggspectation.com,https://www.yelp.ca/biz/eggspectation-toronto-4,43.646572,-79.375166,ChIJ6-dbnMw0K4gRPcgnC8nImmg,"483 Bay St., Toronto, ON M5G 2C9",43.6532863,-79.3818779,"brunch_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Cafes,"401 Richmond Street W
Toronto, ON M5V 3A8",Dark Horse Espresso Bar,(647) 748-7700,$11-30,darkhorseespresso.com,https://www.yelp.ca/biz/dark-horse-espresso-bar-toronto-8,43.647875,-79.394611,ChIJUUaSqds0K4gRPpJ2lUGBfSU,"401 Richmond St W Suite 135, Toronto, ON M5V 3A8",43.6478146,-79.3951223,"coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Cafes,"5418 Yonge Street
Unit 19
Toronto, ON M2N 6X4",Cafe Vite,(647) 847-8198,,,https://www.yelp.ca/biz/cafe-vite-toronto-2,43.775616,-79.414768,ChIJ-0xJWQ0tK4gRtqY-1l31DHg,"5418 Yonge St unit 19, North York, ON M2N 5R5",43.7755273,-79.4149129,"cafe,vietnamese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"508 danforth Avenue
Toronto, ON M4K 1P6",Bread & Roses Bakery Cafe On Danforth,(416) 901-3131,,,https://www.yelp.ca/biz/bread-and-roses-bakery-cafe-on-danforth-toronto-2,43.678412,-79.348866,ChIJEQnEjZzM1IkRfsy1LQlwJY4,"508 Danforth Ave, Toronto, ON M4K 1P6",43.6784115,-79.3488659,"cafe,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"873 Bloor Street W
Toronto, ON M8X 1G2",Ethiopian Cafe and Pasteries,(416) 535-7979,,,https://www.yelp.ca/biz/ethiopian-cafe-and-pasteries-toronto,43.662112,-79.424791,ChIJfwuD-U01K4gRFrjZYvpRqbs,"965 Bloor St W, Toronto, ON M6H 1L7",43.6611437,-79.4286755,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"24 Carlaw Avenue
Toronto, ON M4M 2R7",Food Dudes Pantry,(647) 349-3663,Under $10,fdpantry.com,https://www.yelp.ca/biz/food-dudes-pantry-toronto,43.656132,-79.338145,ChIJcSx74nTL1IkRFUKDgUa9_J0,"24 Carlaw Ave, Toronto, ON M4M 2R7",43.6561391,-79.3384146,"point_of_interest,food,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Cafes,"1344 Danforth Avenue
Toronto, ON M4J 1M9",T & M Sidewalk Cafe,(416) 465-2012,,,https://www.yelp.ca/biz/t-and-m-sidewalk-cafe-toronto,43.682458,-79.329002,ChIJYz9zsmTM1IkRzzRCv_olQ18,"1344 Danforth Ave, Toronto, ON M4J 1M9",43.6823523,-79.3289460,"cafe,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"280 Bloor Street W
Toronto, ON M5S 1V8",Daily Express Cafe,(416) 944-3225,,,https://www.yelp.ca/biz/daily-express-cafe-toronto,43.667588,-79.400841,ChIJ15PE-bw0K4gRssDe4K_pxlg,"321 Bloor St W, Toronto, ON M5S 1S5",43.6674528,-79.3991417,"cafe,restaurant,coffee_shop,food_store,food,point_of_interest,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"244 Vaughan Road
Toronto, ON M6C 2M6",Express,(416) 551-9865,,,https://www.yelp.ca/biz/express-toronto-2,43.688122,-79.424901,ChIJlYOLxjwqK4gRTo1BS3FGpGg,"8000 Bathurst St, Thornhill, ON L4J 0B8",43.8839615,-79.4418343,"catering_service,food_delivery,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"2427 Eglinton Avenue W
Toronto, ON M6M 1S8",Westside Caffe,,,,https://www.yelp.ca/biz/westside-caffe-toronto,43.691569,-79.466994,ChIJd6FFSPwzK4gR6LIkHez2hQY,"2427 Eglinton Ave W, York, ON M6M 1S8",43.6915685,-79.4670121,"cafe,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"639 Queen St W
Toronto, ON M5V 2B5",Red Star Cafe,,,,https://www.yelp.ca/biz/red-star-cafe-toronto,43.647064,-79.403406,ChIJn_5DlU3L1IkRTYNljarvxVY,"154 Wellesley St E, Toronto, ON M4Y 1J3",43.6666192,-79.3760313,"cafe,coffee_shop,food_store,food,point_of_interest,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"348 Danforth Avenue
Toronto, ON M4K 2Z1",The Vegetarian Cafe,(416) 466-2129,$11-30,thebigcarrot.ca/index.php?id=…,https://www.yelp.ca/biz/the-vegetarian-cafe-toronto,43.677515,-79.352925,ChIJZziljp7M1IkRFQD0GyIu8NA,"320 Danforth Ave, Toronto, ON M4K 1N8",43.6775829,-79.3532060,"vegan_restaurant,vegetarian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Cafes,"201 Dundas Street W
Toronto, ON M5G 1C8",One Pear Cafe,(647) 340-6667,,,https://www.yelp.ca/biz/one-pear-cafe-toronto,43.654818,-79.387319,ChIJpUj35B01K4gRwiuM9mvnF6M,"62 Nassau St, Toronto, ON M5T 1M2",43.6553844,-79.4020393,"breakfast_restaurant,coffee_shop,brunch_restaurant,sandwich_shop,cafe,dessert_shop,confectionery,food_store,store,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"10 King's College Road
Toronto, ON M5S 3G8",Hard Hat Cafe,,,,https://www.yelp.ca/biz/hard-hat-cafe-toronto,43.660165,-79.394925,ChIJXU-VnLg0K4gRmK5xaQwEAqk,"10 King's College Rd, Toronto, ON M5S 3G8",43.6600106,-79.3948345,"cafe,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"35 St Joseph Street
Toronto, ON M4Y 1J8",West East Rest Cafe,,,,https://www.yelp.ca/biz/west-east-rest-cafe-toronto,43.66563,-79.386977,ChIJCY6ScbE0K4gRVKncxW5Gylk,"33 St Joseph St, Toronto, ON M4Y 1J8",43.6657098,-79.3869223,"sushi_restaurant,asian_restaurant,meal_takeaway,japanese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"374 Keele St
Toronto, ON M6P 2K8",Vuong Cafe,(416) 769-3302,Under $10,,https://www.yelp.ca/biz/vuong-cafe-toronto,43.665584,-79.464755,ChIJ4-cfRCA0K4gR8tuL2ez45f0,"394 Pacific Ave, Toronto, ON M6P 1Z2",43.6652870,-79.4687424,"vietnamese_restaurant,chinese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"790 Bay Street
Unit 100
Toronto, ON M5G 1N8",Juice & Java,,$11-30,juiceandjava.ca,https://www.yelp.ca/biz/juice-and-java-toronto-2,43.66038,-79.386057,ChIJibPOCWs1K4gRwu9oayiCw6k,"777 Bay St. M200a, Toronto, ON M7A 1S5",43.6604521,-79.3841044,"juice_shop,food,point_of_interest,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Cafes,"1001 Queen Street W
Toronto, ON M6K 1H4",Out of this World Cafe,(416) 535-8501,$11-30,otwcafe.com,https://www.yelp.ca/biz/out-of-this-world-cafe-toronto,43.637498,-79.433707,ChIJpRjrfeU1K4gR-6fuThwD5hw,"1051 Queen St W #4, Toronto, ON M6J 1H3",43.6437025,-79.4203553,"cafe,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Cafes,"426 St Clarens Ave
Toronto, ON M6H 3W3",Daily Grind,,,,https://www.yelp.ca/biz/daily-grind-toronto-2,43.658226,-79.441549,ChIJR55SPUQ0K4gRtCw-xaNkj4o,"426 St Clarens Ave, Toronto, ON M6H 3W3",43.6582216,-79.4415740,"brunch_restaurant,vietnamese_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"30 Adelaide Street E
Toronto, ON M5C 3G8",Timothy’s Coffee,(416) 367-0311,,,https://www.yelp.ca/biz/timothys-coffee-toronto-2,43.650948,-79.376826,ChIJX757TDLL1IkRjbnOw2twwjM,"30 Adelaide St E, Toronto, ON M5C 3G6",43.6509480,-79.3768250,"coffee_shop,breakfast_restaurant,bakery,dessert_shop,confectionery,restaurant,cafe,tea_house,food_store,food,point_of_interest,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"1231 Woodbine Avenue
Toronto, ON M4C 4E3",The Harvest Cafe,(416) 725-1596,,,https://www.yelp.ca/biz/the-harvest-cafe-toronto,43.692787,-79.315676,ChIJRXYtuBhh1YkRgOYl9lh-tCg,"97 King St, Woodville, ON K0M 2T0",44.3981569,-78.9891359,"restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"2685 Yonge Street
Toronto, ON M4N 2H8",Koek Koek,(416) 901-0209,,koekkoekfood.com,https://www.yelp.ca/biz/koek-koek-toronto,43.716835,-79.400094,ChIJDYqHIgA1K4gRIpF9O7ttvTY,"649 Yonge St, Toronto, ON M4Y 1Z9",43.6679231,-79.3856680,"asian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Cafes,"2100 Danforth Avenue
Toronto, ON M4C 1J9",Edie’s Place Bar & Cafe,(416) 696-6663,$11-30,,https://www.yelp.ca/biz/edies-place-bar-and-cafe-toronto,43.68598,-79.312046,ChIJ2_9GsBTM1IkR30gU97BZKiU,"2100 Danforth Ave, Toronto, ON M4C 1J9",43.6859840,-79.3121850,"bar,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"871 Kipling Ave
Toronto, ON M8Z 5H1",Del’s Pastry Corner Cafe,(416) 233-7595,,,https://www.yelp.ca/biz/dels-pastry-corner-cafe-toronto-2,43.635323,-79.532287,ChIJ-cLbTL83K4gRxy-jL8TO53Q,"871 Kipling Ave, Etobicoke, ON M8Z 5H1",43.6354088,-79.5323074,"cafe,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"3618 Victoria Park Ave
Toronto, ON M2H",ABC Bakery Coffee Shop,(416) 493-3151,Under $10,,https://www.yelp.ca/biz/abc-bakery-coffee-shop-toronto,43.806857,-79.337564,ChIJ7QfALnXT1IkRQSDz43wFpWY,"3618 Victoria Park Ave, North York, ON M2H 3B2",43.8068390,-79.3386878,"bakery,restaurant,food_store,food,point_of_interest,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"95 St Clair Ave W
Toronto, ON M4V 1N6",Press Cafe,(416) 960-2127,,,https://www.yelp.ca/biz/press-cafe-toronto,43.68677,-79.398245,ChIJ2QHwOEMzK4gRETAKcea-yhQ,"95 St Clair Ave W, Toronto, ON M4V 1N6",43.6870063,-79.3983948,"parking,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"6464 Yonge Street
Unit 144
Toronto, ON M2M 3X4",Dolce Camerata,(647) 350-5864,$11-30,,https://www.yelp.ca/biz/dolce-camerata-toronto,43.795466,-79.422054,ChIJ28yp4_0sK4gRSnCLQnATofc,"6464 Yonge St, North York, ON M2M 3X4",43.7954190,-79.4220014,"breakfast_restaurant,dessert_restaurant,cafe,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"51 Underhill Drive
Toronto, ON M3A 2J8",Chatter,(416) 242-8837,,,https://www.yelp.ca/biz/chatter-toronto,43.745036,-79.325378,ChIJT_ZNS-LN1IkR7idcvd8cxc4,"51 Underhill Dr #3, North York, ON M3A 2J8",43.7450476,-79.3253442,"japanese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"8 Glen Watford Drive
Toronto, ON M1S 2C1",Dickens Cafe,(416) 321-3354,Under $10,,https://www.yelp.ca/biz/dickens-cafe-toronto,43.787061,-79.276166,ChIJ3-KOY2TV1IkRFfXpQE0pJ3g,"10 Apple Creek Blvd Unit B3, Markham, ON L3R 5Z1",43.8574404,-79.3591869,"chinese_restaurant,restaurant,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"622 College Street
Toronto, ON M6G 1B4",Cupps Cafe,(416) 536-1633,,,https://www.yelp.ca/biz/cupps-cafe-toronto,43.655126,-79.414812,ChIJ_TYc0PE0K4gRjWz7Sx56qYQ,"622 College St, Toronto, ON M6G 1B4",43.6553377,-79.4149161,"cafe,coffee_shop,food_store,store,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"3310 Yonge Street.
Toronto, ON M4N 2M4",Bio Cafe,(416) 561-3870,$11-30,,https://www.yelp.ca/biz/bio-cafe-toronto,43.731043,-79.404003,ChIJMck37OkyK4gRNBDTYER38O0,"3310 Yonge St, Toronto, ON M4N 2M4",43.7310707,-79.4040239,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"88 Dundas Street
Toronto, ON M7A 2C7",Jasmine Cafe,(647) 748-9355,,,https://www.yelp.ca/biz/jasmine-cafe-toronto-2,43.656343,-79.377878,ChIJo6nMBC81K4gRa67vfMkfiwE,"434 Dundas St W, Toronto, ON M5T 1G7",43.6537476,-79.3956277,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"125 Jefferson Avenue
Toronto, ON M6K 3E4",Au Lait Cafe,,,aulaitcafe.wordpress.com,https://www.yelp.ca/biz/au-lait-cafe-toronto,43.639463,-79.421818,ChIJ9VlPOwE1K4gRK52-rDABZ4E,"125 Jefferson Ave, Toronto, ON M6K 3E4",43.6394641,-79.4218163,"coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Cafes,"6123 Yonge Street
Toronto, ON M2M 3W8",Shabestan Cafe,(416) 222-3335,$11-30,,https://www.yelp.ca/biz/shabestan-cafe-toronto,43.79173,-79.418028,ChIJTWdaugMtK4gRURA3NHQuSjA,"6123 Yonge St, North York, ON M2M 3W2",43.7915956,-79.4178825,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"1620 Birchmount Rd
Toronto, ON M1P 2H6",Robin’s,(416) 701-0067,Under $10,robinsdonuts.com,https://www.yelp.ca/biz/robins-toronto,43.762948,-79.292145,ChIJW58AkR_S1IkRrSpQiTzZIH0,"1620 Birchmount Rd, Scarborough, ON M1P 2H6",43.7630314,-79.2916381,"cafe,donut_shop,bakery,food_store,store,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Cafes,"1726 Avenue Road
Toronto, ON M5M 3Y6",Rosie’s Eatery,(416) 901-2616,,rosiesto.com,https://www.yelp.ca/biz/rosies-eatery-toronto,43.728418,-79.418304,ChIJ-yH9n_AyK4gRVMzZvsljXKA,"1726 Avenue Rd, North York, ON M5M 3Y6",43.7283926,-79.4182714,"vegan_restaurant,vegetarian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Cafes,"978 Pape Ave
Toronto, ON M4K 3V7",YU Rock Cafe,(647) 342-3539,,www3.serbiancafe.com,https://www.yelp.ca/biz/yu-rock-cafe-toronto,43.68797,-79.348438,ChIJy9UlkpHM1IkRjzfhWJaCTW4,"978 Pape Ave, East York, ON M4K 3V7",43.6879468,-79.3484139,"bar_and_grill,bar,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Cafes,"95 Charles Street West
Toronto, ON M5S 1K6",Wymilwood Cafe,(416) 585-4521,,,https://www.yelp.ca/biz/wymilwood-cafe-toronto,43.667557,-79.391956,ChIJi4VNwLo0K4gRXld2UbBM9ho,"150 Charles St W, Toronto, ON M5S 1K5",43.6676230,-79.3924776,"cafe,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"100 Queen's Park
Toronto, ON M5S 2C6",Food Studio Cafe,(416) 586-8000,,,https://www.yelp.ca/biz/food-studio-cafe-toronto,43.667676,-79.394678,ChIJZSWrEbs0K4gRDbeFhDtQlzw,"100 Queens Park, Toronto, ON M5S 2C6",43.6677782,-79.3953435,"cafe,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"755 Lawrence Avenue E
Toronto, ON M3C 1P2",TBG Garden Cafe,(416) 392-6190,Under $10,torontobotanicalgarden.ca,https://www.yelp.ca/biz/tbg-garden-cafe-toronto,43.734198,-79.358082,ChIJ-8l1ICnN1IkRMSqGMpA4CLw,"755 Lawrence Ave E, North York, ON M3C 1P2",43.7342255,-79.3592592,"coffee_shop,cafe,point_of_interest,food_store,food,store,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Cafes,"317 Dundas St W
Toronto, ON M5T 1G4",Espresso Bar in Galleria Italia,,,ago.ca/dine/espresso-bar-gall…,https://www.yelp.ca/biz/espresso-bar-in-galleria-italia-toronto,43.653537,-79.392485,ChIJwYOdk8U0K4gRFgGm7v5Ybg8,"317 Dundas St W, Toronto, ON M5T 1G4",43.6535364,-79.3924847,"coffee_shop,cafe,point_of_interest,food_store,food,store,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Cafes,"105 St George Avenue
Toronto, ON M5S 2E8",Exchange Cafe,,$11-30,,https://www.yelp.ca/biz/exchange-cafe-toronto,43.665243,-79.39838,ChIJu8awoL40K4gRW7RyTdDmRbk,"Rotman South Building, 95 St George St Ground Floor, Toronto, ON M5S 2E2",43.6648550,-79.3983280,"cafe,catering_service,food_delivery,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"16 Bancroft Ave
Toronto, ON M5S 1C1",Sylvester’s Cafe,(416) 978-5247,,,https://www.yelp.ca/biz/sylvesters-cafe-toronto,43.660777,-79.399516,ChIJe783gr80K4gRZ-pldfBcq1c,"16 Bancroft Ave, Toronto, ON M5S 1C1",43.6607748,-79.4003391,"pub,bar,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cafes,"853 Kipling Avenue
Toronto, ON M8Z 5G9",Oven Fresh,(416) 232-2113,Under $10,ovenfreshbaking.ca,https://www.yelp.ca/biz/oven-fresh-toronto-2,43.633906,-79.532033,ChIJ9dqxTcc3K4gRuS_0VdwOlhY,"853 Kipling Ave, Etobicoke, ON M8Z 5G9",43.6339633,-79.5317957,"bakery,wholesaler,point_of_interest,food_store,food,store,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Cafes,"200 Elizabeth Street
Toronto, ON M5G 2C4",Lettieri Espresso Bar and Cafe,(416) 596-9231,,,https://www.yelp.ca/biz/lettieri-espresso-bar-and-cafe-toronto,43.658636,-79.388479,ChIJq-W618k0K4gRkiVRux3x4bw,"200 Elizabeth St, Toronto, ON M5G 2C4",43.6596076,-79.3880136,"coffee_shop,cafe,point_of_interest,food_store,food,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
