Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude,google_place_id,google_formatted_address,google_lat,google_lng,google_types,match_method,status_website_http,outdated_score,outdated_flag,outdated_reason
Colombian,"707 Dundas Street W
Toronto, ON M5T 2W6",Cookie Martinez,(416) 573-5817,Under $10,cookiemartinez.com,https://www.yelp.ca/biz/cookie-martinez-toronto,43.651425,-79.404123,ChIJIV0MC-g0K4gRihJu6NBOtHU,"707 Dundas St W, Toronto, ON M5T 2W6",43.6517902,-79.4044388,"meal_takeaway,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Colombian,"2438 Dufferin Street
Toronto, ON M6E 3T1",Delicious Empanadas,(647) 827-2278,$11-30,deliciousempanadas.co,https://www.yelp.ca/biz/delicious-empanadas-toronto,43.69821,-79.451189,ChIJWV_yeOwzK4gRx19hcZoxWKw,"2438 Dufferin St, York, ON M6E 3T1",43.6981446,-79.4515332,"restaurant,point_of_interest,food,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Colombian,"2848 Dufferin Street
Toronto, ON M6B 3S3",Esto Es Colombia,(905) 461-3895,,,https://www.yelp.ca/biz/esto-es-colombia-toronto,43.706629,-79.453307,ChIJqV8yYMEzK4gRUJc13dHE7xk,"2848 Dufferin St, North York, ON M6B 3S5",43.7066689,-79.4534091,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Colombian,"2111 Jane Street
Suite 7
Toronto, ON M3M 1A2",Sabor Del Pacifico,(647) 317-9010,$11-30,saborpacifico.ca,https://www.yelp.ca/biz/sabor-del-pacifico-toronto,43.719067,-79.507405,ChIJXbmyYMEzK4gRcn-szwaRdH0,"2111 Jane St unit 7, North York, ON M3M 1A2",43.7190619,-79.5073766,"bar,restaurant,point_of_interest,food,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Comfort Food,"424 Queen St W
Toronto, ON M5V 2A7",Parka Food Co,(416) 603-3363,$11-30,parkafoodco.com,https://www.yelp.ca/biz/parka-food-co-toronto-5,43.648493,-79.398113,ChIJ2SvgiNw0K4gRTf2lBGKecZA,"424 Queen St W, Toronto, ON M5V 2A7",43.6484934,-79.3981133,"vegan_restaurant,vegetarian_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Comfort Food,"747 Queen Street E
Toronto, ON M4M 1H3",I’ll Be Seeing You,(416) 778-9988,$11-30,illbeseeingyou.ca,https://www.yelp.ca/biz/ill-be-seeing-you-toronto,43.658993,-79.348074,ChIJAQCMv23L1IkRKcgluuv5P1Y,"747 Queen St E, Toronto, ON M4M 1H3",43.6591510,-79.3481192,"bar,meal_takeaway,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Comfort Food,"162 Ossington Avenue
Suite 3
Toronto, ON M6J 2Z7",Bobbie Sue’s Mac & Cheese,(647) 352-2762,Under $10,bobbiesues.com,https://www.yelp.ca/biz/bobbie-sues-mac-and-cheese-toronto,43.6479,-79.420457,ChIJHeKdsv40K4gRrsuvHopcdko,"162 Ossington Ave #3, Toronto, ON M6J 2Z7",43.6478667,-79.4205740,"meal_delivery,fast_food_restaurant,food_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Comfort Food,"1532 Dundas Street W
Toronto, ON M6K 1T5",Three Hands,(647) 308-7128,$11-30,,https://www.yelp.ca/biz/three-hands-toronto,43.649828,-79.433001,ChIJMYHEb1E0K4gRf-Ab83HtbFE,"1532 Dundas St W, Toronto, ON M6K 1T5",43.6498547,-79.4330614,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Comfort Food,"120 Church Street
Toronto, ON M5C 2G8",120 Diner,(416) 792-7725,$11-30,120diner.com,https://www.yelp.ca/biz/120-diner-toronto,43.652151,-79.375478,ChIJM8MT6DPL1IkRFnhsfEAIt00,"120 Church St, Toronto, ON M5C 2G8",43.6521048,-79.3755849,"restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Comfort Food,"887 Dundas Street W
Toronto, ON M6J 1V9",The Pie Commission,(647) 351-7437,Under $10,piecommission.com,https://www.yelp.ca/biz/the-pie-commission-toronto-2,43.651042,-79.411731,ChIJ9WuyfjI2K4gRzy9pQT9GzUs,"927 The Queensway, Etobicoke, ON M8Z 5Z7",43.6238103,-79.5112454,"fast_food_restaurant,bakery,restaurant,point_of_interest,food_store,food,store,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Comfort Food,"5 Coady Avenue
Toronto, ON M4M 2Y9",Completo,(416) 901-9233,Under $10,completo.club,https://www.yelp.ca/biz/completo-toronto,43.662633,-79.334058,ChIJGeBZQJ3L1IkRUTbfqlh9K48,"5 Coady Ave, Toronto, ON M4M 1L2",43.6626085,-79.3339999,"sandwich_shop,fast_food_restaurant,meal_takeaway,restaurant,point_of_interest,food,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Comfort Food,"905 King Street W
Toronto, ON M5V 1P5",King Rustic,(416) 792-5910,$11-30,kingrustic.ca,https://www.yelp.ca/biz/king-rustic-toronto-2,43.641802,-79.412116,ChIJQ5yjgB01K4gRQLMMlEuoEOE,"905 King St W, Toronto, ON M6K 3G9",43.6418553,-79.4120711,"restaurant,brunch_restaurant,coffee_shop,meal_delivery,food_delivery,cafe,bar,food_store,event_venue,meal_takeaway,store,food,point_of_interest,establishment",ids_only+essentials,ssl_error,60,review,Website: ssl_error
Comfort Food,"2626 Danforth Ave
Toronto, ON M4C 1L7",Su-Good,(416) 691-8828,$11-30,,https://www.yelp.ca/biz/su-good-toronto,43.688669,-79.300274,ChIJPSqiCxjM1IkRnas7kj72BGg,"2626 Danforth Ave, Toronto, ON M4C 1L7",43.6886704,-79.3002338,"chinese_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Comfort Food,"1182 Queen Street E
Toronto, ON M4M 1L4",Leslie Jones,(416) 463-5663,$11-30,lesliejones.ca,https://www.yelp.ca/biz/leslie-jones-toronto,43.66289,-79.331837,ChIJMxEV0JzL1IkRkZlLih63Mwk,"1182 Queen St E, Toronto, ON M4M 1L6",43.6630220,-79.3319170,"mediterranean_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,error,30,review,Website: HTTP error
Comfort Food,"448 Browns Line
Toronto, ON M8W 3T9",V’s Schnitzel House,(416) 255-3179,$11-30,vsschnitzelhouse.com,https://www.yelp.ca/biz/vs-schnitzel-house-toronto,43.602233,-79.54571,ChIJ8VZu2hNIK4gRPpTuXIXs4t8,"448 Browns Line, Etobicoke, ON M8W 3T9",43.6021803,-79.5457292,"restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Comfort Food,"450 Bloor Street W
Toronto, ON M5S 1X8",Country Style Hungarian Restaurant,(416) 536-5966,$11-30,,https://www.yelp.ca/biz/country-style-hungarian-restaurant-toronto,43.665794,-79.409039,ChIJZ2T1_JM0K4gRVyP8KnogXEY,"450 Bloor St W, Toronto, ON M5S 1Y5",43.6657342,-79.4090373,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Comfort Food,"1164 Dundas Street W
Toronto, ON M6J 1X4",Ossington Stop,(416) 531-3279,$11-30,,https://www.yelp.ca/biz/ossington-stop-toronto,43.649462,-79.42154,ChIJ13vZbfk0K4gRq1Ya4pfC4g0,"Toronto, ON M6J 3A1, Canada",43.6496717,-79.4207725,"bus_stop,transit_station,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Comfort Food,"800 Islington Avenue
Toronto, ON M8Z 5W8",iFEED Catering,(647) 783-3844,,Ifeedcatering.com,https://www.yelp.ca/biz/ifeed-catering-toronto,43.616786,-79.511883,ChIJG6C57ik2K4gRLCjl-M9RZfE,"800 Islington Ave, Etobicoke, ON M8Z 6A1",43.6162632,-79.5114931,"point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Comfort Food,"1333 Danforth Avenue
Toronto, ON M4J 1N1",Borrel,(647) 349-5722,$11-30,borrel.ca,https://www.yelp.ca/biz/borrel-toronto,43.682066,-79.329036,ChIJy_zmUnvM1IkRfhKgVjcKK2g,"1333 Danforth Ave, Toronto, ON M4J 1N1",43.6820444,-79.3290981,"restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Comfort Food,"1 Adelaide Street E
Toronto, ON M5C 2V9",Craft Beer Market,(437) 922-2337,$11-30,craftbeermarket.ca/toronto,https://www.yelp.ca/biz/craft-beer-market-toronto,43.650211,-79.377894,ChIJi6Ta8jLL1IkRzzQWPcDj0KQ,"1 Adelaide St E, Toronto, ON M5C 2V9",43.6499671,-79.3780593,"restaurant,bar,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Comfort Food,"676 Kingston Road
Toronto, ON M4E 1R4",The Grover Pub,(416) 691-9200,$11-30,thegrover.com,https://www.yelp.ca/biz/the-grover-pub-toronto,43.679123,-79.297149,ChIJL3EaeHrN1IkRZUbxFUM3z4g,"676 Kingston Rd, Toronto, ON M4E 1R6",43.6792427,-79.2973020,"restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Comfort Food,"865 Bloor Street W
Toronto, ON M6G 1M5",Bassline Music Bar,(416) 732-7513,Under $10,,https://www.yelp.ca/biz/bassline-music-bar-toronto,43.662095,-79.424656,ChIJzyLgT_U0K4gRz5pXIpK3cms,"865 Bloor St W, Toronto, ON M6G 1M5",43.6620096,-79.4247074,"bar,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Comfort Food,"232 Queen Street W
Toronto, ON M5V 1Z6",Queen St Warehouse,(647) 344-7326,Under $10,,https://www.yelp.ca/biz/queen-st-warehouse-toronto,43.650183,-79.390188,ChIJyUsC3s80K4gR2Svsdtv57Es,"232 Queen St W, Toronto, ON M5V 1Z6",43.6502335,-79.3902518,"restaurant,pub,bar,point_of_interest,food,establishment",ids_only+essentials,no_url,15,ok,No website provided
Comfort Food,"275 Dundas Street W
Toronto, ON M5T 2W5",Cheese It Up!,(647) 343-1241,Under $10,,https://www.yelp.ca/biz/cheese-it-up-toronto-2,43.654427,-79.390337,ChIJtT5LbnZ94QcRJbgtuAd_1Hw,"251 Jarvis St, Toronto, ON M5A 4R6",43.6573763,-79.3741082,"point_of_interest,food_store,food,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Comfort Food,"521 Danforth Avenue
Toronto, ON M4K 1P7",521 Cafe & Bar,(416) 463-3968,$11-30,,https://www.yelp.ca/biz/521-cafe-and-bar-toronto,43.67802,-79.34825,ChIJLeWHlJzM1IkRKxy_NqeTT7A,"521 Danforth Ave, Toronto, ON M4K 1P7",43.6780691,-79.3482227,"cafe,sandwich_shop,night_club,bar,event_venue,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Comfort Food,"1276 Danforth Avenue
Toronto, ON M4J 1M6",The Dylan Bar,(416) 792-7792,$11-30,,https://www.yelp.ca/biz/the-dylan-bar-toronto,43.682028,-79.330517,ChIJU5KIsnzM1IkRUrOx0r1ldlA,"1276 Danforth Ave, Toronto, ON M4J 1M6",43.6820620,-79.3304760,"bar,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Comfort Food,"109 McCaul Street
Toronto, ON M5T 2W7",Cheese It Up!,,,,https://www.yelp.ca/biz/cheese-it-up-toronto,43.653691,-79.390849,ChIJ8z7Mn880K4gRooiaTeyLlag,"109 McCaul St, Toronto, ON M5T 3K5",43.6538431,-79.3909859,"food_court,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Comfort Food,"803-50 Town Centre Court
Toronto, ON M1P 0A9",Curb Crave Food Truck,(647) 999-0052,,curbcrave.ca,https://www.yelp.ca/biz/curb-crave-food-truck-toronto,43.773249,-79.255273,ChIJq6qqca_R1IkRtWVMEpo2p1E,"50 Town Centre Court, Toronto, ON M1P 0A9",43.7731618,-79.2551802,"restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Creperies,"161 Baldwin Street
Toronto, ON M5T 1L8",Millie Creperie,(416) 977-1922,Under $10,milliecreperie.com,https://www.yelp.ca/biz/millie-creperie-toronto,43.654949,-79.399671,ChIJS3NIzMM0K4gRpOoDJvZ5g7w,"161 Baldwin St, Toronto, ON M5T 1L9",43.6548189,-79.3997985,"dessert_shop,confectionery,food_store,store,food,point_of_interest,establishment",ids_only+essentials,timeout,60,review,Website: timeout
Creperies,"52 Church Street
Toronto, ON M5C 3C8",Crepe TO,(647) 352-5286,$11-30,crepetoronto.com,https://www.yelp.ca/biz/crepe-to-toronto-3,43.650084,-79.374513,ChIJW9GghzHL1IkRHm2caQ1gROU,"Corner Of King And, 52 Church St, Toronto, ON M5C 2B5",43.6501154,-79.3746492,"restaurant,food,point_of_interest,establishment",ids_only+essentials,ssl_error,60,review,Website: ssl_error
Creperies,"510 Yonge Street
Toronto, ON M4Y 1X9",T-swirl Crêpe,(647) 341-0088,Under $10,tswirlcrepe.ca,https://www.yelp.ca/biz/t-swirl-cr%C3%AApe-toronto-2,43.663447,-79.384123,ChIJDzkaMAA1K4gRJexE8BiS_W8,"366 Yonge St, Toronto, ON M5B 1S5",43.6584862,-79.3821181,"ice_cream_shop,dessert_shop,confectionery,point_of_interest,food_store,food,store,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Creperies,"18 Yorkville Avenue
Toronto, ON M4W 3Y8",Yorkville Crepes,(416) 922-6765,$11-30,,https://www.yelp.ca/biz/yorkville-crepes-toronto-2,43.67213,-79.387886,ChIJ64Kx6a40K4gRyPcUMGPzaiI,"18 Yorkville Ave #1, Toronto, ON M4W 3Y8",43.6720198,-79.3877912,"restaurant,brunch_restaurant,breakfast_restaurant,dessert_shop,confectionery,coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Creperies,"3343 Yonge Street
2nd Floor
Toronto, ON M4N 2M4",T-Buds,(647) 352-3624,$11-30,t-buds.com,https://www.yelp.ca/biz/t-buds-toronto,43.731172,-79.403822,ChIJB_Nx8OkyK4gR2JWcFUh-ALE,"3343 Yonge St Fl 2, Toronto, ON M4N 2M4",43.7313001,-79.4035638,"restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Creperies,"10 Dundas St E
Toronto, ON M5B 2G9",Crepe de licious,(416) 596-0090,,,https://www.yelp.ca/biz/crepe-de-licious-toronto,43.656745,-79.380484,ChIJY_13N8s0K4gRhw0Q0SNbqqk,"220 Yonge St, Toronto, ON M5B 2H1",43.6551317,-79.3809976,"food_court,ice_cream_shop,dessert_shop,confectionery,restaurant,point_of_interest,food_store,food,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Creperies,"4022 Sheppard Avenue E
Unit 107
Toronto, ON M1S 1S6",The Best Time,(416) 396-3575,,,https://www.yelp.ca/biz/the-best-time-toronto,43.783853,-79.286912,ChIJuWu9Dn_R1IkR0t5gie9NZKY,"4022 Sheppard Ave E, Toronto, ON M1S 1S6",43.7838884,-79.2869607,"lawyer,consultant,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Creperies,"91 Front Street E
Toronto, ON M5E 1C2",Crepe It Up,(416) 913-1737,Under $10,crepeitup.com,https://www.yelp.ca/biz/crepe-it-up-toronto-2,43.648923,-79.371723,ChIJq6o6NzDL1IkREBL866AKbI0,"91 Front St E, Toronto, ON M5E 1C3",43.6489232,-79.3717226,"restaurant,food,point_of_interest,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Creperies,"220 Yonge St
Toronto Eaton Centre
Inside Urban Eatery
Toronto, ON M5B 2H1",Crepe Delicious,(416) 800-5737,$11-30,crepedelicious.com,https://www.yelp.ca/biz/crepe-delicious-toronto-3,43.654956,-79.379997,ChIJY_13N8s0K4gRhw0Q0SNbqqk,"220 Yonge St, Toronto, ON M5B 2H1",43.6551317,-79.3809976,"food_court,ice_cream_shop,dessert_shop,confectionery,restaurant,point_of_interest,food_store,food,store,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Creperies,"181 Bay Street
Toronto, ON M5J 2T3",Marché Restaurant,(647) 350-6999,$11-30,marche-restaurants.com,https://www.yelp.ca/biz/marche-restaurant-toronto,43.647426,-79.377573,ChIJV78UOy3L1IkRXLwpyOasf5A,"181 Bay St., Toronto, ON M5J 2S1",43.6471939,-79.3790700,"restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Creperies,"73 Kensington Ave
Toronto, ON M5T 2K2",Kensington Cafe,(416) 971-5632,$11-30,,https://www.yelp.ca/biz/kensington-cafe-toronto,43.654523,-79.400536,ChIJs09aUcI0K4gR6phtG366G4g,"28 Kensington Ave, Toronto, ON M5T 2J9",43.6535775,-79.4004428,"cafe,coffee_shop,food_store,food,point_of_interest,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Creperies,"473A Church Street
Toronto, ON M4Y 2C2",Crepe Masters,(416) 922-8409,,,https://www.yelp.ca/biz/crepe-masters-toronto,43.664512,-79.380418,ChIJY_13N8s0K4gRhw0Q0SNbqqk,"220 Yonge St, Toronto, ON M5B 2H1",43.6551317,-79.3809976,"food_court,ice_cream_shop,dessert_shop,confectionery,restaurant,point_of_interest,food_store,food,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Creperies,"68 Industry Street
Toronto, ON M6M 4L7",Sandwich & Crepe,(416) 763-1420,Under $10,,https://www.yelp.ca/biz/sandwich-and-crepe-toronto,43.692838,-79.486821,ChIJc2P0uE4xK4gR3myRZ3w78CQ,"68 Industry St, York, ON M6M 4L7",43.6928417,-79.4868459,"sandwich_shop,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cuban,"92 Ossington Avenue
Toronto, ON M6J 2Z4",La Cubana,(416) 537-0134,$11-30,lacubana.ca,https://www.yelp.ca/biz/la-cubana-toronto-3,43.646208,-79.419674,ChIJ4Ydenf40K4gRsKawapt69oo,"92 Ossington Ave, Toronto, ON M6J 2Z4",43.6462258,-79.4197161,"restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Cuban,"4915 Steeles Avenue E
Unit 8
Toronto, ON M1V 4Z4",El Habanero & Churrobar,(416) 293-6066,Under $10,elhabanerocatering.com,https://www.yelp.ca/biz/el-habanero-and-churrobar-toronto-2,43.82722,-79.291194,ChIJf5KyEDnV1IkRsNqK0iVPNag,"4915 Steeles Ave E #2, Scarborough, ON M1V 4Z4",43.8266594,-79.2912938,"meal_takeaway,restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Cuban,"1030 Gerrard St E
Toronto, ON M4M 1Z5",La Cubana,(647) 350-5355,$11-30,lacubana.ca,https://www.yelp.ca/biz/la-cubana-toronto-5,43.669049,-79.33719,ChIJ6WnnNgA1K4gRKP-ZuabWc-g,"486 Front St W, Toronto, ON M5V 0T1",43.6424635,-79.3967532,"restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Cuban,"392 Roncesvalles Avenue
Toronto, ON M6R 2M9",La Cubana,(416) 538-7500,$11-30,lacubana.ca,https://www.yelp.ca/biz/la-cubana-toronto,43.650882,-79.451002,ChIJuUfugTY0K4gR8F32HAg3jNk,"392 Roncesvalles Ave, Toronto, ON M6R 2M9",43.6508820,-79.4510014,"restaurant,point_of_interest,food,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Cuban,"202 Dovercourt Road
Toronto, ON M6J 3C8",Julie’s Cuban Restaurant,(416) 532-7397,$11-30,juliescuban.com/menu.php,https://www.yelp.ca/biz/julies-cuban-restaurant-toronto,43.64696,-79.424034,ChIJ2-EbFf80K4gR1e4QC6JUcRI,"202 Dovercourt Rd, Toronto, ON M6J 3C8",43.6469585,-79.4240098,"restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Cuban,"1510 Queen Street W
Toronto, ON M6R 1A4",Mojito Cubano - Temp. CLOSED,(416) 533-7777,$11-30,,https://www.yelp.ca/biz/mojito-cubano-toronto,43.640361,-79.438399,ChIJy2jIILI1K4gRaQuuW_DrKlk,"1510 Queen St W, Toronto, ON M6R 1A4",43.6404565,-79.4384046,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Cuban,"120 Danforth Avenue
Toronto, ON M4K 1N1",Mambo Lounge,(416) 778-7004,$11-30,mambolounge.ca,https://www.yelp.ca/biz/mambo-lounge-toronto,43.676521,-79.358117,ChIJE4AsH6DM1IkRmFPKebAEatU,"120 Danforth Ave, Toronto, ON M4K 1N1",43.6765002,-79.3581037,"bar,spanish_restaurant,restaurant,food,point_of_interest,establishment",ids_only+essentials,timeout,60,review,Website: timeout
Czech,"450 Scarborough Golf Club Road
Toronto, ON M1G 1H1",Prague Restaurant,(416) 289-0283,$11-30,,https://www.yelp.ca/biz/prague-restaurant-toronto-2,43.754341,-79.216001,ChIJvURWdhPQ1IkRX3M6E8ItTQc,"450 Scarborough Golf Club Rd, Scarborough, ON M1G 1H1",43.7544876,-79.2160102,"wedding_venue,event_venue,restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Delis,"3856 Bathurst Street
Toronto, ON M3H 3N3",Pancer’s Original Deli,(416) 636-1230,$11-30,pancersoriginaldeli.com,https://www.yelp.ca/adredir?ad_business_id=LiY0vRXMWrjUrXQr2Z_D4A&campaign_id=bu77YtaZ_6CfzarOgKb1CQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpancers-original-deli-toronto&request_id=b6ae1ed0bfaacc1b&signature=2da2bcc85bd8e02bb637c07d9215477419e0161f9e38ac11ba7ca181a2d6160b&slot=0,43.740806,-79.435246,ChIJIckrvGcyK4gRJ2lNTEcu0M4,"3856 Bathurst St, North York, ON M3H 3N3",43.7407951,-79.4353784,"deli,food_store,store,restaurant,food,point_of_interest,establishment",ids_only+essentials,redirect,0,ok,Healthy signals
Delis,"1446 Yonge Street
Toronto, ON M4T 1Y5",Zelden’s Deli and Desserts,(647) 347-3474,$11-30,zeldensdelianddesserts.com,https://www.yelp.ca/biz/zeldens-deli-and-desserts-toronto,43.687477,-79.393982,ChIJlUsD3FozK4gR-leQdjky9Cc,"1446 Yonge St, Toronto, ON M4T 1Y5",43.6874617,-79.3939774,"restaurant,food,point_of_interest,establishment",ids_only+essentials,ssl_error,60,review,Website: ssl_error
Delis,"93 Front St E
Toronto, ON M5E 1C3",Scheffler’s Delicatessen,(416) 364-2806,$11-30,,https://www.yelp.ca/biz/schefflers-delicatessen-toronto,43.649052,-79.371774,ChIJKxajP9M0K4gRhG-M7A_hRu0,"93 Front St E, Toronto, ON M5E 1C3",43.6491966,-79.3718115,"point_of_interest,food_store,food,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Delis,"7 Camden Street
Toronto, ON M5V 1V2",Avenue Open Kitchen,(416) 504-7131,Under $10,avenueopenkitchen.com,https://www.yelp.ca/biz/avenue-open-kitchen-toronto,43.647128,-79.396451,ChIJtRQVkts0K4gREO7KvmxIbAw,"7 Camden St, Toronto, ON M5V 2K6",43.6471797,-79.3963967,"restaurant,breakfast_restaurant,deli,food_store,store,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Delis,"160 McCaul Street
Toronto, ON M5T 1W3",Sid’s Deli,(416) 260-5156,$11-30,sidsdeli.ca,https://www.yelp.ca/biz/sids-deli-toronto,43.655506,-79.391953,ChIJAbH5GsY0K4gRZTrVwRTgcKQ,"160 McCaul St, Toronto, ON M5T 1W4",43.6555720,-79.3921693,"deli,restaurant,food_store,food,point_of_interest,store,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Delis,"1140 Bay Street
Toronto, ON M5S 2B4",The New Yorker Deli,(416) 923-3354,$11-30,,https://www.yelp.ca/biz/the-new-yorker-deli-toronto,43.668388,-79.38928,ChIJSWP0LLA0K4gRvhQw66OLWl8,"1140 Bay St., Toronto, ON M5S 2B4",43.6684021,-79.3892432,"deli,food_store,food,point_of_interest,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Delis,"346 Eglinton Avenue W
Toronto, ON M5N 1A2",Yitz’s Deli & Catering,(416) 487-4506,$11-30,yitzs.ca,https://www.yelp.ca/biz/yitzs-deli-and-catering-toronto,43.704641,-79.409041,ChIJca4dTxEzK4gRfM7sZpkQtnE,"346 Eglinton Ave W, Toronto, ON M5N 1A2",43.7047418,-79.4090844,"restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Delis,"415 Roncesvalles Ave
Toronto, ON M6R 2N1",Village Meat Products & Deli,(416) 535-9963,$11-30,,https://www.yelp.ca/biz/village-meat-products-and-deli-toronto,43.6513,-79.450729,ChIJ6xKvhzY0K4gRWPo1Uuh-Ywo,"415 Roncesvalles Ave, Toronto, ON M6R 2N1",43.6512799,-79.4508180,"food_store,store,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Delis,"414 Dupont Street
Toronto, ON M5R 1V9",Schmaltz Appetizing,(647) 350-4261,$11-30,schmaltzappetizing.com,https://www.yelp.ca/biz/schmaltz-appetizing-toronto,43.673845,-79.411756,ChIJo_CMBZs0K4gRg_URfFC5Vrw,"414 Dupont St, Toronto, ON M5R 1V9",43.6739917,-79.4118167,"restaurant,point_of_interest,food,establishment",ids_only+essentials,ok,0,ok,Healthy signals
Delis,"55 University Avenue
Toronto, ON M5J 2H7",Jaspers Deli,(416) 368-7662,Under $10,,https://www.yelp.ca/biz/jaspers-deli-toronto-4,43.646808,-79.383929,ChIJh4mss9M0K4gRe8evqBuC5NI,"55 University Ave, Toronto, ON M5J 2H7",43.6468044,-79.3840594,"point_of_interest,food_store,food,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
Delis,"64 Kingston Road
Toronto, ON M4L 1S4",Jody’s Deli,(416) 698-3354,$31-60,jodysdeli.ca/zgrid/themes/106…,https://www.yelp.ca/biz/jodys-deli-toronto-2,43.669002,-79.31192,ChIJ0VyTJT_M1IkR-evdhAeHp_E,"213 Oak Park Ave, East York, ON M4C 4N2",43.6938838,-79.3101921,"restaurant,food,point_of_interest,establishment",ids_only+essentials,dns_error,60,review,Website: dns_error
Delis,"1960 Bloor Street W
Toronto, ON M6P 3K9",High Park Deli Express,(416) 769-3223,Under $10,,https://www.yelp.ca/biz/high-park-deli-express-toronto,43.653293,-79.467642,ChIJMYODnSk0K4gRS2d78wRkeEo,"1960 Bloor St W, Toronto, ON M6P 3L1",43.6531720,-79.4676243,"restaurant,food,point_of_interest,establishment",ids_only+essentials,no_url,15,ok,No website provided
Delis,"2116 Bloor Street W
Toronto, ON M6S 1M8",Tanya’s Deli,(416) 767-1204,,,https://www.yelp.ca/biz/tanyas-deli-toronto,43.652239,-79.472228,ChIJ63mIjYE2K4gR2XZX9ridCTA,"2116 Bloor St W, Toronto, ON M6S 1N1",43.6521989,-79.4720065,"food_store,food,point_of_interest,store,establishment",ids_only+essentials,no_url,15,ok,No website provided
